sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
2,0,C,pork,1,NaN,3027282.52636194,3027288.01527064,3027289.59916757,pork,NaN
2,0,C,quarter,2,NaN,3027290.05914473,3027290.40710869,3027292.15902948,appartment,NaN
2,0,C,corridor,3,NaN,3027292.47562058,3027292.70298869,3027293.56691996,copper,NaN
2,0,C,camera,4,NaN,3027293.94218037,3027294.15888581,3027296.43076248,corridor,NaN
2,0,C,shield,5,NaN,3027296.67533425,3027297.27874516,3027298.9426259,shield,NaN
2,0,C,poet,6,NaN,3027299.94173847,3027300.17449693,3027301.58241336,leaf,NaN
2,0,C,leaf,7,NaN,3027302.15823533,3027304.23029088,3027304.98222042,camera,NaN
2,0,C,spot,8,NaN,3027305.22465513,3027321.30134249,3027322.98115762,lobster,NaN
2,0,C,porch,9,NaN,3027323.3066456,NaN,3027339.85651161,,NaN
2,0,C,artist,10,NaN,3027339.87206478,NaN,3027372.57270451,,NaN
2,0,C,apartment,11,NaN,0,0,0,,NaN
2,0,C,bear,12,NaN,0,0,0,,NaN
2,0,C,copper,13,NaN,0,0,0,,NaN
2,0,C,knight,14,NaN,0,0,0,,NaN
2,0,C,lobster,15,NaN,0,0,0,,NaN
2,1,T,circus,16,NaN,3027581.90400693,3027587.11774251,3027587.60571791,gold,NaN
2,1,T,floor,17,NaN,3027588.10356394,3027588.48565602,3027590.37351907,circus,NaN
2,1,T,novel,18,NaN,3027590.88669793,3027591.21347116,3027592.29342992,novel,NaN
2,1,T,gold,19,NaN,3027592.65323527,3027593.02138995,3027593.77334575,bloom,NaN
2,1,T,minister,20,NaN,3027594.35311737,3027594.66128366,3027597.69306282,lieutenant,NaN
2,1,T,orchestra,21,NaN,3027598.26949029,3027598.53302094,3027599.30101981,smoke,NaN
2,1,T,film,22,NaN,3027599.80271105,3027600.46892898,3027601.81282165,minister,NaN
2,1,T,gun,23,NaN,3027602.35249617,3027602.79683292,3027603.33280138,gun,NaN
2,1,T,lieutenant,24,NaN,3027605.13563317,3027612.16427676,3027612.94820973,novel,NaN
2,1,T,drum,25,NaN,3027613.26837437,3027665.07320135,3027666.56104997,lobster,NaN
2,1,T,date,26,NaN,3027670.1474821,NaN,3027671.94832775,,NaN
2,1,T,ring,27,NaN,0,0,0,,NaN
2,1,T,coffin,28,NaN,0,0,0,,NaN
2,1,T,smoke,29,NaN,0,0,0,,NaN
2,1,T,bloom,30,NaN,0,0,0,,NaN
2,2,S,chocolate,31,NaN,3027853.31723614,3027854.10210573,3027855.085986,palm,NaN
2,2,S,ambassador,32,NaN,3027855.51713091,3027855.78999553,3027856.35791097,fuel,NaN
2,2,S,pencil,33,NaN,3027856.71701935,3027857.38188712,3027859.54177083,genteleman,NaN
2,2,S,nurse,34,NaN,3027860.18342158,3027861.12565025,3027861.96560989,nurse,NaN
2,2,S,pool,35,NaN,3027862.1999319,3027862.54958047,3027865.44537268,chocolate,NaN
2,2,S,gentleman,36,NaN,3027866.14963184,3027866.64530912,3027867.26927175,wing,NaN
2,2,S,wind,37,NaN,3027867.71617419,3027870.35712738,3027871.30108169,wind,NaN
2,2,S,path,38,NaN,3027871.7992181,3027878.9646627,3027879.57259645,pool,NaN
2,2,S,land,39,NaN,3027879.93197137,3027881.18047316,3027881.84444385,rope,NaN
2,2,S,garlic,40,NaN,3027882.29845534,3027896.12363211,3027897.28354238,garlic,NaN
