subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
83,immediate,1,sword,gate,S,1,109842.293155844,,NaN,NaN,1
83,immediate,1,globe,cape,S,NaN,109846.79282472,,NaN,NaN,1
83,immediate,1,brat,thunder,S,1,109851.292491483,,NaN,NaN,1
83,immediate,1,sweat,cent,S,NaN,109855.792156435,,NaN,NaN,1
83,immediate,2,moon,college,S,NaN,110041.961710954,,NaN,NaN,1
83,immediate,2,bucket,market,S,1,110046.461378925,,NaN,NaN,1
83,immediate,2,chapel,steak,S,NaN,110050.961045386,,NaN,NaN,1
83,immediate,2,meal,kiss,S,1,110055.460714262,,NaN,NaN,1
83,immediate,3,factory,sugar,S,NaN,110275.311167845,,NaN,NaN,1
83,immediate,3,cigar,brain,S,1,110279.810831891,,NaN,NaN,1
83,immediate,3,ribbon,pudding,S,NaN,110284.310486278,,NaN,NaN,1
83,immediate,3,finger,shovel,S,1,110288.810158777,,NaN,NaN,1
83,immediate,4,camel,knife,S,1,110794.556253958,,NaN,NaN,1
83,immediate,4,rock,officer,S,NaN,110799.055924041,,NaN,NaN,1
83,immediate,4,breast,train,S,1,110803.555591106,,NaN,NaN,1
83,immediate,4,lock,reed,S,NaN,110808.055270245,,NaN,NaN,1
83,immediate,5,nest,instrument,S,NaN,111026.022488664,,NaN,NaN,1
83,immediate,5,jelly,pond,S,1,111030.522159049,,NaN,NaN,1
83,immediate,5,vest,cabinet,S,NaN,111035.021871995,,NaN,NaN,1
83,immediate,5,bomb,corpse,S,1,111039.521556567,,NaN,NaN,1
83,immediate,6,purse,doll,S,NaN,111214.5586494,,NaN,NaN,1
83,immediate,6,brush,poster,S,1,111219.058277829,,NaN,NaN,1
83,immediate,6,mole,helmet,S,NaN,111223.558011602,,NaN,NaN,1
83,immediate,6,elbow,clay,S,1,111228.057613166,,NaN,NaN,1
83,immediate,7,butcher,tomato,S,NaN,111791.11623208,,NaN,NaN,1
83,immediate,7,shore,muscle,S,1,111795.615898843,,NaN,NaN,1
83,immediate,7,coffee,bow,S,NaN,111800.115569832,,NaN,NaN,1
83,immediate,7,turkey,nose,S,1,111804.615233577,,NaN,NaN,1
83,immediate,8,monkey,scale,S,NaN,111989.068316894,,NaN,NaN,1
83,immediate,8,shark,monk,S,1,111993.567988486,,NaN,NaN,1
83,immediate,8,alley,beam,S,NaN,111998.067657966,,NaN,NaN,1
83,immediate,8,park,slave,S,1,112002.567322918,,NaN,NaN,1
83,immediate,9,radio,string,S,1,112234.800231394,,NaN,NaN,1
83,immediate,9,fork,channel,S,NaN,112239.299906609,,NaN,NaN,1
83,immediate,9,beard,dummy,S,NaN,112243.799565524,,NaN,NaN,1
83,immediate,9,cafe,garlic,S,1,112248.299236211,,NaN,NaN,1
83,immediate,10,shoe,guitar,S,NaN,112430.085869486,,NaN,NaN,1
83,immediate,10,meat,piano,S,1,112434.585514214,,NaN,NaN,1
83,immediate,10,light,bourbon,S,NaN,112439.085184298,,NaN,NaN,1
83,immediate,10,chest,bush,S,1,112443.584854985,,NaN,NaN,1
83,immediate,1,sword,gate,S,1,109886.289843397,,NaN,NaN,2
83,immediate,1,globe,cape,S,NaN,109890.789583508,,NaN,NaN,2
83,immediate,1,brat,thunder,S,1,109895.289224614,,NaN,NaN,2
83,immediate,1,sweat,cent,S,NaN,109899.78889349,,NaN,NaN,2
83,immediate,2,moon,college,S,NaN,110086.175119033,,NaN,NaN,2
83,immediate,2,bucket,market,S,1,110090.674796662,,NaN,NaN,2
83,immediate,2,chapel,steak,S,NaN,110095.174450144,,NaN,NaN,2
83,immediate,2,meal,kiss,S,1,110099.674118416,,NaN,NaN,2
83,immediate,3,factory,sugar,S,NaN,110315.808160864,,NaN,NaN,2
83,immediate,3,cigar,brain,S,1,110320.307834871,,NaN,NaN,2
83,immediate,3,ribbon,pudding,S,NaN,110324.807503747,,NaN,NaN,2
83,immediate,3,finger,shovel,S,1,110329.307171416,,NaN,NaN,2
83,immediate,4,camel,knife,S,1,110834.136664576,,NaN,NaN,2
83,immediate,4,rock,officer,S,NaN,110838.636345526,,NaN,NaN,2
83,immediate,4,breast,train,S,1,110843.136017118,,NaN,NaN,2
83,immediate,4,lock,reed,S,NaN,110847.635678448,,NaN,NaN,2
83,immediate,5,nest,instrument,S,NaN,111060.986636414,,NaN,NaN,2
83,immediate,5,jelly,pond,S,1,111065.486306497,,NaN,NaN,2
83,immediate,5,vest,cabinet,S,NaN,111069.985962394,,NaN,NaN,2
83,immediate,5,bomb,corpse,S,1,111074.485627346,,NaN,NaN,2
83,immediate,6,purse,doll,S,NaN,111267.621407817,,NaN,NaN,2
83,immediate,6,brush,poster,S,1,111272.121078203,,NaN,NaN,2
83,immediate,6,mole,helmet,S,NaN,111276.620744362,,NaN,NaN,2
83,immediate,6,elbow,clay,S,1,111281.120412332,,NaN,NaN,2
83,immediate,7,butcher,tomato,S,NaN,111832.91314982,,NaN,NaN,2
83,immediate,7,shore,muscle,S,1,111837.41282111,,NaN,NaN,2
83,immediate,7,coffee,bow,S,NaN,111841.912509606,,NaN,NaN,2
83,immediate,7,turkey,nose,S,1,111846.412157655,,NaN,NaN,2
83,immediate,8,monkey,scale,S,NaN,112030.49860457,,NaN,NaN,2
83,immediate,8,shark,monk,S,1,112034.998275257,,NaN,NaN,2
83,immediate,8,alley,beam,S,NaN,112039.497895838,,NaN,NaN,2
83,immediate,8,park,slave,S,1,112043.997610595,,NaN,NaN,2
83,immediate,9,radio,string,S,1,112271.230880983,,NaN,NaN,2
83,immediate,9,fork,channel,S,NaN,112275.730560122,,NaN,NaN,2
83,immediate,9,beard,dummy,S,NaN,112280.230216924,,NaN,NaN,2
83,immediate,9,cafe,garlic,S,1,112284.729895459,,NaN,NaN,2
83,immediate,10,shoe,guitar,S,NaN,112469.366288072,,NaN,NaN,2
83,immediate,10,meat,piano,S,1,112473.865951515,,NaN,NaN,2
83,immediate,10,light,bourbon,S,NaN,112478.365639407,,NaN,NaN,2
83,immediate,10,chest,bush,S,1,112482.865296813,,NaN,NaN,2
