subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
75,immediate,1,minister,banner,T,NaN,672056.071650409,,NaN,NaN,1
75,immediate,1,ambassador,shore,T,1,672064.104228326,bell,672067.818851593,672068.274854894,1
75,immediate,1,avenue,scar,T,1,672070.437185153,ambasador,672081.530222139,672084.946045466,1
75,immediate,1,ranch,brat,T,NaN,672085.552959188,brat,672087.553950157,672088.377885484,1
75,immediate,2,shirt,shield,T,1,672343.887875013,shield,672346.909771111,672347.821732436,1
75,immediate,2,magazine,river,T,NaN,672348.770656029,fly,672350.397642985,672350.717552406,1
75,immediate,2,mountain,snake,T,NaN,672352.737065108,snake,672353.885453282,672354.461410013,1
75,immediate,2,uniform,heel,T,1,672355.270245967,heel,672357.421287692,672357.861266756,1
75,immediate,3,pumpkin,toe,T,NaN,672554.125372519,toe,672556.283972835,672556.587937707,1
75,immediate,3,parade,canal,T,1,672556.924889199,canal,672559.267845667,672559.82779416,1
75,immediate,3,peanut,building,T,NaN,672560.291348204,,NaN,NaN,1
75,immediate,3,strawberry,picture,T,1,672568.324209255,,NaN,NaN,1
75,immediate,4,grass,orchestra,T,1,673146.423345998,orchestra,673148.712279111,673150.208110431,1
75,immediate,4,dial,truck,T,NaN,673150.822733668,,NaN,NaN,1
75,immediate,4,needle,steam,T,NaN,673158.855628828,,NaN,NaN,1
75,immediate,4,beach,dress,T,1,673166.888472371,dress,673168.799290897,673169.623208113,1
75,immediate,5,cheek,juice,T,NaN,673391.275355661,,NaN,NaN,1
75,immediate,5,soap,crown,T,1,673399.307941426,crown,673400.924435219,673402.220346468,1
75,immediate,5,hardware,puppy,T,1,673402.641044952,puppy,673404.876274971,673405.804184769,1
75,immediate,5,feast,honeymoon,T,NaN,673406.240834141,honeymoon,673408.020089836,673409.683996802,1
75,immediate,6,steak,paper,T,1,673661.225914669,pen,673667.231980015,673667.535908364,1
75,immediate,6,pie,fuel,T,NaN,673668.258518847,,NaN,NaN,1
75,immediate,6,seat,college,T,1,673676.291354543,,NaN,NaN,1
75,immediate,6,tower,cabin,T,NaN,673684.32420684,,NaN,NaN,1
75,immediate,7,squirrel,saddle,T,1,674214.476147168,,NaN,NaN,1
75,immediate,7,barrel,vault,T,NaN,674222.508684336,vault,674224.661894843,674225.789798362,1
75,immediate,7,tank,bread,T,NaN,674226.175134979,bread,674228.997653429,674230.373584745,1
75,immediate,7,ridge,skirt,T,1,674230.691495023,nurse,674235.381373647,674236.573281448,1
75,immediate,8,hood,spaghetti,T,NaN,674485.993241911,spaghetti,674488.705499591,674492.321310301,1
75,immediate,8,powder,king,T,1,674492.909186732,king,674496.545142215,674498.329076564,1
75,immediate,8,porch,horse,T,1,674498.842150382,,NaN,NaN,1
75,immediate,8,tunnel,mechanic,T,NaN,674506.874971588,,NaN,NaN,1
75,immediate,9,nose,skull,T,NaN,674746.444327193,skull,674748.173371278,674749.045280008,1
75,immediate,9,physician,fort,T,1,674749.37713539,ambulance,674756.124969551,674759.908743015,1
75,immediate,9,planet,muscle,T,NaN,674761.026466086,,NaN,NaN,1
75,immediate,9,animal,rash,T,1,674769.059304498,rash,674771.060279168,674771.716230007,1
75,immediate,10,mistress,leaf,T,NaN,675027.660837769,leaf,675030.9841288,675031.688056665,1
75,immediate,10,ankle,passenger,T,1,675032.176906831,,NaN,NaN,1
75,immediate,10,poster,iron,T,1,675040.209758524,,NaN,NaN,1
75,immediate,10,magician,battle,T,NaN,675048.242600257,,NaN,NaN,1
75,immediate,1,minister,banner,T,NaN,672112.934969433,,NaN,NaN,2
75,immediate,1,ambassador,shore,T,1,672120.967515656,avenue,672129.399965106,672130.255911177,2
75,immediate,1,avenue,scar,T,1,672131.033577941,ambassador,672132.615833952,672136.00764492,2
75,immediate,1,ranch,brat,T,NaN,672136.799935646,brat,672138.295569859,672138.99151081,2
75,immediate,2,shirt,shield,T,1,672382.652187391,shield,672384.804099949,672386.003925239,2
75,immediate,2,magazine,river,T,NaN,672387.085016567,fly,672388.267845365,672388.683770415,2
75,immediate,2,mountain,snake,T,NaN,672389.901514344,snake,672391.019740295,672393.011608796,2
75,immediate,2,uniform,heel,T,1,672393.284649579,heel,672394.619540653,672395.971517263,2
75,immediate,3,pumpkin,toe,T,NaN,672600.405945633,toe,672601.641942951,672601.993861003,2
75,immediate,3,parade,canal,T,1,672602.255833602,canal,672606.185640216,672606.921590899,2
75,immediate,3,peanut,building,T,NaN,672607.205228078,,NaN,NaN,2
75,immediate,3,strawberry,picture,T,1,672619.237820786,,NaN,NaN,2
75,immediate,4,grass,orchestra,T,1,673194.103834111,orchestra,673195.350046892,673196.909962785,2
75,immediate,4,dial,truck,T,NaN,673197.436629148,,NaN,NaN,2
75,immediate,4,needle,steam,T,NaN,673220.468599142,,NaN,NaN,2
75,immediate,4,beach,dress,T,1,673228.501420047,dress,673230.476405852,673231.27635478,2
75,immediate,5,cheek,juice,T,NaN,673434.122862044,,NaN,NaN,2
75,immediate,5,soap,crown,T,1,673442.155353632,crown,673443.698435428,673444.314383781,2
75,immediate,5,hardware,puppy,T,1,673444.605204655,puppy,673446.002320914,673446.818233709,2
75,immediate,5,feast,honeymoon,T,NaN,673447.038394841,honeymoon,673448.5221984,673450.098111665,2
75,immediate,6,steak,paper,T,1,673717.40588647,pen,673719.045560426,673719.541557158,2
75,immediate,6,pie,fuel,T,NaN,673719.855419043,blouse,673724.269290315,673726.013156374,2
