subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
31,delay,1,necklace,flag,S,1,274999.00873874,,NaN,NaN,1
31,delay,1,messenger,banana,S,NaN,275003.508421953,,NaN,NaN,1
31,delay,1,ambulance,copper,S,1,275008.008094601,,NaN,NaN,1
31,delay,1,church,floor,S,NaN,275012.507790189,,NaN,NaN,1
31,delay,2,mail,missile,S,1,275149.281717286,,NaN,NaN,1
31,delay,2,deck,shoulder,S,NaN,275153.781464188,,NaN,NaN,1
31,delay,2,fireplace,castle,S,1,275158.28114408,,NaN,NaN,1
31,delay,2,morgue,sheep,S,NaN,275162.780847517,,NaN,NaN,1
31,delay,3,battle,plate,S,1,275367.966728133,,NaN,NaN,1
31,delay,3,kiss,store,S,NaN,275372.466417684,,NaN,NaN,1
31,delay,3,cell,gift,S,NaN,275376.966156135,,NaN,NaN,1
31,delay,3,bench,officer,S,1,275381.465848705,,NaN,NaN,1
31,delay,4,ant,elephant,S,1,275525.205982344,,NaN,NaN,1
31,delay,4,wood,costume,S,NaN,275529.705670688,,NaN,NaN,1
31,delay,4,scar,paper,S,1,275534.205364163,,NaN,NaN,1
31,delay,4,rifle,trash,S,NaN,275538.70505613,,NaN,NaN,1
31,delay,5,hawk,bucket,S,NaN,275735.374905862,,NaN,NaN,1
31,delay,5,nest,canal,S,1,275739.874574888,,NaN,NaN,1
31,delay,5,feast,screw,S,NaN,275744.374263534,,NaN,NaN,1
31,delay,5,horse,rabbi,S,1,275748.87394071,,NaN,NaN,1
31,delay,6,button,cottage,S,1,276210.492240599,,NaN,NaN,1
31,delay,6,camp,briefcase,S,NaN,276214.991945846,,NaN,NaN,1
31,delay,6,card,television,S,NaN,276219.491617891,,NaN,NaN,1
31,delay,6,poison,beard,S,1,276223.991312876,,NaN,NaN,1
31,delay,7,shell,photograph,S,1,276421.661053641,,NaN,NaN,1
31,delay,7,lightning,pier,S,NaN,276426.160756172,,NaN,NaN,1
31,delay,7,prisoner,star,S,1,276430.660437574,,NaN,NaN,1
31,delay,7,bus,ankle,S,NaN,276435.160124409,,NaN,NaN,1
31,delay,8,duck,tomato,S,1,276583.049929232,,NaN,NaN,1
31,delay,8,choir,bone,S,NaN,276587.549696962,,NaN,NaN,1
31,delay,8,cheese,fountain,S,1,276592.049342142,,NaN,NaN,1
31,delay,8,thorn,suit,S,NaN,276596.549030788,,NaN,NaN,1
31,delay,9,automobile,wall,S,1,276800.585006591,,NaN,NaN,1
31,delay,9,nurse,trail,S,NaN,276805.084699161,,NaN,NaN,1
31,delay,9,cigar,janitor,S,1,276809.58438841,,NaN,NaN,1
31,delay,9,hostage,candle,S,NaN,276814.084079169,,NaN,NaN,1
31,delay,10,horn,crab,S,NaN,276966.140288003,,NaN,NaN,1
31,delay,10,bridge,shrimp,S,1,276970.639986006,,NaN,NaN,1
31,delay,10,hockey,shield,S,1,276975.139666503,,NaN,NaN,1
31,delay,10,toast,football,S,NaN,276979.639362695,,NaN,NaN,1
31,delay,1,necklace,flag,S,1,275033.22306018,,NaN,NaN,2
31,delay,1,messenger,banana,S,NaN,275037.722735545,,NaN,NaN,2
31,delay,1,ambulance,copper,S,1,275042.222424191,,NaN,NaN,2
31,delay,1,church,floor,S,NaN,275046.72213306,,NaN,NaN,2
31,delay,2,mail,missile,S,1,275199.761633819,,NaN,NaN,2
31,delay,2,deck,shoulder,S,NaN,275204.261325484,,NaN,NaN,2
31,delay,2,fireplace,castle,S,1,275208.761018356,,NaN,NaN,2
31,delay,2,morgue,sheep,S,NaN,275213.260707002,,NaN,NaN,2
31,delay,3,battle,plate,S,1,275409.147280565,,NaN,NaN,2
31,delay,3,kiss,store,S,NaN,275413.646969814,,NaN,NaN,2
31,delay,3,cell,gift,S,NaN,275418.146660272,,NaN,NaN,2
31,delay,3,bench,officer,S,1,275422.646352238,,NaN,NaN,2
31,delay,4,ant,elephant,S,1,275567.753070452,,NaN,NaN,2
31,delay,4,wood,costume,S,NaN,275572.252744911,,NaN,NaN,2
31,delay,4,scar,paper,S,1,275576.752454384,,NaN,NaN,2
31,delay,4,rifle,trash,S,NaN,275581.252136692,,NaN,NaN,2
31,delay,5,hawk,bucket,S,NaN,275781.238399987,,NaN,NaN,2
31,delay,5,nest,canal,S,1,275785.738090444,,NaN,NaN,2
31,delay,5,feast,screw,S,NaN,275790.237778185,,NaN,NaN,2
31,delay,5,horse,rabbi,S,1,275794.737470453,,NaN,NaN,2
31,delay,6,button,cottage,S,1,276256.622398654,,NaN,NaN,2
31,delay,6,camp,briefcase,S,NaN,276261.122049268,,NaN,NaN,2
31,delay,6,card,television,S,NaN,276265.62173731,,NaN,NaN,2
31,delay,6,poison,beard,S,1,276270.121474553,,NaN,NaN,2
31,delay,7,shell,photograph,S,1,276466.991270617,,NaN,NaN,2
31,delay,7,lightning,pier,S,NaN,276471.490962282,,NaN,NaN,2
31,delay,7,prisoner,star,S,1,276475.990652739,,NaN,NaN,2
31,delay,7,bus,ankle,S,NaN,276480.490344705,,NaN,NaN,2
31,delay,8,duck,tomato,S,1,276631.313308174,,NaN,NaN,2
31,delay,8,choir,bone,S,NaN,276635.812997725,,NaN,NaN,2
31,delay,8,cheese,fountain,S,1,276640.312688484,,NaN,NaN,2
31,delay,8,thorn,suit,S,NaN,276644.812379846,,NaN,NaN,2
31,delay,9,automobile,wall,S,1,276850.081603128,,NaN,NaN,2
31,delay,9,nurse,trail,S,NaN,276854.581295396,,NaN,NaN,2
31,delay,9,cigar,janitor,S,1,276859.080985853,,NaN,NaN,2
31,delay,9,hostage,candle,S,NaN,276863.580675404,,NaN,NaN,2
31,delay,10,horn,crab,S,NaN,277017.620082591,,NaN,NaN,2
31,delay,10,bridge,shrimp,S,1,277022.11977335,,NaN,NaN,2
31,delay,10,hockey,shield,S,1,277026.619466222,,NaN,NaN,2
31,delay,10,toast,football,S,NaN,277031.119156377,,NaN,NaN,2
