sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,cloud,dirt,1,3973696.99013414,NaN,NaN,NaN,NaN,,NaN,2,3973843.59723013,3973845.46302935,3973846.48697244,dust,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,pearl,knee,2,3973701.00654796,NaN,NaN,NaN,NaN,,NaN,3,3973847.63028568,3973848.64686703,3973850.4067298,knee,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,orange,spot,3,3973705.02297205,NaN,NaN,NaN,NaN,,NaN,10,3973875.7784508,3973877.1813417,3973877.9973024,spot,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,bat,throne,4,3973709.03935871,NaN,NaN,NaN,NaN,,NaN,21,3973926.22519068,3973927.53870808,3973928.15463853,throne,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,camel,metal,5,3973713.05574537,NaN,NaN,NaN,NaN,,NaN,5,3973854.31319774,3973856.39048259,3973857.24640417,metal,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,frog,heel,6,3973717.07215346,NaN,NaN,NaN,NaN,,NaN,7,3973868.76224615,3973871.1336807,3973871.54165078,heel,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,neck,ticket,7,3973721.08855008,NaN,NaN,NaN,NaN,,NaN,11,3973878.37827349,3973880.34119312,3973881.66110755,hospital,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,tiger,journal,8,3973725.10497145,NaN,NaN,NaN,NaN,,NaN,25,3973947.15715834,3973948.96156524,3973950.00147845,journal,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,marble,horn,9,3973729.12137954,NaN,NaN,NaN,NaN,,NaN,19,3973920.37555717,3973922.92292191,3973923.45887866,horn,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,cave,mechanic,10,3973733.13775684,NaN,NaN,NaN,NaN,,NaN,18,3973910.35954843,NaN,3973920.36033715,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,piano,swamp,11,3973737.15415829,NaN,NaN,NaN,NaN,,NaN,1,3973836.58103032,3973839.91931122,3973843.10313863,swamp,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,butter,lunch,12,3973741.17059083,NaN,NaN,NaN,NaN,,NaN,16,3973902.17675303,3973904.77190736,3973905.45981982,lunch,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,mustard,mouth,13,3973745.18700344,NaN,NaN,NaN,NaN,,NaN,12,3973881.99472462,3973883.38101366,3973884.04495525,mouth,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,straw,hurricane,14,3973749.20339131,NaN,NaN,NaN,NaN,,NaN,23,3973938.45770749,3973939.54602937,3973941.83391424,hurrican,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,pants,cheek,15,3973753.21977495,NaN,NaN,NaN,NaN,,NaN,14,3973888.44432179,NaN,3973892.48808324,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,corn,babe,16,3973757.23622379,NaN,NaN,NaN,NaN,,NaN,9,3973873.9785888,3973875.02947594,3973875.42140649,babe,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,rope,sail,17,3973761.25260079,NaN,NaN,NaN,NaN,,NaN,8,3973871.87873366,3973873.13356781,3973873.57351916,sail,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,necklace,hospital,18,3973765.26898443,NaN,NaN,NaN,NaN,,NaN,15,3973892.49403747,3973898.89219814,3973900.66009818,hospital,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,lion,peach,19,3973769.28541757,NaN,NaN,NaN,NaN,,NaN,20,3973923.80868347,3973925.32281126,3973925.84278129,peach,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,bullet,soup,20,3973773.30180483,NaN,NaN,NaN,NaN,,NaN,24,3973942.29081429,NaN,3973947.1417222,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,whale,closet,21,3973777.31819934,NaN,NaN,NaN,NaN,,NaN,6,3973861.14610018,NaN,3973868.75381346,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,dice,rabbit,22,3973781.33462795,NaN,NaN,NaN,NaN,,NaN,17,3973905.84318395,NaN,3973910.35124854,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,shirt,lung,23,3973785.35103816,NaN,NaN,NaN,NaN,,NaN,22,3973928.44171203,NaN,3973938.44254482,,0
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,hook,quarter,24,3973789.36741999,NaN,NaN,NaN,NaN,,NaN,13,3973884.4445512,3973886.86083444,3973888.10872038,quarter,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,1,N,C,cage,sweat,25,3973793.38377978,NaN,NaN,NaN,NaN,,NaN,4,3973850.89675542,3973852.89464491,3973853.92653985,sweat,1
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,2,N,C,net,hood,26,3973970.37228455,NaN,NaN,NaN,NaN,,NaN,34,3974281.65198001,3974285.95170482,3974286.83966502,hood,NaN
73,immediate,pilot4,2015-03-10-1357m57s,3973534.00280084,2,N,T,horse,jacket,27,3973975.38863016,13,3974198.90736413,3974201.02823354,3974201.89213354,jacket,NaN,41,3974320.53277437,3974321.64586671,3974322.33379305,jacket,NaN
