subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
12,delay,1,gate,date,S,NA,92014.4609349107,NA,NA,NA,1
12,delay,1,chicken,heel,S,1,92018.9606240103,NA,NA,NA,1
12,delay,1,spice,cape,S,NA,92023.4602611926,NA,NA,NA,1
12,delay,1,poster,suitcase,S,1,92027.9599397276,NA,NA,NA,1
12,delay,2,sword,palace,S,NA,92186.2319781899,NA,NA,NA,1
12,delay,2,card,key,S,1,92190.7316567249,NA,NA,NA,1
12,delay,2,toothbrush,photograph,S,NA,92195.2313047736,NA,NA,NA,1
12,delay,2,bomb,briefcase,S,1,92199.7310143986,NA,NA,NA,1
12,delay,3,corn,sugar,S,NA,92335.2046162372,NA,NA,NA,1
12,delay,3,queen,mistress,S,1,92339.7043548394,NA,NA,NA,1
12,delay,3,dust,market,S,NA,92344.2040119434,NA,NA,NA,1
12,delay,3,drain,coast,S,1,92348.7036787065,NA,NA,NA,1
12,delay,4,orange,leather,S,NA,92514.9417366595,NA,NA,NA,1
12,delay,4,cabinet,football,S,1,92519.4414580565,NA,NA,NA,1
12,delay,4,quarter,cup,S,NA,92523.9410916166,NA,NA,NA,1
12,delay,4,hook,elbow,S,1,92528.4407876586,NA,NA,NA,1
12,delay,5,shrimp,scout,S,NA,92663.964390433,NA,NA,NA,1
12,delay,5,tomb,brain,S,1,92668.464096134,NA,NA,NA,1
12,delay,5,doll,shop,S,NA,92672.963772858,NA,NA,NA,1
12,delay,5,nail,bowl,S,1,92677.4634212085,NA,NA,NA,1
12,delay,6,flesh,vest,S,NA,93165.71176423,NA,NA,NA,1
12,delay,6,river,roof,S,1,93170.2114433687,NA,NA,NA,1
12,delay,6,chapel,meat,S,NA,93174.7111128484,NA,NA,NA,1
12,delay,6,flame,pigeon,S,1,93179.2107965148,NA,NA,NA,1
12,delay,7,seed,whip,S,1,93326.3335973471,NA,NA,NA,1
12,delay,7,beach,bed,S,NA,93330.8332562622,NA,NA,NA,1
12,delay,7,saddle,crowd,S,NA,93335.3329363065,NA,NA,NA,1
12,delay,7,cottage,eye,S,1,93339.8326103138,NA,NA,NA,1
12,delay,8,lieutenant,mayor,S,1,93517.1032159176,NA,NA,NA,1
12,delay,8,band,alcohol,S,NA,93521.6028938489,NA,NA,NA,1
12,delay,8,bottle,physician,S,1,93526.1025714784,NA,NA,NA,1
12,delay,8,smile,blouse,S,NA,93530.602250919,NA,NA,NA,1
12,delay,9,beam,rifle,S,NA,93666.8091433698,NA,NA,NA,1
12,delay,9,mule,admiral,S,1,93671.3088219048,NA,NA,NA,1
12,delay,9,apartment,pond,S,1,93675.8084974213,NA,NA,NA,1
12,delay,9,hall,bean,S,NA,93680.3081768619,NA,NA,NA,1
12,delay,10,swamp,floor,S,1,93842.4131881539,NA,NA,NA,1
12,delay,10,package,peanut,S,NA,93846.9128826867,NA,NA,NA,1
