sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,pork,1,3027168.63509076
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,quarter,2,3027172.65142601
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,corridor,3,3027176.66779386
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,camera,4,3027180.68415567
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,shield,5,3027184.70050541
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,poet,6,3027188.71686602
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,leaf,7,3027192.73322421
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,spot,8,3027196.74958481
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,porch,9,3027200.76594602
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,artist,10,3027204.78230814
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,apartment,11,3027208.79866452
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,bear,12,3027212.81502573
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,copper,13,3027216.83133411
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,knight,14,3027220.84773305
2,pilot1,2015-02-24-1302m15s,3027097.13798877,0,C,lobster,15,3027224.86410422
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,circus,16,3027383.13546595
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,floor,17,3027387.15187364
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,novel,18,3027391.16822097
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,gold,19,3027395.18459606
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,minister,20,3027399.2009458
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,orchestra,21,3027403.2173538
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,film,22,3027407.2336981
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,gun,23,3027411.25006263
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,lieutenant,24,3027415.26642988
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,drum,25,3027419.28277117
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,date,26,3027423.29916437
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,ring,27,3027427.3155292
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,coffin,28,3027431.33189102
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,smoke,29,3027435.34826098
2,pilot1,2015-02-24-1302m15s,3027097.13798877,1,T,bloom,30,3027439.3646409
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,chocolate,31,3027681.97993666
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,ambassador,32,3027685.99632021
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,pencil,33,3027690.01269349
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,nurse,34,3027694.02903357
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,pool,35,3027698.04542436
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,gentleman,36,3027702.06179825
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,wind,37,3027706.07816127
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,path,38,3027710.09453093
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,land,39,3027714.11090572
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,garlic,40,3027718.1272612
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,fuel,41,3027722.14364565
2,pilot1,2015-02-24-1302m15s,3027097.13798877,2,S,apple,42,3027726.16001108
