sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
16,6,S,dial,92,2,3120071.96987979,NaN,NaN,,NaN
16,6,S,drum,93,3,3120075.98621353,NaN,NaN,,NaN
16,6,S,cloth,94,4,3120080.00263179,NaN,NaN,,NaN
16,6,S,colonel,95,5,3120084.01900054,NaN,NaN,,NaN
16,6,S,army,96,6,3120088.03536417,NaN,NaN,,NaN
16,6,S,bell,97,7,3120092.05173715,NaN,NaN,,NaN
16,6,S,crown,98,8,3120096.0681053,NaN,NaN,,NaN
16,6,S,sugar,99,9,3120100.08447889,NaN,NaN,,NaN
16,6,S,note,100,10,3120104.10085851,NaN,NaN,,NaN
16,6,S,aspirin,101,11,3120108.1172333,NaN,NaN,,NaN
16,6,S,scissors,102,12,3120112.13354591,NaN,NaN,,NaN
16,6,S,prince,103,13,3120116.14996508,NaN,NaN,,NaN
16,6,S,park,104,14,3120120.16632568,NaN,NaN,,NaN
16,6,S,circle,105,15,3120124.18269082,NaN,NaN,,NaN
16,7,T,coffin,106,1,3120338.38354999,3120338.99484388,3120339.39474934,cape,NaN
16,7,T,clown,107,2,3120340.15009064,3120340.69870822,3120341.38668314,emperor,NaN
16,7,T,frame,108,3,3120341.61666734,3120342.68261717,3120343.41055305,diamond,NaN
16,7,T,flag,109,4,3120343.64983528,3120344.26654096,3120344.9384713,clown,NaN
16,7,T,lunch,110,5,3120345.29969713,3120345.87444242,3120346.44239529,coffin,NaN
16,7,T,diamond,111,6,3120346.76626296,3120347.61032135,3120348.10628206,frame,NaN
16,7,T,emperor,112,7,3120348.29942456,3120354.00195082,3120356.92177625,cotton,NaN
16,7,T,cheek,113,8,3120357.28215903,3120373.3928435,3120374.00874355,lunch,NaN
16,7,T,shoe,114,9,3120374.330891,NaN,3120428.43203385,,NaN
16,7,T,newspaper,115,10,0,0,0,,NaN
16,7,T,square,116,11,0,0,0,,NaN
16,7,T,garbage,117,12,0,0,0,,NaN
16,7,T,hill,118,13,0,0,0,,NaN
16,7,T,cape,119,14,0,0,0,,NaN
16,7,T,chin,120,15,0,0,0,,NaN
16,8,S,path,121,1,3120636.91151986,NaN,NaN,,NaN
16,8,S,smoke,122,2,3120640.92788258,NaN,NaN,,NaN
16,8,S,pants,123,3,3120644.94426612,NaN,NaN,,NaN
16,8,S,apartment,124,4,3120648.96063035,NaN,NaN,,NaN
16,8,S,fly,125,5,3120652.97699699,NaN,NaN,,NaN
16,8,S,doll,126,6,3120656.99338929,NaN,NaN,,NaN
16,8,S,belly,127,7,3120661.00973058,NaN,NaN,,NaN
16,8,S,meal,128,8,3120665.02611231,NaN,NaN,,NaN
16,8,S,breast,129,9,3120669.04246688,NaN,NaN,,NaN
16,8,S,porch,130,10,3120673.05885043,NaN,NaN,,NaN
16,8,S,mustard,131,11,3120677.07522462,NaN,NaN,,NaN
16,8,S,forest,132,12,3120681.09158673,NaN,NaN,,NaN
16,8,S,ocean,133,13,3120685.10796062,NaN,NaN,,NaN
16,8,S,muscle,134,14,3120689.12432756,NaN,NaN,,NaN
16,8,S,lemon,135,15,3120693.14069964,NaN,NaN,,NaN
