subject,group,list,cue,target,practice,test,onset
1,delay,1,whip,horse,T,1,5650.89139463887
1,delay,1,restaurant,aisle,S,NA,5655.39107257019
1,delay,1,bishop,lock,,NA,5659.8907423517
1,delay,1,toilet,piano,T,NA,5664.39045529705
1,delay,1,mechanic,soldier,,1,5668.89013081361
1,delay,1,bracelet,jail,,NA,5673.38978097519
1,delay,1,quarter,ferry,,1,5677.889471584
1,delay,1,gorilla,test,S,1,5682.38915766514
1,delay,1,emperor,magician,,NA,5686.88881688207
1,delay,1,note,scale,,1,5691.38855035289
1,delay,1,hose,horse,,NA,5695.88820655137
1,delay,1,sugar,aisle,,1,5700.38788538822
1,delay,1,trash,lock,T,1,5704.88753464427
1,delay,1,menu,piano,,1,5709.38723732688
1,delay,1,shed,soldier,,NA,5713.88689201614
1,delay,1,weed,jail,S,1,5718.38659258584
1,delay,1,potato,ferry,S,NA,5722.88628228912
1,delay,1,porch,test,,NA,5727.38593184701
1,delay,1,officer,magician,,1,5731.8856390573
1,delay,1,cake,scale,T,NA,5736.38531970523
1,delay,2,admiral,queen,,1,5815.39635576424
1,delay,2,ant,dentist,S,1,5819.89603520479
1,delay,2,gold,willow,,1,5824.39570558999
1,delay,2,earth,chest,,NA,5828.89540133017
1,delay,2,spoon,river,,1,5833.39506145264
1,delay,2,jewel,shield,,NA,5837.89471070868
1,delay,2,sweat,liquor,S,NA,5842.3944281817
1,delay,2,farm,ridge,,NA,5846.89410973517
1,delay,2,golf,hurricane,T,NA,5851.39376683918
1,delay,2,sail,castle,T,1,5855.89342786718
1,delay,2,cheek,queen,T,NA,5860.39310519481
1,delay,2,garbage,dentist,,NA,5864.89281421618
1,delay,2,corn,willow,,NA,5869.39248792167
1,delay,2,furniture,chest,,1,5873.89217219174
1,delay,2,scissors,river,S,NA,5878.39185223598
1,delay,2,path,shield,T,1,5882.89149877541
1,delay,2,battle,liquor,,1,5887.39120900416
1,delay,2,bloom,ridge,S,1,5891.89086188234
1,delay,2,beer,hurricane,,1,5896.39053770075
1,delay,2,glass,castle,,NA,5900.89021653761
1,delay,3,mattress,gun,T,NA,5999.28322001064
1,delay,3,garlic,bucket,S,NA,6003.78289884749
1,delay,3,card,root,,1,6008.28257496775
1,delay,3,dirt,tomb,,NA,6012.78225350276
1,delay,3,cannon,thread,,NA,6017.28193324515
1,delay,3,forehead,date,,1,6021.78161238386
1,delay,3,suit,finger,S,1,6026.28129363548
1,delay,3,wing,barn,,1,6030.78094017491
1,delay,3,hound,horn,,NA,6035.2806479889
1,delay,3,platform,doll,T,1,6039.78029664125
1,delay,3,jacket,gun,,1,6044.2799760818
1,delay,3,movie,bucket,,1,6048.77969083822
1,delay,3,tent,root,,NA,6053.2793618271
1,delay,3,star,tomb,T,1,6057.77901047946
1,delay,3,pillow,thread,S,1,6062.27872523588
1,delay,3,leather,date,S,NA,6066.77839743214
1,delay,3,colonel,finger,,NA,6071.27804638634
1,delay,3,dummy,barn,T,NA,6075.77770530143
1,delay,3,wheat,horn,,1,6080.27744088515
1,delay,3,city,doll,,NA,6084.77707957662
1,delay,4,coffee,cherry,T,1,6162.3048897692
1,delay,4,package,hospital,,1,6166.80454657137
1,delay,4,shop,partner,,NA,6171.30429000307
1,delay,4,bench,patch,T,NA,6175.8039431831
1,delay,4,worm,portrait,S,1,6180.303610248
1,delay,4,dollar,rope,,1,6184.80328787748
1,delay,4,tobacco,marble,,1,6189.30296550696
1,delay,4,football,shore,S,NA,6193.8026455512
1,delay,4,board,bow,,NA,6198.30229239248
1,delay,4,boot,anchor,,NA,6202.80197092749
1,delay,4,brain,cherry,,NA,6207.30166727136
1,delay,4,fountain,hospital,S,NA,6211.80136059678
1,delay,4,aspirin,partner,,1,6216.30100472146
1,delay,4,guard,patch,,1,6220.80070257456
1,delay,4,bee,portrait,,NA,6225.3003913723
1,delay,4,dame,rope,,NA,6229.80004153388
1,delay,4,shovel,marble,T,NA,6234.2997167486
1,delay,4,train,shore,,1,6238.79942697734
1,delay,4,neck,bow,S,1,6243.29907261124
1,delay,4,artist,anchor,T,1,6247.79878978242
1,delay,5,toast,tunnel,S,NA,6330.80949622664
1,delay,5,forest,desk,T,NA,6335.30917355427
1,delay,5,pool,badge,T,1,6339.80885178744
1,delay,5,eye,mustard,,NA,6344.30853967965
1,delay,5,physician,bowl,,1,6348.80821670543
1,delay,5,chin,chain,,1,6353.30789765521
1,delay,5,coffin,president,,NA,6357.80757347361
1,delay,5,armor,hill,,1,6362.30722152228
1,delay,5,heel,orchestra,,NA,6366.8069027739
1,delay,5,coach,wheel,S,1,6371.30659579747
1,delay,5,fort,tunnel,,1,6375.80627191772
1,delay,5,robin,desk,,1,6380.3059341531
1,delay,5,pony,badge,,NA,6384.80562898775
1,delay,5,parade,mustard,T,1,6389.30530661723
1,delay,5,brass,bowl,,NA,6393.80496432493
1,delay,5,whistle,chain,S,NA,6398.30466338541
1,delay,5,dice,president,S,1,6402.80434222227
1,delay,5,bridge,hill,T,NA,6407.30402920894
1,delay,5,banner,orchestra,,1,6411.80373400448
1,delay,5,trail,wheel,,NA,6416.30338809004
1,delay,6,ditch,knee,S,NA,6806.02547149707
1,delay,6,dough,cabin,T,NA,6810.52514429703
1,delay,6,mouse,tower,T,1,6815.02482162466
1,delay,6,pigeon,dress,,1,6819.52449774492
1,delay,6,tide,lamp,,1,6824.024178091
1,delay,6,medal,spark,,NA,6828.52385421125
1,delay,6,seal,moose,S,1,6833.02353214257
1,delay,6,pudding,shoe,,NA,6837.52319830194
1,delay,6,scratch,tree,,1,6842.02287683695
1,delay,6,duck,animal,,NA,6846.52255295721
1,delay,6,cotton,knee,,1,6851.0222420568
1,delay,6,palace,cabin,,1,6855.52190851801
1,delay,6,dial,tower,,NA,6860.02159973051
1,delay,6,detective,dress,S,NA,6864.52128098213
1,delay,6,wine,lamp,T,NA,6869.02095348024
1,delay,6,frame,spark,S,1,6873.5206296005
1,delay,6,orange,moose,,NA,6878.02032896282
1,delay,6,cent,shoe,,1,6882.51998425576
1,delay,6,pipe,tree,,NA,6887.01966460184
1,delay,6,truck,animal,T,1,6891.51933860918
1,delay,7,pen,music,,1,6968.53048665271
1,delay,7,thorn,ranch,T,1,6973.0301636785
1,delay,7,envelope,wreck,S,NA,6977.52985489101
1,delay,7,branch,purse,S,1,6982.02954338691
1,delay,7,pants,muscle,T,NA,6986.52919686878
1,delay,7,tiger,wolf,,NA,6991.02888657206
1,delay,7,rice,cape,,NA,6995.52855182589
1,delay,7,nurse,frog,,NA,7000.02823066275
1,delay,7,nail,shell,,1,7004.52789953872
1,delay,7,cloth,sword,,1,7009.02757596082
1,delay,7,jelly,music,S,NA,7013.52725389214
1,delay,7,lobster,ranch,,NA,7018.02693091793
1,delay,7,dove,wreck,,1,7022.52660975479
1,delay,7,foot,purse,,NA,7027.02628678058
1,delay,7,hammer,muscle,,1,7031.52597165433
1,delay,7,road,wolf,S,1,7036.02564143584
1,delay,7,banana,cape,T,1,7040.52532661145
1,delay,7,breast,frog,,1,7045.02500454277
1,delay,7,sack,shell,T,NA,7049.52468247409
1,delay,7,station,sword,,NA,7054.02436915892
1,delay,8,bourbon,corner,,NA,7133.25200289288
1,delay,8,needle,hair,T,NA,7137.75165607291
1,delay,8,hall,hotel,S,NA,7142.25136841457
1,delay,8,gravy,cereal,,1,7146.75105660863
1,delay,8,shoulder,salt,,NA,7151.25072578644
1,delay,8,ambassador,balloon,T,1,7155.75039043658
1,delay,8,owl,necklace,S,1,7160.25007953617
1,delay,8,goat,avenue,,1,7164.74974569554
1,delay,8,sock,sponge,,1,7169.2494399265
1,delay,8,surf,wood,,NA,7173.74910186003
1,delay,8,smile,corner,S,1,7178.24878824301
1,delay,8,stick,hair,,1,7182.74846496696
1,delay,8,garden,hotel,,1,7187.2481450112
1,delay,8,salmon,cereal,,NA,7191.74780996318
1,delay,8,shower,salt,,1,7196.24749694986
1,delay,8,film,balloon,,NA,7200.7471857476
1,delay,8,lung,necklace,,NA,7205.24685251066
1,delay,8,spray,avenue,T,NA,7209.74653255489
1,delay,8,cottage,sponge,S,NA,7214.24623010615
1,delay,8,army,wood,T,1,7218.74589656736
1,delay,9,beam,babe,,NA,7300.24004530091
1,delay,9,reed,palm,S,NA,7304.73974285216
1,delay,9,thunder,sheep,,1,7309.23940176724
1,delay,9,cellar,feast,,1,7313.73907818934
1,delay,9,newspaper,cigar,T,NA,7318.23877332583
1,delay,9,janitor,lunch,S,1,7322.73837428667
1,delay,9,shark,spaghetti,T,1,7327.23811168146
1,delay,9,snow,ear,,NA,7331.73778840541
1,delay,9,mate,rabbit,,1,7336.23746543119
1,delay,9,cocktail,meal,,NA,7340.73712736473
1,delay,9,squirrel,babe,,1,7345.23681948277
1,delay,9,cord,palm,,1,7349.73648534029
1,delay,9,elephant,sheep,T,NA,7354.23616236608
1,delay,9,cell,feast,S,NA,7358.73584059925
1,delay,9,storm,cigar,,1,7363.23551732319
1,delay,9,metal,lunch,,NA,7367.7352052154
1,delay,9,dust,spaghetti,,NA,7372.23488405226
1,delay,9,fruit,ear,T,1,7376.73456952971
1,delay,9,bolt,rabbit,,NA,7381.23422723741
1,delay,9,mule,meal,S,1,7385.73391663885
1,delay,10,milk,cabinet,,NA,7468.31133114274
1,delay,10,carpet,land,,1,7472.81100937591
1,delay,10,gift,mouth,S,1,7477.31069062753
1,delay,10,poster,guitar,T,NA,7481.81037248284
1,delay,10,apartment,meat,S,NA,7486.31004226434
1,delay,10,port,helmet,T,1,7490.8097485691
1,delay,10,chocolate,lion,,NA,7495.30940718234
1,delay,10,blanket,bus,,1,7499.80907485093
1,delay,10,cigarette,knight,,1,7504.30873376602
1,delay,10,club,copper,,NA,7508.80841531948
1,delay,10,slave,cabinet,S,1,7513.30808811944
1,delay,10,beard,land,T,NA,7517.80778325593
1,delay,10,stain,mouth,,NA,7522.30744428393
1,delay,10,building,guitar,,1,7526.80713942042
1,delay,10,prisoner,meat,,1,7531.30681493698
1,delay,10,tomato,helmet,,NA,7535.80647928528
1,delay,10,stove,lion,,1,7540.30617079963
1,delay,10,bedroom,bus,,NA,7544.80582911102
1,delay,10,priest,knight,S,NA,7549.30551096633
1,delay,10,novel,copper,T,1,7553.80520519729
