subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,7,bread,star,,,,11,star,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,13,cloth,lamp,7,,,9,lamp,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,T,5,television,candy,16,candy,,19,candy,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,17,plug,ambulance,8,,,21,ambulance,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,23,bench,robin,15,robin,,17,robin,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,19,camp,satellite,11,basket,,6,basket,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,21,bottle,dollar,14,dollar,,15,dollar,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,23,morphine,mole,13,mole,,8,mole,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,C,1,city,bell,,,,2,,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,17,coffee,minister,2,,,4,minister,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,11,lock,cottage,,,,16,cabin,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,13,tent,basket,6,,,14,basket,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,15,toast,husband,5,,,7,husband,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,S,3,hammer,glove,4,,,13,glove,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,9,worm,lion,,,,1,lion,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,21,flag,sign,10,sign,,22,sign,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,T,19,shovel,pile,12,glove,,3,glove,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,9,lung,whistle,,,,10,whistle,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,C,1,sword,shark,,,,20,shark,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,11,mouse,steak,,,,23,lion,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,C,7,cookie,hotel,,,,18,hotle,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,T,5,wine,blood,9,,,5,lamp,
40,1,pilot3,2014-10-23-1228m45s,1,1,N,S,3,garbage,elephant,1,,,24,elephant,
40,1,pilot3,2014-10-23-1228m45s,1,1,R,S,15,sock,wolf,3,,,12,wolf,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,C,8,lobster,hotel,,,,47,hotel,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,T,12,quarter,cottage,24,cabin,,44,cabin,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,T,24,mirror,robin,22,robin,,30,robin,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,C,8,brat,star,,,,33,star,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,C,20,toad,pile,,,,29,group,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,T,12,tooth,steak,18,steak,,41,steak,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,S,22,newspaper,sign,31,,,28,sign,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,C,20,hall,satellite,,,,34,,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,T,24,barrel,mole,19,dollar,,45,cannon,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,S,10,prison,lion,32,,,40,nurse,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,S,22,knee,dollar,30,,,32,dollar,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,S,16,seed,wolf,27,,,38,wolf,
40,1,pilot3,2014-10-23-1228m45s,1,2,N,T,6,cord,dirt,21,leopard,,36,lamp,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,S,10,thumb,whistle,25,,,43,whistle,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,C,14,prince,lamp,,,,26,lamp,
40,1,pilot3,2014-10-23-1228m45s,1,2,N,C,2,cotton,pillow,,,,39,,
40,1,pilot3,2014-10-23-1228m45s,1,2,R,T,18,wing,minister,23,minister,,31,,
