subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
45,delay,1,gentleman,gallery,T,1,1888606.70638712,gallery,1888607.67218074,1888608.39213511
45,delay,1,coffin,dollar,,1,1888608.77257803,money,1888611.12796101,1888611.59990407
45,delay,1,whistle,spike,,1,1888613.43890512,spike,1888620.63933446,1888621.11923381
45,delay,1,land,restaurant,S,1,1888621.2716737,restaurant,1888622.91919264,1888625.23101602
45,delay,1,chocolate,artist,,1,1888626.07131892,artist,1888627.78287601,1888628.38280242
45,delay,1,monkey,chair,,1,1888628.75446019,,NaN,NaN
45,delay,1,nurse,guard,S,1,1888636.78721229,guard,1888638.66218067,1888639.18211953
45,delay,1,palace,telephone,,1,1888639.43701739,telephone,1888641.97398685,1888644.28579514
45,delay,1,shepherd,rocket,,1,1888644.60330796,boat,1888648.91751349,1888649.38145831
45,delay,1,saddle,seal,T,1,1888649.71960484,seal,1888652.18934324,1888652.59725087
45,delay,2,steam,bomb,S,1,1888663.01898202,boat,1888671.90803169,1888672.23598104
45,delay,2,test,aunt,,1,1888672.45129186,,NaN,NaN
45,delay,2,photograph,orange,,1,1888680.48404577,pigeon,1888682.63533504,1888683.65124338
45,delay,2,hat,cotton,,1,1888684.05045551,,NaN,NaN
45,delay,2,lawyer,tent,T,1,1888692.0832043,tent,1888693.46662942,1888693.70658513
45,delay,2,stake,shirt,,1,1888693.98306539,shirt,1888697.86635046,1888698.33029468
45,delay,2,cookie,automobile,,1,1888698.63272802,,NaN,NaN
45,delay,2,spark,cat,,1,1888706.66548072,,NaN,NaN
45,delay,2,ocean,finger,S,1,1888714.69823313,whistle,1888718.00108996,1888718.88096238
45,delay,2,crab,rope,T,1,1888719.06458721,rope,1888720.20891959,1888721.88874632
45,delay,3,president,crown,T,1,1888732.13064107,crown,1888735.47191017,1888736.27983494
45,delay,3,beast,umbrella,,1,1888736.71330899,photo,1888743.87936986,1888744.49530905
45,delay,3,doll,drill,,1,1888744.67940173,drill,1888747.70311062,1888748.25507715
45,delay,3,shower,physician,,1,1888748.51245405,,NaN,NaN
45,delay,3,brat,queen,S,1,1888756.54520525,queen,1888757.89446534,1888758.4544093
45,delay,3,jewel,smoke,,1,1888758.72838033,smoke,1888762.54216358,1888763.69407071
45,delay,3,robin,cell,T,1,1888764.54462662,cell,1888765.78995333,1888766.11791204
45,delay,3,record,priest,,1,1888766.3444967,,NaN,NaN
45,delay,3,mansion,lion,S,1,1888774.37724941,land,1888778.51714802,1888778.82905652
45,delay,3,janitor,boat,,1,1888779.07691268,,NaN,NaN
45,delay,4,pump,rice,,1,1888797.12594107,rice,1888800.47572486,1888800.85167786
45,delay,4,throne,bishop,T,1,1888801.09198854,bishop,1888802.97956914,1888803.68348507
45,delay,4,blade,shield,,1,1888804.12510165,,NaN,NaN
45,delay,4,tunnel,dice,S,1,1888817.15749093,passage,1888820.24247399,1888821.20235782
45,delay,4,herd,mechanic,,1,1888821.97384227,,NaN,NaN
45,delay,4,bench,trophy,S,1,1888830.00656358,hat,1888835.93740284,1888836.24938711
45,delay,4,plane,bell,,1,1888836.6727639,plate,1888840.57711431,1888841.51303751
45,delay,4,ambassador,hair,T,1,1888841.83903968,,NaN,NaN
45,delay,4,ridge,tape,,1,1888849.87181623,,NaN,NaN
45,delay,4,siren,arm,,1,1888857.9045451,call,1888860.97580606,1888862.97566811
45,delay,5,cross,prince,S,1,1888873.23710752,body,1888879.69460467,1888880.04655358
45,delay,5,paper,blanket,,1,1888880.30292565,plane,1888884.51827932,1888884.95820799
45,delay,5,furniture,soil,,1,1888885.41922222,soil,1888888.08602442,1888888.56600014
45,delay,5,spoon,uniform,T,1,1888888.76898669,shirt,1888895.47757516,1888895.85350612
45,delay,5,sign,envelope,,1,1888898.30163044,,NaN,NaN
45,delay,5,chapel,shoe,S,1,1888906.33438103,priest,1888908.99668908,1888910.42063515
45,delay,5,leopard,cherry,,1,1888913.63385208,,NaN,NaN
45,delay,5,train,leather,,1,1888921.66660479,,NaN,NaN
45,delay,5,candy,spring,,1,1888929.69935538,whistle,1888945.29034603,1888945.93026727
45,delay,5,tree,lightning,T,1,1888946.06489962,,NaN,NaN
45,delay,6,piano,cheek,,1,1888964.1138773,cheek,1888967.85688465,1888968.27282373
45,delay,6,toe,squirrel,,1,1888968.46322704,,NaN,NaN
