subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
37,immediate,1,tail,saddle,T,NaN,1905983.20916413,saddle,1905988.00389594,1905989.14784999,1
37,immediate,1,steak,bell,T,1,1905989.32508718,bell,1905990.62776767,1905991.26770611,1
37,immediate,1,mail,globe,T,1,1905991.49160006,,NaN,NaN,1
37,immediate,1,net,ambassador,T,NaN,1905999.52438877,ambassador,1906002.91508476,1906005.66693954,1
37,immediate,2,hurricane,prisoner,T,NaN,1906248.50773558,prisoner,1906251.22198447,1906252.62188317,1
37,immediate,2,cow,table,T,1,1906253.4237612,table,1906254.69379334,1906255.3497369,1
37,immediate,2,lunch,organ,T,NaN,1906255.54030122,organ,1906257.47767828,1906258.66155308,1
37,immediate,2,storm,dentist,T,1,1906258.94005232,prisoner,1906262.05341451,1906264.06127943,1
37,immediate,3,king,scar,T,NaN,1906457.260236,bat,1906460.91492056,1906461.46682236,1
37,immediate,3,clown,dame,T,1,1906463.69280992,dame,1906465.01070107,1906465.35460116,1
37,immediate,3,scout,purse,T,NaN,1906465.55935078,purse,1906467.31456873,1906468.09051419,1
37,immediate,3,potato,beast,T,1,1906468.2924989,shell,1906470.21840698,1906471.47429971,1
37,immediate,4,cent,uniform,T,NaN,1907001.67328768,uniform,1907008.45397908,1907009.51788095,1
37,immediate,4,wire,palm,T,1,1907009.90571876,palm,1907011.75777912,1907012.26977044,1
37,immediate,4,boot,corridor,T,1,1907013.23883899,corridor,1907015.27762751,1907016.23752746,1
37,immediate,4,pony,nose,T,NaN,1907016.75526383,nose,1907017.82944449,1907018.46943364,1
37,immediate,5,carpet,brake,T,NaN,1907211.65902572,brake,1907213.90714921,1907214.72305135,1
37,immediate,5,duck,flood,T,1,1907214.95847765,flood,1907216.67494995,1907217.21089794,1
37,immediate,5,smoke,strawberry,T,NaN,1907217.42497794,,NaN,NaN,1
37,immediate,5,golf,medal,T,1,1907225.45776545,medal,1907226.73842561,1907227.53033998,1
37,immediate,6,bite,blood,T,1,1907445.24317019,blood,1907447.31078266,1907448.3827369,1
37,immediate,6,copper,ticket,T,NaN,1907448.55928346,ticket,1907449.72666023,1907450.60659131,1
37,immediate,6,cereal,gate,T,1,1907451.10912154,gate,1907452.39848817,1907452.8304436,1
37,immediate,6,frog,chair,T,NaN,1907453.00899232,chair,1907454.17438987,1907454.74240184,1
37,immediate,7,shovel,dial,T,1,1907939.24299572,dial,1907941.77261821,1907942.18857969,1
37,immediate,7,planet,camera,T,NaN,1907942.57577305,camera,1907945.01247684,1907945.80442018,1
37,immediate,7,salad,radio,T,NaN,1907946.02555948,radio,1907947.59634663,1907950.42017043,1
37,immediate,7,patch,lawyer,T,1,1907950.69190106,,NaN,NaN,1
37,immediate,8,slave,suitcase,T,NaN,1908177.84349546,suitecase,1908180.16006,1908182.09592751,1
37,immediate,8,bloom,jury,T,1,1908182.29285085,jury,1908184.75177177,1908185.4077111,1
