sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,castle,1,2769835.50759462
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,scale,2,2769839.52389978
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,drug,3,2769843.54020463
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,shower,4,2769847.55647146
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,nurse,5,2769851.57275821
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,flesh,6,2769855.5890036
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,pumpkin,7,2769859.6053486
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,orange,8,2769863.62163233
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,tree,9,2769867.6379218
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,automobile,10,2769871.65421217
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,book,11,2769875.67052729
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,spoon,12,2769879.68678989
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,admiral,13,2769883.70309052
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,horse,14,2769887.71938753
6,pilot1,2015-02-24-1435m50s,2769762.48903134,0,C,soldier,15,2769891.73566794
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,throne,16,2770046.77161819
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,chart,17,2770050.78791611
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,wine,18,2770054.80421855
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,rabbi,19,2770058.8205376
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,brat,20,2770062.83683219
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,morgue,21,2770066.85313735
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,wall,22,2770070.86944794
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,pound,23,2770074.88576669
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,powder,24,2770078.90206309
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,blood,25,2770082.91836825
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,flame,26,2770086.93466768
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,paint,27,2770090.95102204
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,nest,28,2770094.96728645
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,dame,29,2770098.98361847
6,pilot1,2015-02-24-1435m50s,2769762.48903134,1,T,needle,30,2770102.99990431
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,steam,31,2770349.66110272
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,collar,32,2770353.67741845
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,mayor,33,2770357.69372482
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,brush,34,2770361.71005352
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,arm,35,2770365.72633966
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,flood,36,2770369.74263849
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,helmet,37,2770373.75894847
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,slave,38,2770377.77528382
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,radio,39,2770381.7915102
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,light,40,2770385.80781838
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,spot,41,2770389.82416338
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,beam,42,2770393.84050355
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,blouse,43,2770397.85678064
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,salmon,44,2770401.87308671
6,pilot1,2015-02-24-1435m50s,2769762.48903134,2,S,dust,45,2770405.88939187
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,envelope,46,2770622.76980319
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,lung,47,2770626.78610925
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,whip,48,2770630.80241381
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,hawk,49,2770634.81871776
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,sponge,50,2770638.83500813
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,dough,51,2770642.85135434
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,picture,52,2770646.86763535
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,glass,53,2770650.88393267
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,purse,54,2770654.9002339
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,hockey,55,2770658.91653453
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,stick,56,2770662.93284332
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,corpse,57,2770666.94913791
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,rice,58,2770670.96545062
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,bench,59,2770674.98174521
6,pilot1,2015-02-24-1435m50s,2769762.48903134,3,T,wedding,60,2770678.99804615
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,pork,61,2770924.57568039
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,tunnel,62,2770928.59199883
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,deer,63,2770932.60830278
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,bread,64,2770936.62461035
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,scratch,65,2770940.64089287
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,herd,66,2770944.6572086
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,breast,67,2770948.67349203
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,ranch,68,2770952.68980986
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,pocket,69,2770956.70609239
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,tomb,70,2770960.72239272
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,marble,71,2770964.73869456
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,storm,72,2770968.75501571
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,wreck,73,2770972.77129491
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,boat,74,2770976.78759464
6,pilot1,2015-02-24-1435m50s,2769762.48903134,4,S,brick,75,2770980.80389497
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,basket,76,2771195.6508831
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,copper,77,2771199.66715053
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,butterfly,78,2771203.68346655
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,spaghetti,79,2771207.69977594
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,meat,80,2771211.71605484
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,scissors,81,2771215.73235758
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,branch,82,2771219.74866274
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,factory,83,2771223.76493259
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,pie,84,2771227.78124318
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,palace,85,2771231.79753989
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,apartment,86,2771235.81383961
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,pants,87,2771239.83015413
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,pile,88,2771243.84643363
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,axe,89,2771247.86272763
6,pilot1,2015-02-24-1435m50s,2769762.48903134,5,T,board,90,2771251.87902132
6,pilot1,2015-02-24-1435m50s,2769762.48903134,6,S,dial,91,2771497.05633216
