subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
60,delay,1,slave,aunt,,1,181671.098234272,woman,181673.726338135,181674.406330819
60,delay,1,thumb,hurricane,,1,181674.647657931,,NaN,NaN
60,delay,1,tide,needle,S,1,181682.680396249,pen,181684.349687048,181684.58968182
60,delay,1,laundry,rope,,1,181684.846877483,rope,181686.821549137,181687.165503561
60,delay,1,meat,lemon,T,1,181687.396683276,lemon,181690.741299342,181691.461272792
60,delay,1,film,mustard,T,1,181691.729682267,mustard,181696.028983679,181697.132944538
60,delay,1,bolt,pen,,1,181697.67922449,pen,181698.964807991,181699.188761859
60,delay,1,hotel,helmet,,1,181699.44575589,,NaN,NaN
60,delay,1,bottle,king,S,1,181707.478473683,king,181710.116136648,181710.516081351
60,delay,1,hostage,willow,,1,181710.678226895,,NaN,NaN
60,delay,2,apple,piano,T,1,181728.727163981,,NaN,NaN
60,delay,2,child,hill,,1,181736.759550651,,NaN,NaN
60,delay,2,whistle,whip,,1,181744.792275084,willow,181750.609663601,181751.961562864
60,delay,2,crowd,judge,S,1,181752.758331502,judge,181754.745362165,181755.729272061
60,delay,2,dough,pie,,1,181756.291381323,,NaN,NaN
60,delay,2,reed,photograph,S,1,181764.324167333,photograph,181768.120545988,181773.152201893
60,delay,2,battle,bear,,1,181773.490075364,,NaN,NaN
60,delay,2,mate,duck,,1,181781.522793157,,NaN,NaN
60,delay,2,magazine,clown,T,1,181789.555518798,photograph,181791.311101103,181793.382960536
60,delay,2,spoon,belly,,1,181793.655199205,,NaN,NaN
60,delay,3,chest,bite,T,1,181811.70410671,bite,181814.709660945,181815.389619218
60,delay,3,hand,ambulance,,1,181815.753508938,ambulance,181821.125265925,181822.997136706
60,delay,3,planet,hair,S,1,181823.386257277,hair,181824.981035434,181825.821015174
60,delay,3,bird,policeman,,1,181826.186045866,,NaN,NaN
60,delay,3,deck,diamond,,1,181834.218782675,,NaN,NaN
60,delay,3,ribbon,key,,1,181842.251472396,,NaN,NaN
60,delay,3,barrel,land,,1,181850.284191698,,NaN,NaN
60,delay,3,army,admiral,,1,181858.316913112,,NaN,NaN
60,delay,3,lock,racket,S,1,181866.349644488,,NaN,NaN
60,delay,3,scar,bow,T,1,181874.382364394,hand,181876.985867053,181878.713726785
60,delay,4,lunch,path,,1,181888.898269467,path,181895.040713946,181895.84066553
60,delay,4,tomb,ticket,T,1,181896.114034908,,NaN,NaN
60,delay,4,statue,tower,,1,181904.146759945,,NaN,NaN
60,delay,4,coast,road,,1,181912.179470493,path,181916.439401769,181918.583262501
60,delay,4,forest,pier,S,1,181918.895636179,,NaN,NaN
60,delay,4,rabbit,umbrella,,1,181926.928358801,,NaN,NaN
60,delay,4,pump,quarter,T,1,181934.961099534,,NaN,NaN
60,delay,4,prisoner,knee,,1,181942.993801329,,NaN,NaN
60,delay,4,pound,highway,,1,181951.026523347,,NaN,NaN
60,delay,4,essay,breakfast,S,1,181959.059248686,pen,181962.548562799,181962.772532967
60,delay,5,crown,peach,,1,181973.041791228,king,181977.795614989,181978.211616895
60,delay,5,garlic,chair,S,1,181978.341144557,chair,181982.595323287,181983.571243972
60,delay,5,sail,partner,,1,181983.840690281,,NaN,NaN
60,delay,5,cook,mechanic,T,1,181991.8734123,king,181995.226547917,181995.714467209
60,delay,5,pants,owl,,1,181995.856428737,,NaN,NaN
60,delay,5,soldier,chicken,S,1,182003.889193919,chicken,182007.753782409,182009.305664588
60,delay,5,balloon,storm,T,1,182009.705388341,tongue,182013.609409448,182016.313243291
60,delay,5,pond,trail,,1,182016.588234477,path,182019.321065582,182022.096896197
60,delay,5,shed,thunder,,1,182022.454417308,,NaN,NaN
60,delay,5,platform,passage,,1,182030.487135101,,NaN,NaN
60,delay,6,lobster,cat,T,1,182048.536088184,,NaN,NaN
60,delay,6,goat,stick,,1,182056.568489041,,NaN,NaN
60,delay,6,tape,nurse,,1,182064.601211059,pen,182066.942155191,182067.246087496
60,delay,6,avenue,cocktail,,1,182067.500989143,,NaN,NaN
60,delay,6,janitor,prison,S,1,182075.533713275,prison,182077.085462341,182078.029409883
60,delay,6,skull,machine,,1,182078.33349975,,NaN,NaN
60,delay,6,wedding,pigeon,T,1,182086.36622358,,NaN,NaN
60,delay,6,witch,turtle,,1,182094.398944994,,NaN,NaN
60,delay,6,desk,alley,,1,182102.431665504,,NaN,NaN
60,delay,6,spike,beer,S,1,182110.464389031,,NaN,NaN
60,delay,7,tooth,spice,,1,182128.513335173,,NaN,NaN
60,delay,7,cross,chart,S,1,182136.545739047,bridge,182141.561530628,182142.825424815
60,delay,7,arm,cheese,,1,182143.028609392,,NaN,NaN
60,delay,7,record,rock,,1,182151.061302132,,NaN,NaN
60,delay,7,seed,herd,T,1,182159.094024452,,NaN,NaN
60,delay,7,mole,monk,,1,182167.126747979,,NaN,NaN
60,delay,7,pillow,shrimp,S,1,182175.159469998,talk,182179.41521047,182180.367100739
60,delay,7,trophy,powder,T,1,182180.792374994,,NaN,NaN
60,delay,7,butterfly,bridge,,1,182188.825097013,bridge,182190.030554476,182191.030455773
60,delay,7,iron,animal,,1,182191.424897856,animal,182193.534334772,182194.214269501
60,delay,8,briefcase,muscle,T,1,182204.440867524,muscle,182206.701512662,182207.78942477
