subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
13,immediate,1,purse,sugar,S,1,604591.852462723,NA,NA,NA,1
13,immediate,1,knee,monkey,S,NA,604596.352168875,NA,NA,NA,1
13,immediate,1,drill,stain,S,1,604600.851855105,NA,NA,NA,1
13,immediate,1,peanut,rabbi,S,NA,604605.351545863,NA,NA,NA,1
13,immediate,2,gorilla,briefcase,S,NA,604789.989036925,NA,NA,NA,1
13,immediate,2,bank,cereal,S,1,604794.48873221,NA,NA,NA,1
13,immediate,2,cat,coffin,S,1,604798.988445003,NA,NA,NA,1
13,immediate,2,sheep,castle,S,NA,604803.488130932,NA,NA,NA,1
13,immediate,3,salt,spray,S,1,605039.555517322,NA,NA,NA,1
13,immediate,3,pencil,saddle,S,NA,605044.055239472,NA,NA,NA,1
13,immediate,3,dice,worm,S,1,605048.554914534,NA,NA,NA,1
13,immediate,3,brake,corner,S,NA,605053.054607103,NA,NA,NA,1
13,immediate,4,card,wheat,S,1,605563.870209805,NA,NA,NA,1
13,immediate,4,beast,parade,S,NA,605568.369840193,NA,NA,NA,1
13,immediate,4,thunder,hostage,S,1,605572.869568682,NA,NA,NA,1
13,immediate,4,cabinet,butter,S,NA,605577.36932162,NA,NA,NA,1
13,immediate,5,picture,journal,S,NA,605809.003704264,NA,NA,NA,1
13,immediate,5,physician,vice,S,1,605813.503398342,NA,NA,NA,1
13,immediate,5,candy,storm,S,NA,605818.003091213,NA,NA,NA,1
13,immediate,5,portrait,aunt,S,1,605822.502798573,NA,NA,NA,1
13,immediate,6,club,circle,S,NA,606023.922553962,NA,NA,NA,1
13,immediate,6,brush,gravy,S,1,606028.422252568,NA,NA,NA,1
13,immediate,6,pipe,liquor,S,1,606032.921948155,NA,NA,NA,1
13,immediate,6,alley,apple,S,NA,606037.421598466,NA,NA,NA,1
13,immediate,7,bomb,weed,S,1,606595.11743289,NA,NA,NA,1
13,immediate,7,hammer,window,S,NA,606599.617127873,NA,NA,NA,1
13,immediate,7,hose,dove,S,1,606604.116830705,NA,NA,NA,1
13,immediate,7,cow,blanket,S,NA,606608.616522972,NA,NA,NA,1
13,immediate,8,snake,whistle,S,NA,606789.820979197,NA,NA,NA,1
13,immediate,8,bucket,tail,S,1,606794.320677803,NA,NA,NA,1
13,immediate,8,hill,lunch,S,1,606798.820375202,NA,NA,NA,1
13,immediate,8,bolt,board,S,NA,606803.3200726,NA,NA,NA,1
13,immediate,9,coach,umbrella,S,NA,607029.838150657,NA,NA,NA,1
13,immediate,9,lock,scar,S,1,607034.337881863,NA,NA,NA,1
13,immediate,9,desk,robin,S,1,607038.837556623,NA,NA,NA,1
13,immediate,9,apartment,rash,S,NA,607043.33724406,NA,NA,NA,1
13,immediate,10,soil,soap,S,1,607226.391595801,NA,NA,NA,1
13,immediate,10,canal,sun,S,NA,607230.891297123,NA,NA,NA,1
13,immediate,10,wolf,honeymoon,S,1,607235.390970072,NA,NA,NA,1
13,immediate,10,cent,metal,S,NA,607239.890683167,NA,NA,NA,1
13,immediate,1,purse,sugar,S,1,604628.48331074,NA,NA,NA,2
13,immediate,1,knee,monkey,S,NA,604632.983004517,NA,NA,NA,2
13,immediate,1,drill,stain,S,1,604637.482699199,NA,NA,NA,2
13,immediate,1,peanut,rabbi,S,NA,604641.982395088,NA,NA,NA,2
13,immediate,2,gorilla,briefcase,S,NA,604834.086063764,NA,NA,NA,2
13,immediate,2,bank,cereal,S,1,604838.585757239,NA,NA,NA,2
