subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
69,immediate,1,bell,muscle,S,1,705086.230479736,,NaN,NaN,1
69,immediate,1,cent,basket,S,NaN,705090.730184981,,NaN,NaN,1
69,immediate,1,instrument,lock,S,NaN,705095.229905621,,NaN,NaN,1
69,immediate,1,potato,porch,S,1,705099.729646787,,NaN,NaN,1
69,immediate,2,stove,barn,S,NaN,705301.33370531,,NaN,NaN,1
69,immediate,2,knight,sting,S,1,705305.833473642,,NaN,NaN,1
69,immediate,2,crab,officer,S,NaN,705310.333147194,,NaN,NaN,1
69,immediate,2,station,building,S,1,705314.832913413,,NaN,NaN,1
69,immediate,3,elephant,book,S,1,705548.918326351,,NaN,NaN,1
69,immediate,3,market,mouse,S,NaN,705553.418046387,,NaN,NaN,1
69,immediate,3,pie,rifle,S,1,705557.917766122,,NaN,NaN,1
69,immediate,3,tree,court,S,NaN,705562.417484649,,NaN,NaN,1
69,immediate,4,pony,pork,S,NaN,706081.285115075,,NaN,NaN,1
69,immediate,4,glass,planet,S,1,706085.784863787,,NaN,NaN,1
69,immediate,4,library,elbow,S,1,706090.284559071,,NaN,NaN,1
69,immediate,4,drum,paper,S,NaN,706094.784272165,,NaN,NaN,1
69,immediate,5,earth,siren,S,NaN,706347.318500034,,NaN,NaN,1
69,immediate,5,bed,dough,S,1,706351.818220071,,NaN,NaN,1
69,immediate,5,rain,hurricane,S,NaN,706356.31793739,,NaN,NaN,1
69,immediate,5,shed,suitcase,S,1,706360.81765471,,NaN,NaN,1
69,immediate,6,cigarette,squirrel,S,1,706567.638073439,,NaN,NaN,1
69,immediate,6,desk,spike,S,NaN,706572.137808869,,NaN,NaN,1
69,immediate,6,quarter,card,S,1,706576.637516832,,NaN,NaN,1
69,immediate,6,trophy,army,S,NaN,706581.137232038,,NaN,NaN,1
69,immediate,7,scar,bow,S,NaN,707132.886096865,,NaN,NaN,1
69,immediate,7,ring,scale,S,1,707137.385809958,,NaN,NaN,1
69,immediate,7,audience,babe,S,1,707141.885529995,,NaN,NaN,1
69,immediate,7,sugar,dentist,S,NaN,707146.385247616,,NaN,NaN,1
69,immediate,8,trash,tent,S,1,707328.35721502,,NaN,NaN,1
69,immediate,8,wedding,screw,S,NaN,707332.856932642,,NaN,NaN,1
69,immediate,8,shield,moon,S,NaN,707337.356651169,,NaN,NaN,1
69,immediate,8,pump,basement,S,1,707341.856369696,,NaN,NaN,1
69,immediate,9,alcohol,belly,S,NaN,707593.323990342,,NaN,NaN,1
69,immediate,9,cape,throne,S,1,707597.823717925,,NaN,NaN,1
69,immediate,9,chin,hose,S,NaN,707602.323426491,,NaN,NaN,1
69,immediate,9,truck,nose,S,1,707606.823147432,,NaN,NaN,1
69,immediate,10,net,physician,S,NaN,707807.360646123,,NaN,NaN,1
69,immediate,10,knife,monkey,S,1,707811.860351671,,NaN,NaN,1
69,immediate,10,road,vodka,S,1,707816.360046654,,NaN,NaN,1
69,immediate,10,guard,bee,S,NaN,707820.85977816,,NaN,NaN,1
69,immediate,1,bell,muscle,S,1,705138.810531406,,NaN,NaN,2
69,immediate,1,cent,basket,S,NaN,705143.310283136,,NaN,NaN,2
69,immediate,1,instrument,lock,S,NaN,705147.80997178,,NaN,NaN,2
69,immediate,1,potato,porch,S,1,705152.309692118,,NaN,NaN,2
69,immediate,2,stove,barn,S,NaN,705345.014368252,,NaN,NaN,2
69,immediate,2,knight,sting,S,1,705349.514085874,,NaN,NaN,2
69,immediate,2,crab,officer,S,NaN,705354.013805608,,NaN,NaN,2
69,immediate,2,station,building,S,1,705358.513525946,,NaN,NaN,2
69,immediate,3,elephant,book,S,1,705604.598184567,,NaN,NaN,2
69,immediate,3,market,mouse,S,NaN,705609.09789585,,NaN,NaN,2
69,immediate,3,pie,rifle,S,1,705613.597626149,,NaN,NaN,2
69,immediate,3,tree,court,S,NaN,705618.097344978,,NaN,NaN,2
69,immediate,4,pony,pork,S,NaN,706127.815544794,,NaN,NaN,2
69,immediate,4,glass,planet,S,1,706132.315263623,,NaN,NaN,2
69,immediate,4,library,elbow,S,1,706136.814985471,,NaN,NaN,2
69,immediate,4,drum,paper,S,NaN,706141.314732975,,NaN,NaN,2
69,immediate,5,earth,siren,S,NaN,706390.615792853,,NaN,NaN,2
69,immediate,5,bed,dough,S,1,706395.115497495,,NaN,NaN,2
69,immediate,5,rain,hurricane,S,NaN,706399.615229907,,NaN,NaN,2
69,immediate,5,shed,suitcase,S,1,706404.114949339,,NaN,NaN,2
69,immediate,6,cigarette,squirrel,S,1,706610.81869699,,NaN,NaN,2
69,immediate,6,desk,spike,S,NaN,706615.318459285,,NaN,NaN,2
69,immediate,6,quarter,card,S,1,706619.818183245,,NaN,NaN,2
69,immediate,6,trophy,army,S,NaN,706624.317861325,,NaN,NaN,2
69,immediate,7,scar,bow,S,NaN,707174.333527522,,NaN,NaN,2
69,immediate,7,ring,scale,S,1,707178.833225523,,NaN,NaN,2
69,immediate,7,audience,babe,S,1,707183.332938919,,NaN,NaN,2
69,immediate,7,sugar,dentist,S,NaN,707187.832665596,,NaN,NaN,2
69,immediate,8,trash,tent,S,1,707380.753940697,,NaN,NaN,2
69,immediate,8,wedding,screw,S,NaN,707385.25366013,,NaN,NaN,2
69,immediate,8,shield,moon,S,NaN,707389.75337926,,NaN,NaN,2
69,immediate,8,pump,basement,S,1,707394.253089638,,NaN,NaN,2
69,immediate,9,alcohol,belly,S,NaN,707628.888436486,,NaN,NaN,2
69,immediate,9,cape,throne,S,1,707633.388173124,,NaN,NaN,2
69,immediate,9,chin,hose,S,NaN,707637.88787354,,NaN,NaN,2
69,immediate,9,truck,nose,S,1,707642.387595991,,NaN,NaN,2
69,immediate,10,net,physician,S,NaN,707840.458545897,,NaN,NaN,2
69,immediate,10,knife,monkey,S,1,707844.958275894,,NaN,NaN,2
69,immediate,10,road,vodka,S,1,707849.457985366,,NaN,NaN,2
69,immediate,10,guard,bee,S,NaN,707853.957708722,,NaN,NaN,2
