sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
7,0,C,plug,1,NaN,2772021.70761641,2772022.28050139,2772022.87243321,plug,NaN
7,0,C,rain,2,NaN,2772023.37418166,2772024.16036909,2772024.81629936,soldier,NaN
7,0,C,church,3,NaN,2772025.05739375,2772025.29628405,2772025.8322411,banner,NaN
7,0,C,soldier,4,NaN,2772026.00733971,2772026.15224669,2772026.52021574,hole,NaN
7,0,C,foot,5,NaN,2772026.74061973,2772026.83221031,2772027.40016976,church,NaN
7,0,C,boot,6,NaN,2772027.70721888,2772027.8561525,2772029.29607065,colonol,NaN
7,0,C,hand,7,NaN,2772030.17372913,2772032.60791008,2772032.9118049,foot,NaN
7,0,C,banner,8,NaN,2772033.14020602,2772033.45586864,2772033.75985794,boot,NaN
7,0,C,mole,9,NaN,2772033.9734888,2772035.77576979,2772036.01573467,hand,NaN
7,0,C,test,10,NaN,2772036.20667902,2772039.12755472,2772039.87951393,turtle,NaN
7,0,C,hurricane,11,NaN,2772040.10642212,2772040.52747938,2772040.73545031,rain,NaN
7,0,C,turtle,12,NaN,2772040.93971033,2772044.81526795,2772045.2472095,banner,NaN
7,0,C,barn,13,NaN,2772046.13936508,NaN,2772111.74084219,,NaN
7,0,C,nail,14,NaN,0,0,0,,NaN
7,0,C,colonel,15,NaN,0,0,0,,NaN
7,1,S,cottage,16,NaN,2772296.2063971,2772297.60188129,2772298.21780148,cottage,NaN
7,1,S,tail,17,NaN,2772298.42292176,2772298.68977968,2772298.897798,tale,NaN
7,1,S,toast,18,NaN,2772299.13954709,2772299.67376278,2772300.04975733,tongue,NaN
7,1,S,shark,19,NaN,2772300.28948496,2772301.6576499,2772301.96967104,toast,NaN
7,1,S,tongue,20,NaN,2772302.25603611,2772302.64961896,2772302.81760817,ant,NaN
7,1,S,beam,21,NaN,2772303.02263972,2772303.46557815,2772304.02553503,diamond,NaN
7,1,S,hospital,22,NaN,2772304.42255562,2772304.56153826,2772305.18547731,hospital,NaN
7,1,S,marble,23,NaN,2772305.45581431,2772306.08944535,2772306.29736768,beam,NaN
7,1,S,ambassador,24,NaN,2772306.53906426,2772309.20128502,2772309.72923226,hospital,NaN
7,1,S,spring,25,NaN,2772310.038851,2772310.30521661,2772311.62513828,ambassador,NaN
7,1,S,chair,26,NaN,2772311.85535864,2772311.93712773,2772312.23310903,shark,NaN
7,1,S,beef,27,NaN,2772312.47202137,2772313.8170084,2772314.24100444,tongue,NaN
7,1,S,ant,28,NaN,2772320.38820002,2772320.62467706,2772320.96065367,pile,NaN
7,1,S,diamond,29,NaN,2772321.20479037,2772327.54430854,2772327.8722681,beef,NaN
7,1,S,pile,30,NaN,2772328.30432042,NaN,2772386.2059069,,NaN
7,2,T,bean,31,NaN,2772596.08687603,2772600.23389745,2772600.38588184,net,NaN
7,2,T,neck,32,NaN,2772600.58662626,2772600.6738633,2772600.86584842,bean,NaN
7,2,T,medal,33,NaN,2772601.05324909,2772601.18580783,2772601.44979216,neck,NaN
7,2,T,meat,34,NaN,2772601.61988192,2772603.00974965,2772603.30573639,poet,NaN
7,2,T,poet,35,NaN,2772603.50313091,2772603.57769672,2772603.77767686,meat,NaN
7,2,T,net,36,NaN,2772603.98641116,2772608.45746722,2772608.64144465,net,NaN
7,2,T,button,37,NaN,2772608.85277121,2772609.27341856,2772609.99337144,furniture,NaN
7,2,T,pigeon,38,NaN,2772610.15266837,2772614.32115563,2772614.52113848,meat,NaN
7,2,T,wind,39,NaN,2772614.71904101,2772616.73700753,2772616.92098677,poet,NaN
7,2,T,prisoner,40,NaN,2772617.13554068,NaN,2772686.13730407,,NaN
7,2,T,camel,41,NaN,0,0,0,,NaN
7,2,T,furniture,42,NaN,0,0,0,,NaN
7,2,T,cage,43,NaN,0,0,0,,NaN
7,2,T,ridge,44,NaN,0,0,0,,NaN
7,2,T,truck,45,NaN,0,0,0,,NaN
7,3,S,dove,46,NaN,2772870.23573721,2772870.57960439,2772870.85958389,jeep,NaN
7,3,S,dial,47,NaN,2772871.13569734,2772871.72353158,2772872.20351114,chicken,NaN
7,3,S,blouse,48,NaN,2772872.61893201,2772873.09948085,2772873.81140794,shoulder,NaN
7,3,S,horse,49,NaN,2772874.01884097,2772875.14733927,2772875.46734395,ranch,NaN
