subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
28,1,pilot3,2014-10-15-1303m08s,1,1,R,T,23,beard,banner,14,,,12,banner,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,T,21,telephone,mate,15,,,15,mate,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,C,1,pile,wire,,,,14,mile,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,C,11,chart,milk,,,,10,milk,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,T,23,rabbit,quarter,11,,,5,lion,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,S,13,juice,brick,3,,,9,brick,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,S,17,colonel,ring,1,,,7,rin,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,S,3,church,trophy,6,,,1,trophy,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,T,5,strawberry,suitcase,9,,,24,suitcase,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,T,21,cape,foot,16,,,23,foot,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,T,5,record,sand,10,,,22,sand,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,T,19,shield,gift,12,,,20,gift,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,C,1,elbow,ambulance,,,,8,hospital,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,C,7,bedroom,pigeon,,,,16,pigeon,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,C,9,toilet,lamp,,,,19,lamp,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,S,15,fruit,mattress,4,,,18,bedroom,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,C,11,bracelet,plug,,,,6,plug,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,S,13,sock,spike,2,,,3,spike,
28,1,pilot3,2014-10-15-1303m08s,1,1,N,S,3,weed,window,7,,,11,window,
28,1,pilot3,2014-10-15-1303m08s,1,1,R,C,7,lion,umbrella,,,,4,rabbit,
