sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
23,0,C,whip,1,NaN,2931588.6943759,2931591.22703557,2931591.56298652,seal,NaN
23,0,C,star,2,NaN,2931592.37737731,2931597.7226843,2931598.35461776,whip,NaN
23,0,C,record,3,NaN,2931599.41007577,2931599.69056237,2931599.97851666,star,NaN
23,0,C,rash,4,NaN,2931600.57666501,2931603.1224028,2931603.25039006,ice,NaN
23,0,C,jacket,5,NaN,2931604.4762765,2931605.00227411,2931605.28226267,barn,NaN
23,0,C,movie,6,NaN,2931605.9428272,2931606.15421745,2931606.65817753,camera,NaN
23,0,C,barn,7,NaN,2931607.02611126,2931610.16201445,2931610.65797952,jacket,NaN
23,0,C,dice,8,NaN,2931611.24233709,2931619.26554428,2931620.02546681,mansion,NaN
23,0,C,thorn,9,NaN,2931620.39153121,2931633.00884532,2931633.89677232,dollar,NaN
23,0,C,seal,10,NaN,2931634.39027432,2931643.41627872,2931643.65623756,sea,NaN
23,0,C,breakfast,11,NaN,2931643.8894133,2931664.12722057,2931665.20714236,record,NaN
23,0,C,circle,12,NaN,2931665.65414214,NaN,2931678.40246108,,NaN
23,0,C,camera,13,NaN,2931678.41966574,NaN,2931678.72040022,,NaN
23,0,C,dollar,14,NaN,0,0,0,,NaN
23,0,C,mansion,15,NaN,0,0,0,,NaN
23,1,S,cake,16,NaN,2931864.90290615,2931867.70846188,2931868.25234905,cent,NaN
23,1,S,cent,17,NaN,2931869.10252709,2931869.59631463,2931870.17226426,turkey,NaN
23,1,S,rocket,18,NaN,2931870.98572234,2931871.17222502,2931871.77218083,butcher,NaN
23,1,S,spike,19,NaN,2931872.00222461,2931872.10014612,2931872.79611095,rabbit,NaN
23,1,S,turkey,20,NaN,2931873.08552376,2931875.12401858,2931875.44399338,cake,NaN
23,1,S,rabbit,21,NaN,2931875.68525741,2931875.93195438,2931876.49989601,spike,NaN
23,1,S,cabin,22,NaN,2931876.76850313,2931877.69989034,2931878.18783533,maiden,NaN
23,1,S,magazine,23,NaN,2931878.48502131,2931879.61980978,2931880.16372955,cabin,NaN
