subject,group,list,cue,target,practice,test,onset
31,delay,1,hall,copper,,NaN,274887.449689687
31,delay,1,necklace,flag,S,1,274891.949367467
31,delay,1,strawberry,date,,1,274896.449061546
31,delay,1,lock,drum,T,1,274900.94875472
31,delay,1,bank,jail,,NaN,274905.448449705
31,delay,1,planet,pencil,T,NaN,274909.948137445
31,delay,1,whistle,sand,,NaN,274914.44783243
31,delay,1,messenger,banana,S,NaN,274918.947520774
31,delay,1,library,floor,,1,274923.447218777
31,delay,1,puppy,hat,,1,274927.946908932
31,delay,1,ambulance,copper,S,1,274932.446602106
31,delay,1,tide,flag,,NaN,274936.946292865
31,delay,1,ferry,date,,NaN,274941.445986642
31,delay,1,blade,drum,,NaN,274945.945678005
31,delay,1,aisle,jail,T,1,274950.44533707
31,delay,1,queen,pencil,,1,274954.945058013
31,delay,1,beam,sand,,1,274959.444754205
31,delay,1,island,banana,,1,274963.944470923
31,delay,1,church,floor,S,NaN,274968.444168323
31,delay,1,saddle,hat,T,NaN,274972.94382618
31,delay,2,ski,castle,,NaN,275056.254795048
31,delay,2,mail,missile,S,1,275060.754485203
31,delay,2,wire,jury,,1,275065.254179886
31,delay,2,straw,salt,T,1,275069.753872154
31,delay,2,pen,snow,,NaN,275074.253566535
31,delay,2,mule,lieutenant,,NaN,275078.753254276
31,delay,2,stain,judge,T,NaN,275083.252948355
31,delay,2,bee,rope,,1,275087.752638208
31,delay,2,deck,shoulder,S,NaN,275092.252332288
31,delay,2,scout,sheep,,1,275096.752025461
31,delay,2,fireplace,castle,S,1,275101.251692374
31,delay,2,honeymoon,missile,,NaN,275105.751407885
31,delay,2,ridge,jury,T,NaN,275110.251098342
31,delay,2,circus,salt,,NaN,275114.750790308
31,delay,2,sack,snow,T,1,275119.250486198
31,delay,2,soap,lieutenant,,1,275123.750172731
31,delay,2,chicken,judge,,1,275128.249868018
31,delay,2,chapel,rope,,NaN,275132.749559984
31,delay,2,thumb,shoulder,,1,275137.24925346
