subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
21,delay,1,net,cage,TRUE,NA,589063.543925499,cage,589065.174600559,589065.622523687,1
21,delay,1,lunch,shoe,TRUE,1,589065.943531106,shoe,589067.230482662,589067.790389138,1
21,delay,1,thunder,jury,TRUE,1,589068.110045793,jury,589069.542347746,589070.022275388,1
21,delay,1,messenger,shark,TRUE,NA,589070.39329218,,NA,NA,1
21,delay,2,desk,button,TRUE,1,589255.618608734,button,589258.140369322,589258.868317225,1
21,delay,2,jail,satellite,TRUE,NA,589259.368132344,satellite,589261.364178453,589262.956088537,1
21,delay,2,priest,hurricane,TRUE,1,589263.201293776,hurricane,589265.427969244,589266.619929012,1
21,delay,2,cross,banana,TRUE,NA,589266.901131895,button,589268.37180582,589269.051794192,1
21,delay,3,tide,toe,TRUE,NA,589404.545275056,toe,589405.844575768,589406.268497549,1
21,delay,3,jelly,square,TRUE,1,589406.678198723,square,589407.972423881,589409.612317945,1
21,delay,3,apple,stomach,TRUE,NA,589409.928039424,stomach,589411.068262953,589412.180219437,1
21,delay,3,trail,bourbon,TRUE,1,589412.61126782,bourbon,589416.859976595,589417.731890928,1
21,delay,4,plane,floor,TRUE,1,589593.036853682,floor,589594.874586281,589596.498436585,1
21,delay,4,mirror,bracelet,TRUE,NA,589596.786353748,bracelet,589598.474364303,589599.802297296,1
21,delay,4,wheel,boat,TRUE,1,589600.169537079,boat,589604.178050064,589604.794025486,1
21,delay,4,gravy,battle,TRUE,NA,589605.152659919,battle,589606.361939957,589607.497861566,1
21,delay,5,automobile,cotton,TRUE,NA,589743.413446188,cotton,589744.642657169,589745.618558024,1
21,delay,5,hook,armor,TRUE,1,589746.379659269,armor,589747.71449429,589748.738384256,1
21,delay,5,admiral,branch,TRUE,1,589749.162869585,branch,589751.010299314,589751.818252615,1
21,delay,5,paint,gate,TRUE,NA,589752.3460601,,NA,NA,1
21,delay,6,journal,lightning,TRUE,NA,590254.740584719,lightning,590256.439613286,590257.799494648,1
21,delay,6,copper,movie,TRUE,1,590258.356767511,movie,590262.071286552,590263.487208186,1
21,delay,6,powder,gold,TRUE,1,590263.906520162,,NA,NA,1
21,delay,6,rice,vodka,TRUE,NA,590271.939492094,,NA,NA,1
21,delay,7,drug,bat,TRUE,NA,590424.366330621,bat,590426.246638106,590426.686567727,1
21,delay,7,shoulder,seat,TRUE,1,590427.065891645,seat,590428.926468311,590429.63042996,1
21,delay,7,porch,whip,TRUE,1,590430.015760628,,NA,NA,1
21,delay,7,spray,snow,TRUE,NA,590438.048719279,snow,590439.349949094,590439.861889398,1
21,delay,8,garlic,dove,TRUE,1,590618.457665535,dove,590620.748386252,590621.36433813,1
21,delay,8,pen,knight,TRUE,NA,590621.657183848,knight,590622.820226693,590623.676182689,1
21,delay,8,roof,deck,TRUE,NA,590623.990410931,deck,590625.052097548,590625.732085016,1
21,delay,8,camp,missile,TRUE,1,590626.090293845,missile,590627.011986336,590628.075945558,1
21,delay,9,cocktail,band,TRUE,NA,590759.984650789,band,590761.836935422,590762.316850084,1
21,delay,9,record,gallery,TRUE,1,590762.934194381,gallery,590765.22069528,590766.756601314,1
21,delay,9,balloon,slave,TRUE,1,590767.334000415,slave,590769.444455814,590770.076454773,1
21,delay,9,thorn,laundry,TRUE,NA,590770.333847982,laundry,590771.468351213,590772.708283189,1
21,delay,10,breast,snake,TRUE,NA,590947.992902375,snake,590949.467032143,590950.042931367,1
21,delay,10,tape,belly,TRUE,1,590950.442471775,belly,590954.666697455,590955.690653525,1
21,delay,10,badge,stove,TRUE,1,590956.192215734,stove,590957.474547524,590958.274485887,1
21,delay,10,book,aunt,TRUE,NA,590958.492136137,aunt,590959.434452611,590959.946354581,1
21,delay,1,net,cage,TRUE,NA,589102.475502567,cage,589103.756509552,589104.452453848,2
21,delay,1,lunch,shoe,TRUE,1,589105.208372687,shoe,589106.492379123,589107.132337179,2
