subject,group,list,cue,target,practice,test,onset
78,delay,1,lieutenant,soup,T,1,828507.088956295
78,delay,1,minister,dentist,T,NaN,828511.588660031
78,delay,1,arrow,journal,,NaN,828516.088373727
78,delay,1,shower,hockey,S,NaN,828520.588091348
78,delay,1,root,dove,,NaN,828525.087819533
78,delay,1,stick,nest,,1,828529.587518439
78,delay,1,turkey,pumpkin,,1,828534.087234551
78,delay,1,fly,cream,S,1,828538.586964547
78,delay,1,deck,cup,,1,828543.086682469
78,delay,1,globe,spoon,,NaN,828547.586392846
78,delay,1,queen,soup,,NaN,828552.086112579
78,delay,1,audience,dentist,,1,828556.585828691
78,delay,1,wing,journal,,1,828561.085547217
78,delay,1,sack,hockey,,1,828565.585277515
78,delay,1,crown,dove,T,1,828570.085016869
78,delay,1,soap,nest,T,NaN,828574.584717888
78,delay,1,giant,pumpkin,,NaN,828579.08442766
78,delay,1,saddle,cream,,NaN,828583.584167014
78,delay,1,truck,cup,S,NaN,828588.083866524
78,delay,1,net,spoon,S,1,828592.58358837
78,delay,2,poison,briefcase,,NaN,828706.859809733
78,delay,2,automobile,iron,T,NaN,828711.35954154
78,delay,2,colonel,bomb,S,1,828715.859253426
78,delay,2,purse,mayor,,1,828720.358987648
78,delay,2,mouse,spray,,1,828724.858711306
78,delay,2,photograph,liquor,,NaN,828729.358424097
78,delay,2,hose,island,,1,828733.858145641
78,delay,2,cellar,satellite,,NaN,828738.357896465
78,delay,2,costume,bow,S,NaN,828742.857596277
78,delay,2,robin,meat,T,1,828747.357309068
78,delay,2,brass,briefcase,,1,828751.857012804
78,delay,2,wheat,iron,,1,828756.356734348
78,delay,2,palm,bomb,,NaN,828760.856474004
78,delay,2,toad,mayor,T,NaN,828765.356201585
78,delay,2,wheel,spray,,NaN,828769.855914678
78,delay,2,badge,liquor,T,1,828774.355636525
78,delay,2,choir,island,S,NaN,828778.855313094
78,delay,2,coast,satellite,S,1,828783.355034337
78,delay,2,shepherd,bow,,1,828787.85481927
78,delay,2,sand,meat,,NaN,828792.354534777
78,delay,3,brick,tunnel,,1,828885.282124012
78,delay,3,salt,paper,,1,828889.781829257
78,delay,3,dough,camp,S,1,828894.281548085
78,delay,3,crab,station,S,NaN,828898.781268422
78,delay,3,board,dress,,NaN,828903.280987854
78,delay,3,bank,cookie,,NaN,828907.780701249
78,delay,3,clown,hospital,T,1,828912.280436376
78,delay,3,potato,cell,,NaN,828916.780145847
78,delay,3,gift,brush,T,NaN,828921.279877051
78,delay,3,lamp,drug,,1,828925.779602218
