sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,lightning,leopard,1,3294754.2303434,NaN,NaN,NaN,NaN,,NaN,18,3294962.44823931,3294964.01841527,3294965.37032797,scissor,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,worm,powder,2,3294758.24669887,NaN,NaN,NaN,NaN,,NaN,6,3294920.60135052,NaN,3294926.4324996,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,television,plug,3,3294762.26306793,NaN,NaN,NaN,NaN,,NaN,1,3294891.9867653,3294897.26236554,3294901.56609411,lightnin,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,toilet,policeman,4,3294766.27942853,NaN,NaN,NaN,NaN,,NaN,11,3294934.86693885,3294936.32404123,3294938.29994343,policeman,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,umbrella,nurse,5,3294770.29580665,NaN,NaN,NaN,NaN,,NaN,8,3294928.05077275,3294929.42843767,3294929.94041247,nurse,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,scale,thunder,6,3294774.31216393,NaN,NaN,NaN,NaN,,NaN,19,3294965.61465645,NaN,3294966.89373847,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,owl,mattress,7,3294778.32853178,NaN,NaN,NaN,NaN,,NaN,22,3294970.83096315,NaN,3294972.82173242,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,arm,horn,8,3294782.34489752,NaN,NaN,NaN,NaN,,NaN,7,3294926.45089434,NaN,3294928.03251928,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,shirt,stain,9,3294786.36127201,NaN,NaN,NaN,NaN,,NaN,21,3294968.79776743,3294970.1220601,3294970.56202674,stain,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,lobster,cream,10,3294790.37765767,NaN,NaN,NaN,NaN,,NaN,4,3294912.13527971,3294913.28538937,3294913.81333419,cream,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,book,spray,11,3294794.39400409,NaN,NaN,NaN,NaN,,NaN,20,3294966.91459837,3294968.13020388,3294968.4741512,worm,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,ski,frame,12,3294798.41037134,NaN,NaN,NaN,NaN,,NaN,13,3294948.63258393,NaN,3294950.64761401,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,pencil,guard,13,3294802.42674522,NaN,NaN,NaN,NaN,,NaN,12,3294938.58332704,3294947.25144056,3294948.41935515,ca,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,cave,parade,14,3294806.44311036,NaN,NaN,NaN,NaN,,NaN,24,3294973.93072626,3294979.73750346,3294980.20145803,wine,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,rock,ocean,15,3294810.45947549,NaN,NaN,NaN,NaN,,NaN,14,3294950.66580017,3294951.89112932,3294952.61109981,ocean,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,rope,mistress,16,3294814.47584515,NaN,NaN,NaN,NaN,,NaN,15,3294952.89897125,NaN,3294955.10265449,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,pen,light,17,3294818.49220757,NaN,NaN,NaN,NaN,,NaN,3,3294906.16905255,3294908.8216636,3294909.78161631,cave,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,scissors,flood,18,3294822.50860198,NaN,NaN,NaN,NaN,,NaN,16,3294955.11544396,NaN,3294958.7827274,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,camel,coal,19,3294826.52495353,NaN,NaN,NaN,NaN,,NaN,10,3294932.35046354,NaN,3294934.84856222,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,bat,soldier,20,3294830.54132048,NaN,NaN,NaN,NaN,,NaN,23,3294972.83082188,NaN,3294973.90974923,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,wine,cafe,21,3294834.55764335,NaN,NaN,NaN,NaN,,NaN,17,3294958.79857668,3294961.72258598,3294962.15454618,cave,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,cloud,dummy,22,3294838.57407006,NaN,NaN,NaN,NaN,,NaN,9,3294930.21727834,3294931.55634029,3294932.09229124,dummy,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,bullet,bench,23,3294842.59042523,NaN,NaN,NaN,NaN,,NaN,25,3294980.46357666,3294982.46534517,3294983.00930407,bench,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,duck,stomach,24,3294846.60679369,NaN,NaN,NaN,NaN,,NaN,2,3294902.10269282,3294903.87796887,3294904.5178819,stomach,1
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,1,N,C,brain,audience,25,3294850.62317059,NaN,NaN,NaN,NaN,,NaN,5,3294914.21847425,NaN,3294920.59247627,,0
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,N,C,hammer,organ,26,3295003.37854841,NaN,NaN,NaN,NaN,,NaN,34,3295321.95515548,3295325.66924815,3295326.28518351,organ,NaN
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,N,T,hose,mail,27,3295008.39486254,8,3295209.59673983,NaN,3295215.05616884,,NaN,45,3295380.18421362,NaN,3295383.95012131,,NaN
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,N,S,elephant,blanket,28,3295013.41115251,1,3295165.73329937,NaN,NaN,,NaN,31,3295305.35637548,3295309.01422837,3295309.91017876,blanket,NaN
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,R,T,root,detective,29,3295018.42745546,15,3295237.594706,3295239.81828927,3295241.92212669,policeman,NaN,NaN,NaN,NaN,NaN,,NaN
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,N,T,paper,ditch,30,3295023.44374785,10,3295216.44623174,3295219.82746657,3295220.77936696,ditch,NaN,44,3295371.95148444,3295379.42606698,3295379.87404519,hitch,NaN
41,immediate,pilot4,2015-02-27-1519m53s,3294541.44114987,2,N,S,grass,globe,31,3295028.46004356,4,3295180.78218559,NaN,NaN,,NaN,43,3295368.06843642,3295371.1385994,3295371.73852189,globe,NaN
