sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,aisle,1,3632228.52363326
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,bedroom,2,3632232.5400162
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,cannon,3,3632236.55633606
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,shell,4,3632240.57270119
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,highway,5,3632244.58907931
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,aspirin,6,3632248.60543569
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,wheel,7,3632252.62175011
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,brat,8,3632256.63814694
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,necklace,9,3632260.65446679
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,wire,10,3632264.67085004
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,shark,11,3632268.68721517
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,market,12,3632272.70356521
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,brake,13,3632276.71993065
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,path,14,3632280.73627978
27,pilot1,2015-03-03-1306m33s,3632124.30555383,0,C,lieutenant,15,3632284.75266333
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,bone,16,3632441.09086261
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,cheese,17,3632445.10722502
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,essay,18,3632449.12361913
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,newspaper,19,3632453.13994563
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,magician,20,3632457.15633853
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,shepherd,21,3632461.1726765
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,beast,22,3632465.18906367
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,helmet,23,3632469.20550064
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,thunder,24,3632473.22181205
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,rabbi,25,3632477.23817114
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,grass,26,3632481.254539
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,beard,27,3632485.27091288
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,glove,28,3632489.28727258
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,costume,29,3632493.30364255
27,pilot1,2015-03-03-1306m33s,3632124.30555383,1,S,animal,30,3632497.32000617
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,sign,31,3632712.80405456
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,spice,32,3632716.82042604
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,dust,33,3632720.83680143
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,vault,34,3632724.85318226
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,cell,35,3632728.869532
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,window,36,3632732.88590498
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,portrait,37,3632736.90229275
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,heel,38,3632740.91864129
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,moon,39,3632744.93501517
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,cord,40,3632748.95139057
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,television,41,3632752.96776114
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,finger,42,3632756.9841317
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,drug,43,3632761.00049382
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,umbrella,44,3632765.01683933
27,pilot1,2015-03-03-1306m33s,3632124.30555383,2,T,cotton,45,3632769.03323918
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,port,46,3633017.29827725
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,ranch,47,3633021.31465808
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,rifle,48,3633025.33101929
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,arrow,49,3633029.34739529
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,duck,50,3633033.36376586
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,wing,51,3633037.38012163
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,worm,52,3633041.39650457
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,band,53,3633045.41287997
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,carriage,54,3633049.42923816
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,forest,55,3633053.44559545
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,guitar,56,3633057.46199861
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,patch,57,3633061.47835499
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,ditch,58,3633065.49472918
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,palm,59,3633069.51108707
27,pilot1,2015-03-03-1306m33s,3632124.30555383,3,S,sword,60,3633073.5274519
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,star,61,3633286.6451434
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,hockey,62,3633290.66151337
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,jewel,63,3633294.67788876
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,coffin,64,3633298.69426325
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,barrel,65,3633302.71061903
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,child,66,3633306.72700107
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,rope,67,3633310.74337405
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,sun,68,3633314.75974341
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,witch,69,3633318.77609737
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,fort,70,3633322.79251261
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,babe,71,3633326.80885722
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,foot,72,3633330.82522899
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,bed,73,3633334.84159654
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,canal,74,3633338.85797435
27,pilot1,2015-03-03-1306m33s,3632124.30555383,4,T,bat,75,3633342.87433858
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,chart,76,3633586.07317237
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,butter,77,3633590.08954958
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,cloud,78,3633594.10592256
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,journal,79,3633598.12229585
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,cheek,80,3633602.13866762
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,apartment,81,3633606.15500981
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,corner,82,3633610.17140302
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,bite,83,3633614.18777238
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,hall,84,3633618.20414355
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,club,85,3633622.22052226
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,spark,86,3633626.23689585
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,poster,87,3633630.25326461
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,cigarette,88,3633634.26959563
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,menu,89,3633638.28601087
27,pilot1,2015-03-03-1306m33s,3632124.30555383,5,S,bolt,90,3633642.30240287
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,strawberry,91,3633856.12001631
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,spoon,92,3633860.13641133
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,pool,93,3633864.15276801
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,corn,94,3633868.16916061
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,restaurant,95,3633872.1854856
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,fireplace,96,3633876.20190174
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,scar,97,3633880.21825843
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,frame,98,3633884.23467125
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,trophy,99,3633888.25103276
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,iron,100,3633892.26740182
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,blood,101,3633896.28377541
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,camera,102,3633900.30013903
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,fence,103,3633904.31650809
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,string,104,3633908.33289858
27,pilot1,2015-03-03-1306m33s,3632124.30555383,6,T,butterfly,105,3633912.34924741
27,pilot1,2015-03-03-1306m33s,3632124.30555383,7,S,flag,106,3634155.2981058
27,pilot1,2015-03-03-1306m33s,3632124.30555383,7,S,gravy,107,3634159.31448935
27,pilot1,2015-03-03-1306m33s,3632124.30555383,7,S,organ,108,3634163.33085207
27,pilot1,2015-03-03-1306m33s,3632124.30555383,7,S,straw,109,3634167.3472341
27,pilot1,2015-03-03-1306m33s,3632124.30555383,7,S,cottage,110,3634171.36360014
