subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
62,immediate,1,smoke,essay,S,1,179787.255518472,,NaN,NaN,1
62,immediate,1,mule,sign,S,NaN,179791.755200474,,NaN,NaN,1
62,immediate,1,brake,cannon,S,NaN,179796.254962768,,NaN,NaN,1
62,immediate,1,portrait,bracelet,S,1,179800.754686124,,NaN,NaN,1
62,immediate,2,admiral,dentist,S,1,180094.236526157,,NaN,NaN,1
62,immediate,2,pudding,puppy,S,NaN,180098.736249211,,NaN,NaN,1
62,immediate,2,scout,costume,S,1,180103.23597317,,NaN,NaN,1
62,immediate,2,platform,saddle,S,NaN,180107.735695621,,NaN,NaN,1
62,immediate,3,plate,bean,S,NaN,180353.35389848,,NaN,NaN,1
62,immediate,3,artist,bishop,S,1,180357.853623345,,NaN,NaN,1
62,immediate,3,book,glass,S,NaN,180362.353353644,,NaN,NaN,1
62,immediate,3,hound,cigar,S,1,180366.853033231,,NaN,NaN,1
62,immediate,4,battle,cloth,S,1,180957.300009448,,NaN,NaN,1
62,immediate,4,milk,coast,S,NaN,180961.799732502,,NaN,NaN,1
62,immediate,4,horn,pumpkin,S,NaN,180966.29945465,,NaN,NaN,1
62,immediate,4,note,bread,S,1,180970.7991771,,NaN,NaN,1
62,immediate,5,lieutenant,steak,S,NaN,181195.768643906,,NaN,NaN,1
62,immediate,5,bone,hall,S,1,181200.268352169,,NaN,NaN,1
62,immediate,5,toe,mirror,S,NaN,181204.768109332,,NaN,NaN,1
62,immediate,5,film,knight,S,1,181209.267809445,,NaN,NaN,1
62,immediate,6,foot,thunder,S,1,181508.566047947,,NaN,NaN,1
62,immediate,6,bowl,bourbon,S,NaN,181513.065763757,,NaN,NaN,1
62,immediate,6,scissors,muscle,S,NaN,181517.565481679,,NaN,NaN,1
62,immediate,6,factory,sock,S,1,181522.065208959,,NaN,NaN,1
62,immediate,7,drill,suit,S,1,182062.54808705,,NaN,NaN,1
62,immediate,7,beard,farm,S,NaN,182067.047782032,,NaN,NaN,1
62,immediate,7,powder,court,S,1,182071.547490597,,NaN,NaN,1
62,immediate,7,river,mail,S,NaN,182076.047210028,,NaN,NaN,1
62,immediate,8,branch,parade,S,1,182403.46030404,,NaN,NaN,1
62,immediate,8,instrument,television,S,NaN,182407.960029207,,NaN,NaN,1
62,immediate,8,necklace,mansion,S,1,182412.45970638,,NaN,NaN,1
62,immediate,8,dame,date,S,NaN,182416.959456298,,NaN,NaN,1
