subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,17,sign,shield,4,,,23,sheild,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,15,tiger,bench,2,,,1,bench,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,C,1,weed,moose,,,,13,moose,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,7,diamond,horse,,,,10,horse,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,T,5,magazine,chair,16,chair,,19,chair,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,T,5,officer,ambulance,14,ambulance,,18,ambulance,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,19,prince,restaurant,13,resteraunt,,15,resteraunt,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,23,shell,rabbit,12,rabbit,,4,rabbit,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,17,football,globe,8,,,16,globe,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,21,badge,desk,15,desk,,14,desk,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,21,toothbrush,kiss,11,kis,,20,kiss,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,13,frog,plate,3,,,6,plate,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,S,3,knife,bread,6,,,2,bread,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,9,crane,nurse,,,,5,nurse,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,7,cord,peach,,,,8,peach,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,13,squirrel,camel,5,,,24,camel,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,C,1,stove,chart,,,,3,chart,
116,1,pilot3,2014-12-03-1122m09s,1,1,N,S,3,chain,leaf,1,,,11,leaf,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,11,pencil,laundry,,,,9,laundry,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,19,satellite,spider,9,spider,,21,spider,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,S,15,star,ring,7,,,17,ring,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,T,23,vest,path,10,path,,22,path,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,9,novel,skull,,,,12,skull,
116,1,pilot3,2014-12-03-1122m09s,1,1,R,C,11,mirror,rocket,,,,7,rocket,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,22,mouse,desk,25,,,47,desk,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,10,lemon,skull,32,,,45,skull,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,T,6,lock,neck,20,neck,,31,neck,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,C,2,thunder,cannon,,,,32,cannon,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,22,mule,kiss,27,,,26,kiss,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,T,6,balloon,spoon,18,spoon,,29,spoon,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,T,18,banana,shield,17,sheild,,25,sheild,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,20,rain,restaurant,,,,41,,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,16,shoe,bench,29,,,42,bench,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,C,2,plane,cookie,,,,40,cookie,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,T,12,spice,laundry,24,laundry,,30,laundry,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,S,4,seat,anchor,28,,,38,,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,T,24,pier,path,23,path,,34,path,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,8,plug,peach,,,,37,peach,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,20,morphine,spider,,,,44,spider,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,16,rabbi,ring,26,,,48,ring,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,T,24,monk,rabbit,21,rabbit,,36,rabbit,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,T,12,aspirin,rocket,19,rocket,,28,rocket,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,14,pound,plate,,,,39,plate,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,S,10,pigeon,nurse,31,,,35,nurse,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,14,throne,camel,,,,33,camel,
116,1,pilot3,2014-12-03-1122m09s,1,2,N,S,4,dirt,chicken,30,,,46,chicken,
116,1,pilot3,2014-12-03-1122m09s,1,2,R,C,8,potato,horse,,,,27,horse,
