subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
16,immediate,1,truck,aspirin,T,1,97492.700276309,asprin,97494.4035206604,97495.9073848808
16,immediate,1,priest,drill,S,1,97496.5497162958,drill,97499.7792030566,97501.0270990456
16,immediate,1,thunder,nurse,,1,97501.6160289385,nurse,97502.9869545584,97503.9469244705
16,immediate,1,cigarette,trophy,,1,97504.2658252836,trophy,97505.3388539788,97506.2988033655
16,immediate,1,lobster,mansion,,1,97506.6823195465,mansion,97508.7147986784,97509.7146021773
16,immediate,1,necklace,fireplace,,1,97510.1154216262,fireplace,97513.1064350952,97516.6741830111
16,immediate,1,rabbi,hostage,T,1,97517.1148936992,hostage,97518.1781275223,97519.1060266988
16,immediate,1,diamond,flesh,,1,97519.3647471535,,NA,NA
16,immediate,1,sign,toad,,1,97527.3975024736,toad,97531.1533584187,97531.8812982235
16,immediate,1,lock,doll,S,1,97532.3971441835,doll,97533.9932045622,97534.5451303639
16,immediate,2,path,sack,,1,97735.3329824888,sack,97739.3651733587,97740.5090429761
16,immediate,2,television,flood,S,1,97742.6320771347,flood,97744.9728318319,97745.788751925
16,immediate,2,cow,rain,,1,97749.7648814141,rain,97751.3484583867,97752.8123580196
16,immediate,2,janitor,dummy,T,1,97753.414619805,dummy,97754.5402763935,97755.4842394621
16,immediate,2,bow,portrait,,1,97755.8144673129,,NA,NA
16,immediate,2,crane,picture,S,1,97763.8472217275,picture,97770.5873482248,97772.1471917241
16,immediate,2,flame,apartment,,1,97772.5299472556,,NA,NA
16,immediate,2,gown,bowl,T,1,97780.5627206865,,NA,NA
16,immediate,2,jury,briefcase,,1,97788.5954482369,,NA,NA
16,immediate,2,stain,fence,,1,97796.6282261954,,NA,NA
16,immediate,3,ambassador,sand,,1,98006.3468154441,sand,98007.9254599666,98009.0053420538
16,immediate,3,medicine,screw,S,1,98009.8129285068,screw,98010.8772372001,98012.7331242956
16,immediate,3,pencil,shirt,,1,98013.3959914373,shirt,98014.8610157448,98016.7808828244
16,immediate,3,fort,shore,T,1,98017.1957033563,shore,98018.6367919545,98021.0606307113
16,immediate,3,plate,anchor,,1,98022.0787021749,anchor,98026.3803108883,98027.8522233001
16,immediate,3,beard,deck,,1,98028.3449192534,deck,98032.5159769608,98033.2999038925
16,immediate,3,candy,envelope,,1,98033.8278580652,envelope,98035.37181395,98036.8356963777
16,immediate,3,drain,fork,S,1,98037.110957036,fork,98040.6275304426,98041.0834480848
16,immediate,3,owl,brake,,1,98041.527306715,,NA,NA
16,immediate,3,salad,snow,T,1,98049.5600626389,,NA,NA
16,immediate,4,peanut,chain,T,1,98548.6411916481,chain,98549.9336475138,98550.5495955578
16,immediate,4,detective,scout,,1,98551.0073761877,scout,98552.237547533,98552.9814419621
16,immediate,4,whale,bed,,1,98553.4571941449,bed,98554.4373970331,98554.8533528043
16,immediate,4,guitar,aisle,S,1,98555.0737310886,aisle,98556.4612910879,98557.2692074575
16,immediate,4,cabinet,brain,,1,98557.5569017174,brain,98558.7811239986,98559.5970833316
16,immediate,4,gentleman,peach,,1,98560.0233712592,peach,98562.0209175607,98562.8368919859
16,immediate,4,dice,clay,,1,98563.1898270367,clay,98564.9407668313,98565.564733993
16,immediate,4,suitcase,bubble,S,1,98567.7561496403,bubble,98574.4122128925,98575.5241460954
16,immediate,4,puppy,bourbon,T,1,98576.9721372864,bourbon,98578.1560231068,98579.1639568024
16,immediate,4,cent,beam,,1,98580.6385728403,beam,98582.4117688784,98583.0437334249
16,immediate,5,hawk,land,,1,98784.7242443158,land,98786.4637773857,98787.0557851926
16,immediate,5,meal,prison,,1,98787.3070419245,prison,98788.4716827077,98789.2716273493
16,immediate,5,thread,needle,S,1,98789.9568376659,needle,98791.6554945761,98792.6074006975
16,immediate,5,cat,hook,T,1,98792.8399454506,hook,98793.7673592602,98794.5673029963
16,immediate,5,goat,mountain,,1,98794.8898395331,mountain,98795.9192537303,98797.319146515
16,immediate,5,mustard,suit,,1,98797.7396209068,suit,98799.0950380295,98799.7029974422
16,immediate,5,monkey,ranch,,1,98800.0227920185,ranch,98803.9107963337,98804.8706787107
16,immediate,5,tooth,cave,,1,98805.4057395234,cave,98807.2465920184,98807.8465178249
16,immediate,5,morphine,gate,S,1,98808.0722122043,gate,98809.8784234512,98810.5023501656
16,immediate,5,football,garlic,T,1,98810.9886388539,garlic,98812.3422983328,98813.3341856432
16,immediate,6,pillow,branch,T,1,99009.2414117535,branch,99010.6506566036,99011.9625470652
16,immediate,6,hammer,circle,,1,99012.4741756461,circle,99014.3784756704,99015.5383379445
16,immediate,6,crab,tomb,,1,99015.7739476323,tomb,99017.1382999724,99017.610241965
16,immediate,6,lamp,dress,,1,99017.9071204646,dress,99019.3221794541,99020.2660887944
16,immediate,6,hockey,missile,S,1,99020.4402760313,missile,99021.4980389127,99022.5619742236
16,immediate,6,plane,basket,,1,99022.8734055789,,NA,NA
