sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
19,0,C,axe,1,NaN,NaN,NaN,NaN,,NaN
19,0,C,choir,2,NaN,NaN,NaN,NaN,,NaN
19,0,C,barn,3,NaN,NaN,NaN,NaN,,NaN
19,0,C,lightning,4,NaN,NaN,NaN,NaN,,NaN
19,0,C,radio,5,NaN,NaN,NaN,NaN,,NaN
19,0,C,pork,6,NaN,NaN,NaN,NaN,,NaN
19,0,C,board,7,NaN,NaN,NaN,NaN,,NaN
19,0,C,lane,8,NaN,NaN,NaN,NaN,,NaN
19,0,C,palace,9,NaN,NaN,NaN,NaN,,NaN
19,0,C,plane,10,NaN,NaN,NaN,NaN,,NaN
19,0,C,roof,11,NaN,NaN,NaN,NaN,,NaN
19,0,C,peach,12,NaN,NaN,NaN,NaN,,NaN
19,0,C,sword,13,NaN,NaN,NaN,NaN,,NaN
19,0,C,river,14,NaN,NaN,NaN,NaN,,NaN
19,0,C,tape,15,NaN,NaN,NaN,NaN,,NaN
19,1,S,desk,16,1,2861145.97153826,NaN,NaN,,NaN
19,1,S,cigar,17,2,2861149.98794786,NaN,NaN,,NaN
19,1,S,cherry,18,3,2861154.00435384,NaN,NaN,,NaN
19,1,S,hill,19,4,2861158.02071544,NaN,NaN,,NaN
19,1,S,port,20,5,2861162.03715915,NaN,NaN,,NaN
19,1,S,drum,21,6,2861166.05355969,NaN,NaN,,NaN
19,1,S,net,22,7,2861170.0699702,NaN,NaN,,NaN
19,1,S,corner,23,8,2861174.08637135,NaN,NaN,,NaN
19,1,S,strawberry,24,9,2861178.1027894,NaN,NaN,,NaN
19,1,S,snow,25,10,2861182.11918783,NaN,NaN,,NaN
19,1,S,reed,26,11,2861186.13559652,NaN,NaN,,NaN
19,1,S,sponge,27,12,2861190.15199978,NaN,NaN,,NaN
19,1,S,carpet,28,13,2861194.16839097,NaN,NaN,,NaN
19,1,S,badge,29,14,2861198.18481022,NaN,NaN,,NaN
19,1,S,duck,30,15,2861202.20121137,NaN,NaN,,NaN
19,2,T,patch,31,1,2861415.8372913,2861419.43483747,2861420.46678916,patch,NaN
19,2,T,lawyer,32,2,2861421.33693527,2861421.6506712,2861423.08262905,thumb',NaN
19,2,T,thumb,33,3,2861423.18679668,2861424.34657686,2861426.32245115,lawyer,NaN
19,2,T,parade,34,4,2861426.80325958,2861433.55413758,2861435.41001721,bridge,NaN
19,2,T,fork,35,5,2861436.01930008,2861438.83381433,2861439.48177615,bush,NaN
19,2,T,beef,36,6,2861440.08571543,2861442.86560483,2861443.44955401,beef,NaN
19,2,T,cell,37,7,2861443.735498,NaN,2861443.96529818,,NaN
19,2,T,window,38,8,2861443.98547845,2861445.02548764,2861445.79338497,fork,NaN
19,2,T,pier,39,9,2861446.18529952,2861446.48137168,2861447.77733728,parade,NaN
19,2,T,ridge,40,10,2861448.03519383,2861474.91193982,2861476.08780572,ridge,NaN
19,2,T,bush,41,11,2861476.40001219,2861483.52745553,2861484.16739608,brush,NaN
19,2,T,gift,42,12,2861484.68280762,NaN,2861505.88405189,,NaN
19,2,T,smoke,43,13,0,0,0,,NaN
19,2,T,bucket,44,14,0,0,0,,NaN
19,2,T,hotel,45,15,0,0,0,,NaN
19,3,S,clay,46,1,2861718.91757168,NaN,NaN,,NaN
19,3,S,stake,47,2,2861722.9339517,NaN,NaN,,NaN
19,3,S,ankle,48,3,2861726.95035586,NaN,NaN,,NaN
19,3,S,tail,49,4,2861730.96678689,NaN,NaN,,NaN
19,3,S,chicken,50,5,2861734.98316721,NaN,NaN,,NaN
19,3,S,costume,51,6,2861738.99956232,NaN,NaN,,NaN
19,3,S,flood,52,7,2861743.01597343,NaN,NaN,,NaN
19,3,S,passenger,53,8,2861747.03238605,NaN,NaN,,NaN
19,3,S,stick,54,9,2861751.0487887,NaN,NaN,,NaN
19,3,S,messenger,55,10,2861755.06519438,NaN,NaN,,NaN
19,3,S,suitcase,56,11,2861759.08159643,NaN,NaN,,NaN
19,3,S,shower,57,12,2861763.09799909,NaN,NaN,,NaN
19,3,S,spike,58,13,2861767.11440627,NaN,NaN,,NaN
19,3,S,castle,59,14,2861771.13085179,NaN,NaN,,NaN
19,3,S,spider,60,15,2861775.14723392,NaN,NaN,,NaN
19,4,T,pound,61,1,2861991.44977164,2861992.29255685,2861992.87650693,beam,NaN
