subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
38,immediate,1,hotel,bubble,T,1,1880541.6475021,bubble,1880548.5302973,1880549.23425927,1
38,immediate,1,menu,flag,T,NaN,1880549.56320997,flag,1880551.73818285,1880552.01809764,1
38,immediate,1,metal,fountain,T,NaN,1880552.22965306,gun,1880553.46604792,1880553.62605756,1
38,immediate,1,sand,button,T,1,1880553.81284209,needle,1880555.31402096,1880555.9779397,1
38,immediate,2,emperor,knight,T,NaN,1880722.36523652,knight,1880723.75414129,1880724.75403323,1
38,immediate,2,tide,suit,T,1,1880725.13134158,suit,1880726.93794717,1880727.20991005,1
38,immediate,2,smile,frame,T,NaN,1880727.38115269,frame,1880729.44982416,1880729.9697756,1
38,immediate,2,juice,chart,T,1,1880730.26423043,page,1880737.36944731,1880737.60942269,1
38,immediate,3,pepper,shop,T,NaN,1880950.12851839,feast,1880957.07919572,1880958.55107173,1
38,immediate,3,plane,aspirin,T,1,1880959.01072951,aspirin,1880961.08697949,1880961.96691377,1
38,immediate,3,thunder,sting,T,1,1880962.37710702,,NaN,NaN,1
38,immediate,3,tower,body,T,NaN,1880970.40972598,body,1880972.98242547,1880973.2944017,1
38,immediate,4,magician,drug,T,NaN,1881481.34610203,bourbon,1881483.0145977,1881483.98250214,1
38,immediate,4,rabbi,spring,T,1,1881484.61214325,spring,1881485.70245967,1881487.07835628,1
38,immediate,4,organ,station,T,NaN,1881487.39520586,station,1881489.96622918,1881490.83025151,1
38,immediate,4,salad,hall,T,1,1881491.194846,hall,1881492.35020295,1881492.69409937,1
38,immediate,5,paper,paint,T,1,1881703.90885319,paint,1881705.88415352,1881706.3400708,1
38,immediate,5,giant,army,T,NaN,1881706.60830736,,NaN,NaN,1
38,immediate,5,crowd,butter,T,1,1881714.64090308,butter,1881716.29163375,1881716.89157145,1
38,immediate,5,bus,policeman,T,NaN,1881718.14058478,policeman,1881719.22754254,1881720.40339652,1
38,immediate,6,shoe,medicine,T,NaN,1881882.0761721,medicine,1881886.57172723,1881887.39560853,1
38,immediate,6,college,city,T,1,1881887.65864484,city,1881888.95557332,1881889.32350595,1
38,immediate,6,tree,hospital,T,NaN,1881889.50847546,hospital,1881890.85947528,1881891.70740727,1
38,immediate,6,cheek,straw,T,1,1881891.92493931,straw,1881892.92336607,1881893.6113521,1
38,immediate,7,mayor,lieutenant,T,NaN,1882410.89532041,liuetenant,1882415.42691717,1882417.13878607,1
38,immediate,7,glass,ridge,T,1,1882417.51106743,ridge,1882419.14673042,1882419.64268188,1
38,immediate,7,pearl,hose,T,1,1882419.9442057,shed,1882423.11454008,1882423.5465271,1
38,immediate,7,finger,chest,T,NaN,1882423.99380426,,NaN,NaN,1
38,immediate,8,clay,cup,T,1,1882603.42794134,cup,1882605.03404339,1882605.24200743,1
38,immediate,8,butcher,scout,T,NaN,1882605.42745295,scout,1882607.31390686,1882607.75387717,1
38,immediate,8,prison,monkey,T,NaN,1882608.12720595,monkey,1882609.7377986,1882610.48974605,1
38,immediate,8,pillow,brush,T,1,1882610.79364995,brush,1882612.39369601,1882612.77764745,1
38,immediate,9,fuel,chapel,T,NaN,1882819.79162847,chapel,1882821.64791322,1882822.35179761,1
38,immediate,9,ticket,beer,T,1,1882822.69103984,beer,1882823.92778453,1882824.27174646,1
38,immediate,9,animal,light,T,NaN,1882824.50754184,light,1882825.89568082,1882826.22362424,1
38,immediate,9,blood,gentleman,T,1,1882826.35739962,gentleman,1882830.6874744,1882831.91933881,1
38,immediate,10,journal,gift,T,1,1883002.49153149,gift,1883004.8633145,1883005.28726419,1
38,immediate,10,wing,floor,T,NaN,1883005.65758927,floor,1883006.6312391,1883007.20718104,1
38,immediate,10,hammer,store,T,1,1883007.37408521,store,1883008.34315086,1883008.75106153,1
38,immediate,10,pocket,aisle,T,NaN,1883008.90728992,aisle,1883011.26299647,1883011.74297319,1
