sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
31,0,C,mole,1,NaN,3379802.82660351,3379805.50203641,3379806.3579583,mole,NaN
31,0,C,candy,2,NaN,3379807.85948217,3379808.74186334,3379809.54179235,cannon,NaN
31,0,C,cellar,3,NaN,3379809.92596664,3379810.277773,3379811.38969054,candy,NaN
31,0,C,cannon,4,NaN,3379811.74245043,3379812.10164449,3379813.0055896,tomato,NaN
31,0,C,pigeon,5,NaN,3379813.34227917,3379814.46152917,3379816.00541302,poison,NaN
31,0,C,record,6,NaN,3379816.54202568,3379818.98927961,3379819.67722557,cannon,NaN
31,0,C,needle,7,NaN,3379820.02505449,NaN,3379832.54433873,,NaN
31,0,C,tomato,8,NaN,3379832.55725113,NaN,3379833.28828813,,NaN
31,0,C,peanut,9,NaN,3379833.3071934,3379845.11595897,3379845.6278534,fully,NaN
31,0,C,poison,10,NaN,3379845.8727263,NaN,3379871.83089698,,NaN
31,0,C,road,11,NaN,3379871.83704801,NaN,3379892.83796834,,NaN
31,0,C,circus,12,NaN,0,0,0,,NaN
31,0,C,floor,13,NaN,0,0,0,,NaN
31,0,C,dove,14,NaN,0,0,0,,NaN
31,0,C,hawk,15,NaN,0,0,0,,NaN
31,1,S,bench,16,NaN,3380079.36838076,3380081.06349136,3380081.82339095,marble,NaN
31,1,S,store,17,NaN,3380082.16815583,3380082.79937632,3380083.38332641,bench,NaN
31,1,S,marble,18,NaN,3380083.73467335,3380084.13528683,3380084.93523183,store,NaN
31,1,S,prisoner,19,NaN,3380085.20123703,3380085.48721362,3380087.17512124,prisoner,NaN
31,1,S,truck,20,NaN,3380087.43433972,3380092.67886822,3380093.51877351,truck,NaN
31,1,S,rocket,21,NaN,3380093.81710228,3380094.0547541,3380094.99070885,wallet,NaN
31,1,S,boot,22,NaN,3380095.26696296,3380095.39068271,3380096.25462497,rocket,NaN
31,1,S,breast,23,NaN,3380096.56689212,3380098.17456554,3380099.61444717,squirrel,NaN
31,1,S,platform,24,NaN,3380100.14985818,3380114.11771029,3380114.78165248,armor,NaN
31,1,S,wallet,25,NaN,3380115.01518833,3380117.27756352,3380118.18948734,breast,NaN
31,1,S,flood,26,NaN,3380118.49818213,NaN,3380169.39915736,,NaN
31,1,S,pile,27,NaN,0,0,0,,NaN
31,1,S,armor,28,NaN,0,0,0,,NaN
31,1,S,squirrel,29,NaN,0,0,0,,NaN
31,1,S,brake,30,NaN,0,0,0,,NaN
31,2,T,garbage,31,NaN,3380379.44092994,3380382.04757679,3380383.5674457,ambulence,NaN
31,2,T,strawberry,32,NaN,3380383.82388176,3380383.97543963,3380385.76729756,strawberry,NaN
31,2,T,patch,33,NaN,3380386.10702521,3380389.77511116,3380390.43909954,patch,NaN
31,2,T,ambulance,34,NaN,3380390.75659135,3380391.86303823,3380393.4628893,ambulence,NaN
31,2,T,copper,35,NaN,3380393.70631786,3380394.98288981,3380396.82273836,garbage,NaN
31,2,T,cup,36,NaN,3380397.33931473,3380400.27063281,3380401.07051624,copper,NaN
31,2,T,reed,37,NaN,3380401.32229449,3380401.49450684,3380401.99047522,cup,NaN
31,2,T,button,38,NaN,3380402.37219309,3380402.47842324,3380403.59839466,chhurch,NaN
31,2,T,church,39,NaN,3380403.92203328,3380407.63818471,3380408.33410666,mirror,NaN
31,2,T,collar,40,NaN,3380408.63825956,3380409.30211091,3380409.9740454,collar,NaN
31,2,T,mirror,41,NaN,3380410.22146469,NaN,3380469.52254962,,NaN
31,2,T,monkey,42,NaN,0,0,0,,NaN
31,2,T,belly,43,NaN,0,0,0,,NaN
31,2,T,journal,44,NaN,0,0,0,,NaN
31,2,T,elbow,45,NaN,0,0,0,,NaN
31,3,S,hospital,46,NaN,3380648.14900033,3380649.89742009,3380651.6812842,hospital,NaN
31,3,S,meal,47,NaN,3380652.09864806,3380652.37726623,3380652.68920738,meal,NaN
31,3,S,television,48,NaN,3380653.09854271,3380653.86518647,3380655.31308304,television,NaN
31,3,S,window,49,NaN,3380655.63164067,3380656.30503912,3380657.17697489,window,NaN
31,3,S,bullet,50,NaN,3380657.68143935,3380658.24895387,3380658.92088264,clown,NaN
31,3,S,clown,51,NaN,3380659.29795538,3380660.12082927,3380660.87278909,pen,NaN
31,3,S,crab,52,NaN,3380661.38109304,3380662.02474057,3380662.42469783,duck,NaN
31,3,S,paint,53,NaN,3380662.74762681,3380664.30464823,3380664.58461233,key,NaN
31,3,S,audience,54,NaN,3380664.96410287,3380665.24057219,3380665.77649815,bird,NaN
31,3,S,key,55,NaN,3380666.26396139,3380669.32037052,3380669.87230492,chair,NaN
31,3,S,duck,56,NaN,3380670.48023432,3380672.3682066,3380673.81609622,policeman,NaN
31,3,S,pen,57,NaN,3380674.11320915,NaN,3380738.21459797,,NaN
31,3,S,policeman,58,NaN,0,0,0,,NaN
31,3,S,bird,59,NaN,0,0,0,,NaN
31,3,S,chair,60,NaN,0,0,0,,NaN
31,4,T,dollar,61,NaN,3380946.63710379,3380952.64139515,3380953.11330785,wood,NaN
31,4,T,wood,62,NaN,3380953.40309707,3380953.67332239,3380955.08123482,mistress,NaN
31,4,T,mistress,63,NaN,3380955.45288428,3380955.73719739,3380956.21716669,jail,NaN
31,4,T,jail,64,NaN,3380956.81943374,3380962.2809107,3380963.104816,hammer,NaN
31,4,T,thumb,65,NaN,3380963.5187708,3380965.62467434,3380967.12059262,admiral,NaN
31,4,T,hammer,66,NaN,3380967.60172584,3380969.50448922,3380970.83239836,dentist,NaN
31,4,T,steam,67,NaN,3380971.11803568,3380972.99230562,3380982.06382581,ambassedor,NaN
31,4,T,admiral,68,NaN,3380982.55026126,NaN,3381036.65100142,,NaN
31,4,T,ambassador,69,NaN,0,0,0,,NaN
31,4,T,dentist,70,NaN,0,0,0,,NaN
31,4,T,witch,71,NaN,0,0,0,,NaN
31,4,T,dial,72,NaN,0,0,0,,NaN
31,4,T,channel,73,NaN,0,0,0,,NaN
