sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,neck,trail,1,2945401.12451754,NaN,NaN,NaN,NaN,,NaN,2,2945551.84426366,NaN,2945552.12472792,,0
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,pumpkin,board,2,2945405.1408393,NaN,NaN,NaN,NaN,,NaN,16,2945600.30659635,2945603.9822831,2945604.64625277,board,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,bowl,shower,3,2945409.15710974,NaN,NaN,NaN,NaN,,NaN,20,2945611.87222493,2945617.05363184,2945617.59753228,shower,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,tent,floor,4,2945413.17340977,NaN,NaN,NaN,NaN,,NaN,9,2945576.29209653,NaN,2945581.01112728,,0
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,pearl,pocket,5,2945417.18971705,NaN,NaN,NaN,NaN,,NaN,4,2945556.49385485,2945557.488747,2945558.94466364,pocket,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,lemon,soup,6,2945421.20602915,NaN,NaN,NaN,NaN,,NaN,22,2945620.35480732,2945621.37343036,2945621.82932768,soup,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,moon,cottage,7,2945425.2223171,NaN,NaN,NaN,NaN,,NaN,19,2945609.42242734,2945610.73397337,2945611.48587221,cottage,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,clown,policeman,8,2945429.23859449,NaN,NaN,NaN,NaN,,NaN,13,2945589.25756798,2945590.87903279,2945592.19088821,policeman,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,table,roof,9,2945433.25492078,NaN,NaN,NaN,NaN,,NaN,6,2945567.39288137,2945568.38416313,2945568.8561362,roof,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,television,mole,10,2945437.27120361,NaN,NaN,NaN,NaN,,NaN,3,2945552.14422632,2945555.3848619,2945555.83281612,mole,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,cannon,quarter,11,2945441.28752657,NaN,NaN,NaN,NaN,,NaN,11,2945584.29135369,2945585.53524469,2945586.3751853,quarter,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,tongue,globe,12,2945445.30383747,NaN,NaN,NaN,NaN,,NaN,15,2945595.95697355,2945598.7105401,2945599.94246559,globe,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,whale,ribbon,13,2945449.3201221,NaN,NaN,NaN,NaN,,NaN,1,2945541.77847736,2945551.04912919,2945551.68104272,ribbon,1
29,immediate,pilot4,2015-02-26-1520m37s,2945241.28813449,1,N,C,pillow,prisoner,14,2945453.33644417,NaN,NaN,NaN,NaN,,NaN,10,2945581.0249914,NaN,2945584.27516082,,0
