subject,group,list,cue,target,practice,test,onset
38,immediate,1,lunch,statue,,1,1880427.60735653
38,immediate,1,hotel,bubble,T,1,1880432.10697213
38,immediate,1,jelly,toast,,NaN,1880436.60659557
38,immediate,1,menu,flag,T,NaN,1880441.10618732
38,immediate,1,gold,fountain,,1,1880445.6057996
38,immediate,1,milk,button,,NaN,1880450.10542395
38,immediate,1,king,gun,S,1,1880454.60501026
38,immediate,1,corridor,needle,,NaN,1880459.10465122
38,immediate,1,drum,bell,S,NaN,1880463.60425444
38,immediate,1,pants,purse,,1,1880468.10386882
38,immediate,1,nurse,statue,S,NaN,1880472.60348955
38,immediate,1,butterfly,bubble,,NaN,1880477.10310907
38,immediate,1,camel,toast,,1,1880481.60273704
38,immediate,1,cigarette,flag,,1,1880486.10233724
38,immediate,1,metal,fountain,T,NaN,1880490.60196371
38,immediate,1,sand,button,T,1,1880495.10155666
38,immediate,1,jacket,gun,,NaN,1880499.601146
38,immediate,1,wallet,needle,S,1,1880504.10078363
38,immediate,1,sun,bell,,1,1880508.600395
38,immediate,1,elephant,purse,,NaN,1880513.10000909
38,immediate,2,detective,frame,,1,1880629.35665255
38,immediate,2,band,pony,S,1,1880633.85626573
38,immediate,2,horn,net,,1,1880638.35587619
38,immediate,2,farm,closet,S,NaN,1880642.85548243
38,immediate,2,circus,toad,,NaN,1880647.35509591
38,immediate,2,artist,chart,,NaN,1880651.85470487
38,immediate,2,skull,page,,1,1880656.35429873
38,immediate,2,emperor,knight,T,NaN,1880660.8539427
38,immediate,2,tide,suit,T,1,1880665.35352177
38,immediate,2,crab,liquor,,NaN,1880669.85314492
38,immediate,2,smile,frame,T,NaN,1880674.35275961
38,immediate,2,diamond,pony,,NaN,1880678.85236313
38,immediate,2,shirt,net,S,NaN,1880683.35196967
38,immediate,2,barn,closet,,1,1880687.85158164
38,immediate,2,drain,toad,,1,1880692.35119029
38,immediate,2,juice,chart,T,1,1880696.85079834
38,immediate,2,carpet,page,,NaN,1880701.35040851
38,immediate,2,skin,knight,,1,1880705.85001263
38,immediate,2,corpse,suit,,NaN,1880710.34962159
38,immediate,2,trophy,liquor,S,1,1880714.84923115
38,immediate,3,pepper,shop,T,NaN,1880836.08860887
38,immediate,3,camera,sting,,NaN,1880840.58816772
38,immediate,3,feast,spaghetti,S,NaN,1880845.08781682
38,immediate,3,peach,sponge,,1,1880849.58737416
38,immediate,3,plane,aspirin,T,1,1880854.08702658
38,immediate,3,cook,salt,,NaN,1880858.58660837
38,immediate,3,guitar,gate,S,1,1880863.08621008
38,immediate,3,dollar,passage,,NaN,1880867.58590083
38,immediate,3,siren,body,,1,1880872.0854132
38,immediate,3,wood,beam,,1,1880876.5850134
38,immediate,3,pier,shop,,1,1880881.08461933
38,immediate,3,thunder,sting,T,1,1880885.58422346
38,immediate,3,battle,spaghetti,,1,1880890.08381732
38,immediate,3,alley,sponge,,NaN,1880894.58344167
38,immediate,3,fence,aspirin,,NaN,1880899.08302074
38,immediate,3,bed,salt,,1,1880903.58263785
38,immediate,3,bat,gate,,NaN,1880908.0822459
38,immediate,3,patch,passage,S,1,1880912.58184187
38,immediate,3,tower,body,T,NaN,1880917.08144268
38,immediate,3,flood,beam,S,NaN,1880921.58105495
38,immediate,4,flesh,corner,,1,1881388.33821473
38,immediate,4,wreck,station,,1,1881392.83777207
38,immediate,4,cord,shovel,S,1,1881397.33734057
38,immediate,4,spark,potato,,1,1881401.83687467
38,immediate,4,lightning,bourbon,,NaN,1881406.33650264
38,immediate,4,mail,hall,,NaN,1881410.83605062
38,immediate,4,magician,drug,T,NaN,1881415.33560042
38,immediate,4,rabbi,spring,T,1,1881419.83521571
38,immediate,4,peanut,envelope,S,NaN,1881424.3347483
38,immediate,4,whale,record,,NaN,1881428.83436812
38,immediate,4,breakfast,corner,S,NaN,1881433.33389709
38,immediate,4,organ,station,T,NaN,1881437.83350966
38,immediate,4,chin,shovel,,NaN,1881442.3330996
38,immediate,4,leopard,potato,,NaN,1881446.83268924
38,immediate,4,tank,bourbon,S,1,1881451.33225412
38,immediate,4,salad,hall,T,1,1881455.83183893
38,immediate,4,mustard,drug,,1,1881460.33141197
38,immediate,4,mule,spring,,NaN,1881464.83099526
38,immediate,4,cloth,envelope,,1,1881469.33051427
38,immediate,4,heel,record,,1,1881473.83012685
38,immediate,5,witch,river,S,1,1881589.8693403
38,immediate,5,restaurant,window,S,NaN,1881594.36892692
38,immediate,5,boot,cent,,1,1881598.86851444
38,immediate,5,vault,butter,,NaN,1881603.36807601
38,immediate,5,paper,paint,T,1,1881607.86765689
38,immediate,5,pumpkin,policeman,,1,1881612.36725981
38,immediate,5,cotton,helmet,,NaN,1881616.86684039
38,immediate,5,giant,army,T,NaN,1881621.36641252
38,immediate,5,planet,carriage,,NaN,1881625.86600789
38,immediate,5,cross,mouth,,1,1881630.365577
38,immediate,5,lamp,river,,NaN,1881634.86515034
38,immediate,5,sugar,window,,1,1881639.36476473
38,immediate,5,foot,cent,,NaN,1881643.86434712
38,immediate,5,crowd,butter,T,1,1881648.36393736
38,immediate,5,owl,paint,,NaN,1881652.86352066
38,immediate,5,bus,policeman,T,NaN,1881657.3631103
38,immediate,5,test,helmet,S,1,1881661.86269752
38,immediate,5,club,army,,1,1881666.36228716
38,immediate,5,hood,carriage,,1,1881670.8618774
38,immediate,5,automobile,mouth,S,NaN,1881675.36146371
38,immediate,6,shoe,medicine,T,NaN,1881789.06784772
38,immediate,6,ear,hospital,,1,1881793.56744279
38,immediate,6,bank,passenger,,1,1881798.06704088
38,immediate,6,college,city,T,1,1881802.56662176
38,immediate,6,brass,book,,1,1881807.06621744
38,immediate,6,hand,ring,S,1,1881811.56581824
38,immediate,6,lawyer,straw,,NaN,1881816.06541241
38,immediate,6,brat,choir,,NaN,1881820.56500385
38,immediate,6,coast,turkey,S,NaN,1881825.06458836
38,immediate,6,wine,ribbon,,NaN,1881829.56420335
38,immediate,6,queen,medicine,,1,1881834.0637782
38,immediate,6,tree,hospital,T,NaN,1881838.56337417
38,immediate,6,ship,passenger,,NaN,1881843.06297558
38,immediate,6,tomb,city,,NaN,1881847.5625616
38,immediate,6,bow,book,S,NaN,1881852.06216844
38,immediate,6,dirt,ring,,NaN,1881856.56178011
38,immediate,6,cheek,straw,T,1,1881861.06135797
38,immediate,6,elbow,choir,S,1,1881865.56094278
38,immediate,6,ball,turkey,,1,1881870.06054962
38,immediate,6,cave,ribbon,,1,1881874.56014862
38,immediate,7,trash,duck,S,NaN,1882296.85556333
38,immediate,7,jewel,orange,,NaN,1882301.355175
38,immediate,7,mayor,lieutenant,T,NaN,1882305.85476524
38,immediate,7,cabin,hose,,NaN,1882310.3543585
38,immediate,7,glass,ridge,T,1,1882314.85394934
38,immediate,7,pile,chest,,1,1882319.35353898
38,immediate,7,bowl,gallery,,NaN,1882323.85313858
38,immediate,7,brain,cane,,1,1882328.35266996
38,immediate,7,cocktail,shed,S,1,1882332.85232691
38,immediate,7,fireplace,channel,,1,1882337.35190537
38,immediate,7,blouse,duck,,1,1882341.85151161
38,immediate,7,prince,orange,S,1,1882346.35108978
38,immediate,7,banner,lieutenant,,1,1882350.85070356
38,immediate,7,pearl,hose,T,1,1882355.3502929
38,immediate,7,basement,ridge,,NaN,1882359.84989069
38,immediate,7,finger,chest,T,NaN,1882364.34948123
38,immediate,7,leaf,gallery,,1,1882368.84908384
38,immediate,7,hostage,cane,,NaN,1882373.34867318
38,immediate,7,bee,shed,,NaN,1882377.84826583
38,immediate,7,admiral,channel,S,NaN,1882382.34788505
38,immediate,8,dame,glove,,1,1882510.41968518
38,immediate,8,cabinet,messenger,,1,1882514.91929655
38,immediate,8,monk,monkey,,1,1882519.41886415
38,immediate,8,brandy,ferry,S,NaN,1882523.91848125
38,immediate,8,pigeon,brush,,NaN,1882528.41806274
38,immediate,8,factory,mistress,S,1,1882532.91766385
38,immediate,8,corn,spot,,NaN,1882537.41724141
38,immediate,8,spray,salmon,,NaN,1882541.91684705
38,immediate,8,clay,cup,T,1,1882546.4164231
38,immediate,8,butcher,scout,T,NaN,1882550.91603356
38,immediate,8,soup,glove,,NaN,1882555.41563256
38,immediate,8,garden,messenger,S,NaN,1882559.91522159
38,immediate,8,prison,monkey,T,NaN,1882564.41481093
38,immediate,8,bridge,ferry,,1,1882568.91440358
38,immediate,8,pillow,brush,T,1,1882573.41399624
38,immediate,8,strawberry,mistress,,NaN,1882577.91358618
38,immediate,8,screw,spot,S,1,1882582.41318276
38,immediate,8,ground,salmon,,1,1882586.91277571
38,immediate,8,stake,cup,,NaN,1882591.4123732
38,immediate,8,crown,scout,,1,1882595.91196404
38,immediate,9,bloom,dust,,NaN,1882705.75201839
38,immediate,9,church,light,,1,1882710.25164123
38,immediate,9,rice,gentleman,,NaN,1882714.75120581
38,immediate,9,officer,wheel,,1,1882719.25081235
38,immediate,9,turtle,suitcase,S,NaN,1882723.75038297
38,immediate,9,fuel,chapel,T,NaN,1882728.24995993
38,immediate,9,ticket,beer,T,1,1882732.74955259
38,immediate,9,whistle,television,,1,1882737.24914916
38,immediate,9,magazine,tongue,,NaN,1882741.74873186
38,immediate,9,palm,date,S,1,1882746.2483227
38,immediate,9,candy,dust,S,1,1882750.74791053
38,immediate,9,animal,light,T,NaN,1882755.24749775
38,immediate,9,blood,gentleman,T,1,1882759.74706837
38,immediate,9,wheat,wheel,S,NaN,1882764.24667884
38,immediate,9,rabbit,suitcase,,1,1882768.74629383
38,immediate,9,forehead,chapel,,1,1882773.24586324
38,immediate,9,knife,beer,,NaN,1882777.7454562
38,immediate,9,bench,television,,NaN,1882782.24504795
38,immediate,9,picture,tongue,,1,1882786.74463607
38,immediate,9,judge,date,,NaN,1882791.24423386
38,immediate,10,journal,gift,T,1,1882909.48342081
38,immediate,10,bear,jury,,1,1882913.98302434
38,immediate,10,path,mechanic,S,NaN,1882918.48261156
38,immediate,10,armor,store,,NaN,1882922.98219516
38,immediate,10,wing,floor,T,NaN,1882927.48178147
38,immediate,10,ditch,aisle,,1,1882931.98136568
38,immediate,10,soil,tent,,NaN,1882936.48089525
38,immediate,10,football,apartment,S,1,1882940.98053801
38,immediate,10,mountain,deck,,1,1882945.48012282
38,immediate,10,sweat,candle,,NaN,1882949.97970551
38,immediate,10,tiger,gift,,NaN,1882954.47929122
38,immediate,10,throne,jury,S,NaN,1882958.97887603
38,immediate,10,grass,mechanic,,1,1882963.47846567
38,immediate,10,hammer,store,T,1,1882967.97805319
38,immediate,10,president,floor,,1,1882972.47763045
38,immediate,10,pocket,aisle,T,NaN,1882976.97724756
38,immediate,10,wedding,tent,S,1,1882981.47680097
38,immediate,10,alcohol,apartment,,NaN,1882985.97641536
38,immediate,10,dove,deck,,NaN,1882990.47597119
38,immediate,10,mole,candle,,1,1882994.97555268
