subject,group,list,cue,target,practice,test,onset
65,delay,6,hound,cart,S,NaN,185857.756877821
65,delay,6,bite,dial,S,1,185862.256534322
65,delay,6,test,organ,,NaN,185866.75619022
65,delay,6,sting,library,,NaN,185871.255845514
65,delay,6,thread,moose,,1,185875.755502015
65,delay,6,animal,toothbrush,T,1,185880.255159422
65,delay,6,juice,spray,,1,185884.754814716
65,delay,6,minister,pigeon,T,NaN,185889.254484197
65,delay,6,mechanic,cage,,1,185893.754127719
65,delay,6,mail,puppy,,NaN,185898.253783616
65,delay,6,orange,cart,,1,185902.753440118
65,delay,6,ring,dial,,NaN,185907.253097223
65,delay,6,basement,organ,S,1,185911.752753422
65,delay,6,chest,library,,1,185916.252409018
65,delay,6,knee,moose,S,NaN,185920.752064614
65,delay,6,castle,toothbrush,,NaN,185925.251722021
65,delay,6,blanket,spray,T,NaN,185929.751379428
65,delay,6,jury,pigeon,,1,185934.251033514
65,delay,6,shop,cage,,NaN,185938.750692732
65,delay,6,judge,puppy,T,1,185943.250346517
65,delay,7,flame,snow,,1,186039.176348821
65,delay,7,stomach,root,S,1,186043.676006529
65,delay,7,nurse,maiden,T,NaN,186048.175661522
65,delay,7,shower,guard,,1,186052.675322853
65,delay,7,pudding,mirror,T,1,186057.174976637
65,delay,7,artist,cream,,1,186061.674633139
65,delay,7,garlic,circus,,NaN,186066.174286923
65,delay,7,weed,wolf,S,NaN,186070.67394433
65,delay,7,machine,morphine,,NaN,186075.17360717
65,delay,7,pumpkin,board,,NaN,186079.673273029
65,delay,7,cereal,snow,,NaN,186084.172910514
65,delay,7,palm,root,,NaN,186088.672567619
65,delay,7,hospital,maiden,,1,186093.172231667
65,delay,7,giant,guard,S,NaN,186097.671883338
65,delay,7,star,mirror,,NaN,186102.171535614
65,delay,7,bus,cream,T,NaN,186106.671191814
65,delay,7,purse,circus,S,1,186111.170851333
65,delay,7,aisle,wolf,,1,186115.670509646
65,delay,7,ditch,morphine,T,1,186120.170160714
65,delay,7,plug,board,,1,186124.669764996
65,delay,8,colonel,church,,NaN,186212.979737806
65,delay,8,throne,iron,,NaN,186217.47939642
65,delay,8,ant,port,S,NaN,186221.979051413
65,delay,8,ball,alley,,NaN,186226.47865811
65,delay,8,cent,bed,T,1,186230.978370452
65,delay,8,knife,market,,1,186235.477968999
65,delay,8,powder,farm,T,NaN,186239.977676814
65,delay,8,statue,herd,,1,186244.477333919
65,delay,8,closet,blood,S,1,186248.976983176
65,delay,8,floor,pony,,1,186253.476652053
65,delay,8,smile,church,T,1,186257.976304933
65,delay,8,whip,iron,,1,186262.475954492
65,delay,8,soldier,port,,1,186266.97560888
65,delay,8,prisoner,alley,S,1,186271.475269909
65,delay,8,candle,bed,,NaN,186275.974923694
65,delay,8,beef,market,S,NaN,186280.474584119
65,delay,8,briefcase,farm,,1,186284.974188703
65,delay,8,saddle,herd,,NaN,186289.473895311
65,delay,8,garbage,blood,,NaN,186293.973570526
65,delay,8,passenger,pony,T,NaN,186298.473205597
65,delay,9,gorilla,wreck,S,1,186385.033249944
65,delay,9,soup,robin,,NaN,186389.532904634
65,delay,9,reed,parade,,1,186394.032589811
65,delay,9,beast,seat,,NaN,186398.532217939
65,delay,9,peanut,wire,T,1,186403.031875949
65,delay,9,hand,physician,,1,186407.531533054
65,delay,9,axe,willow,,NaN,186412.031189556
65,delay,9,laundry,hammer,T,NaN,186416.530856923
65,delay,9,pipe,moon,S,NaN,186421.030500446
65,delay,9,chocolate,crown,,1,186425.530156041
65,delay,9,rabbit,wreck,,NaN,186430.029812845
65,delay,9,fireplace,robin,T,1,186434.529472063
65,delay,9,babe,parade,T,NaN,186439.029124036
65,delay,9,package,seat,,1,186443.528795026
65,delay,9,bridge,wire,,NaN,186448.028438548
65,delay,9,brake,physician,,NaN,186452.528095351
65,delay,9,shield,willow,S,1,186457.027751551
65,delay,9,window,hammer,,1,186461.527422239
65,delay,9,doll,moon,,1,186466.027063044
65,delay,9,drain,crown,S,NaN,186470.52671864
65,delay,10,bench,pump,,1,186570.169119653
65,delay,10,poison,spot,S,1,186574.668763477
65,delay,10,sand,candy,,NaN,186579.168420884
65,delay,10,orchestra,wind,,NaN,186583.66807648
65,delay,10,piano,furniture,S,NaN,186588.167735094
65,delay,10,dirt,president,,1,186592.667391294
65,delay,10,ticket,cheese,T,NaN,186597.167047192
65,delay,10,dust,cafe,,NaN,186601.666704297
65,delay,10,body,dress,T,1,186606.166361402
65,delay,10,wallet,scissors,,1,186610.66601579
65,delay,10,forehead,pump,S,NaN,186615.165670782
65,delay,10,spice,spot,,NaN,186619.665328491
65,delay,10,gun,candy,,1,186624.16498469
65,delay,10,bank,wind,S,1,186628.664642701
65,delay,10,ambassador,furniture,,1,186633.164294373
65,delay,10,uniform,president,,NaN,186637.663954195
65,delay,10,chin,cheese,,1,186642.163608885
65,delay,10,mate,cafe,T,1,186646.663261764
65,delay,10,meal,dress,,NaN,186651.162941809
65,delay,10,thorn,scissors,T,NaN,186655.662578389
