subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
45,delay,1,gentleman,gallery,T,1,1886347.88681543,gallery,1886349.27419228,1886350.33003328,1
45,delay,1,mattress,telephone,T,NaN,1886350.68628708,phone,1886354.34584957,1886354.92178095,1
45,delay,1,frog,spike,T,NaN,1886355.21929243,whistle,1886361.18537974,1886362.05729618,1
45,delay,1,saddle,seal,T,1,1886362.28544198,seal,1886363.31322937,1886363.75318792,1
45,delay,2,spider,shirt,T,NaN,1886536.60645709,shirt,1886539.44586743,1886539.97380031,1
45,delay,2,lawyer,tent,T,1,1886540.20587278,tent,1886541.1897299,1886541.46964453,1
45,delay,2,bow,cotton,T,NaN,1886541.65576711,cotton,1886542.63766104,1886543.21360118,1
45,delay,2,crab,rope,T,1,1886543.42230525,rope,1886544.63748718,1886544.96547094,1
45,delay,3,president,crown,T,1,1886673.76318074,crown,1886675.20509161,1886675.79701676,1
45,delay,3,aisle,priest,T,NaN,1886676.14602391,priest,1886677.74893676,1886678.9807907,1
45,delay,3,robin,cell,T,1,1886679.67909808,cell,1886680.62072039,1886680.99668244,1
45,delay,3,tide,drill,T,NaN,1886681.26231717,drill,1886684.23649719,1886685.17241738,1
45,delay,4,throne,bishop,T,1,1886866.58254658,bishop,1886868.97658964,1886869.88847345,1
45,delay,4,pudding,bell,T,NaN,1886870.44860636,p,1886878.43193707,1886878.43193707,1
45,delay,4,ambassador,hair,T,1,1886879.48128481,crown,1886886.04746787,1886886.7033705,1
45,delay,4,ankle,shield,T,NaN,1886886.9140773,shield,1886889.13529006,1886889.60719057,1
45,delay,5,college,cherry,T,NaN,1887027.57088909,cherry,1887028.91023907,1887029.60620505,1
45,delay,5,spoon,uniform,T,1,1887029.9203813,uniform,1887033.07795162,1887033.74987398,1
45,delay,5,tree,lightning,T,1,1887034.00342713,,NaN,NaN,1
45,delay,5,jeep,soil,T,NaN,1887042.03616776,soil,1887043.05329706,1887043.49322754,1
45,delay,6,store,mole,T,NaN,1887536.7339759,mole,1887538.44529665,1887538.91721315,1
45,delay,6,mistress,camera,T,1,1887539.16679857,camera,1887540.2611602,1887540.94909776,1
45,delay,6,medal,feast,T,1,1887541.31664593,feast,1887542.46102872,1887543.18095925,1
45,delay,6,nest,squirrel,T,NaN,1887543.43315802,squirrel,1887544.88487518,1887546.47674117,1
45,delay,7,toilet,building,T,1,1887680.40688559,building,1887681.86803534,1887683.03590727,1
45,delay,7,flesh,net,T,NaN,1887683.45633536,net,1887685.44382546,1887685.63575581,1
45,delay,7,storm,card,T,NaN,1887685.92281959,,NaN,NaN,1
45,delay,7,soap,ball,T,1,1887693.95556958,,NaN,NaN,1
45,delay,8,hill,prisoner,T,1,1887887.42521049,prisoner,1887889.17463563,1887890.25452146,1
45,delay,8,eye,gorilla,T,NaN,1887890.6079823,gorilla,1887891.65443839,1887892.52635423,1
45,delay,8,skin,highway,T,1,1887892.82448631,elbow,1887900.7259034,1887901.16575993,1
45,delay,8,dummy,shoulder,T,NaN,1887901.3572034,shoulder,1887902.42974901,1887903.08566794,1
45,delay,9,poet,hurricane,T,NaN,1888046.04708121,hurricane,1888047.59639334,1888048.6442859,1
45,delay,9,cocktail,alcohol,T,1,1888049.17981315,alcohol,1888050.10025451,1888050.89211036,1
45,delay,9,bridge,poison,T,1,1888051.17966826,poison,1888052.41206522,1888054.29995641,1
45,delay,9,spice,root,T,NaN,1888054.62942042,root,1888057.5877404,1888058.04368004,1
45,delay,10,nose,golf,T,1,1888234.66669776,golf,1888241.86383791,1888242.67175363,1
45,delay,10,crowd,body,T,NaN,1888242.98242638,body,1888244.15962225,1888244.49562991,1
45,delay,10,apartment,pigeon,T,1,1888244.76562869,pigeon,1888249.11133095,1888250.18322307,1
45,delay,10,cape,plate,T,NaN,1888250.48188216,,NaN,NaN,1
45,delay,1,gentleman,gallery,T,1,1886388.06723196,gallery,1886389.19955943,1886389.87946585,2
