subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
61,delay,1,sponge,priest,S,1,181752.581677177,priest,181755.899847895,181756.419794068
61,delay,1,dial,belly,,1,181757.147738754,,NaN,NaN
61,delay,1,mustard,skirt,T,1,181765.180559828,skirt,181766.619565503,181767.219542984
61,delay,1,janitor,cafe,,1,181767.480429335,cafe,181769.083517742,181769.379494217
61,delay,1,gallery,castle,,1,181769.563617149,mansion,181772.363456924,181773.451435792
61,delay,1,picture,mouth,S,1,181774.06333265,gallery,181781.475185196,181782.059171871
61,delay,1,purse,brass,T,1,181782.612794577,steel,181785.643119305,181786.123094347
61,delay,1,tongue,nail,,1,181786.595872546,nail,181788.00307591,181788.251048873
61,delay,1,mirror,deck,,1,181788.512418193,porch,181791.842990654,181792.386958505
61,delay,1,fork,poster,,1,181792.728818256,poster,181794.554877219,181795.010886728
61,delay,2,globe,date,,1,181805.228346003,mate,181809.13061478,181809.426558957
61,delay,2,stick,circle,,1,181809.927726987,circle,181817.570392301,181818.474353584
61,delay,2,bracelet,bedroom,S,1,181818.860514284,,NaN,NaN
61,delay,2,aunt,beach,,1,181826.893324491,,NaN,NaN
61,delay,2,whistle,highway,T,1,181834.926150998,,NaN,NaN
61,delay,2,glass,steel,S,1,181842.958968148,steel,181845.209774028,181845.673722343
61,delay,2,pork,cave,,1,181845.942116751,pen,181853.585556626,181853.993524289
61,delay,2,drum,card,,1,181854.374924423,,NaN,NaN
61,delay,2,cat,morgue,T,1,181862.407722254,,NaN,NaN
61,delay,2,butcher,orange,,1,181870.440549063,,NaN,NaN
61,delay,3,river,guard,,1,181888.48975396,,NaN,NaN
61,delay,3,ticket,statue,T,1,181896.522174774,,NaN,NaN
61,delay,3,shrimp,whip,,1,181904.554998263,rash,181907.400324676,181910.312198503
61,delay,3,heel,soil,S,1,181911.071211688,moon,181918.528038321,181918.896043004
61,delay,3,laundry,banner,,1,181919.153999845,poster,181920.887965646,181921.279972688
61,delay,3,spider,bite,T,1,181922.237125778,bite,181929.583738248,181929.895748091
61,delay,3,knee,moon,,1,181930.103259408,moon,181932.103739358,181932.479679828
61,delay,3,palace,beard,,1,181932.8697399,prince,181937.495612376,181938.183583215
61,delay,3,nest,shore,,1,181938.519380194,,NaN,NaN
61,delay,3,alley,elbow,S,1,181946.552137274,elbow,181948.263328666,181948.839353292
61,delay,4,ranch,slave,,1,181959.151618203,horse,181964.750972956,181965.26291452
61,delay,4,ant,sweat,T,1,181965.717480253,scare,181969.966858355,181970.478799616
61,delay,4,novel,spike,,1,181971.783697739,dog,181976.798708722,181977.054717386
61,delay,4,toast,ridge,,1,181977.316640008,ridge,181979.910611768,181980.366594714
61,delay,4,partner,window,S,1,181980.683076852,,NaN,NaN
61,delay,4,judge,vodka,,1,181988.715823669,,NaN,NaN
61,delay,4,herd,helmet,,1,181996.74858075,,NaN,NaN
61,delay,4,ball,forehead,S,1,182004.78133451,forehead,182008.61395974,182009.629917947
61,delay,4,trail,necklace,T,1,182010.230943471,necklace,182015.677794376,182016.86974322
61,delay,4,skull,trophy,,1,182017.313763323,hit,182024.781587767,182024.973516085
61,delay,5,corn,blood,S,1,182035.229443852,costume,182041.853139647,182042.445108594
61,delay,5,pants,moose,,1,182042.995223133,,NaN,NaN
61,delay,5,scout,scar,T,1,182051.027983233,trail,182053.156858418,182053.508891009
61,delay,5,basket,floor,,1,182053.794424483,morning,182059.372743515,182060.196704883
61,delay,5,seat,turtle,,1,182061.660542718,,NaN,NaN
61,delay,5,desk,brat,S,1,182069.693256634,,NaN,NaN
61,delay,5,clock,bone,,1,182077.726014922,,NaN,NaN
61,delay,5,pigeon,ditch,,1,182085.758732761,hole,182090.468066533,182090.835989714
61,delay,5,coast,mate,T,1,182091.108340243,mate,182095.939951842,182096.339878068
61,delay,5,deer,hat,,1,182097.141221387,fur,182102.92374702,182103.179705878
61,delay,6,cottage,essay,,1,182113.473667164,essay,182115.507469873,182116.227474243
61,delay,6,stain,tail,,1,182116.539775075,,NaN,NaN
61,delay,6,cigar,saddle,T,1,182124.572516761,saddle,182128.667139171,182129.411115112
61,delay,6,leather,costume,,1,182130.8720497,costume,182135.32297113,182136.15496367
61,delay,6,tooth,cloud,S,1,182136.704946298,cloud,182141.650870658,182142.05083522
61,delay,6,newspaper,button,S,1,182142.304527443,button,182144.330775307,182144.866731606
61,delay,6,cherry,collar,,1,182145.070988315,collar,182146.658783805,182147.138711456
61,delay,6,building,metal,,1,182147.320820408,,NaN,NaN
61,delay,6,patch,brake,,1,182155.353552434,star,182157.954494647,182158.3064723
61,delay,6,star,plane,T,1,182159.353262351,patch,182166.050291879,182166.602263737
61,delay,7,candy,vice,,1,182177.818863024,vice,182181.265937605,182181.537904173
61,delay,7,cannon,cup,,1,182181.784911199,cup,182183.721919645,182183.92189755
