sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
24,0,C,sting,1,NaN,NaN,NaN,NaN,,NaN
24,0,C,pump,2,NaN,NaN,NaN,NaN,,NaN
24,0,C,babe,3,NaN,NaN,NaN,NaN,,NaN
24,0,C,puppy,4,NaN,NaN,NaN,NaN,,NaN
24,0,C,hawk,5,NaN,NaN,NaN,NaN,,NaN
24,0,C,sheep,6,NaN,NaN,NaN,NaN,,NaN
24,0,C,bread,7,NaN,NaN,NaN,NaN,,NaN
24,0,C,cabinet,8,NaN,NaN,NaN,NaN,,NaN
24,0,C,throne,9,NaN,NaN,NaN,NaN,,NaN
24,0,C,ground,10,NaN,NaN,NaN,NaN,,NaN
24,0,C,lightning,11,NaN,NaN,NaN,NaN,,NaN
24,0,C,pen,12,NaN,NaN,NaN,NaN,,NaN
24,0,C,doll,13,NaN,NaN,NaN,NaN,,NaN
24,0,C,hotel,14,NaN,NaN,NaN,NaN,,NaN
24,0,C,bloom,15,NaN,NaN,NaN,NaN,,NaN
24,1,T,marble,16,1,2677529.5454383,2677529.8482457,2677530.74422773,knee,NaN
24,1,T,coast,17,2,2677531.39541636,2677531.43222425,2677531.88020183,wheat,NaN
24,1,T,square,18,3,2677532.12868726,2677532.44818979,2677533.05615303,marble,NaN
24,1,T,chest,19,4,2677533.27865216,2677533.31215592,2677533.78412725,coast,NaN
24,1,T,book,20,5,2677533.99529314,2677534.01617896,2677534.80811646,square,NaN
24,1,T,stake,21,6,2677535.06192907,2677535.15212287,2677535.57608347,chest,NaN
24,1,T,knee,22,7,2677535.81190659,2677540.5040458,2677540.94403412,sail,NaN
24,1,T,lamp,23,8,2677541.22839712,2677541.40001395,2677541.75196524,trail,NaN
24,1,T,trail,24,9,2677542.02836766,2677615.56673917,2677616.09466702,coast,NaN
24,1,T,sack,25,10,2677616.30930729,NaN,2677619.61043243,,NaN
24,1,T,dove,26,11,0,0,0,,NaN
24,1,T,arm,27,12,0,0,0,,NaN
24,1,T,sail,28,13,0,0,0,,NaN
24,1,T,wheat,29,14,0,0,0,,NaN
24,1,T,chin,30,15,0,0,0,,NaN
24,2,S,boat,31,1,2677827.30251912,NaN,NaN,,NaN
24,2,S,monkey,32,2,2677831.31907721,NaN,NaN,,NaN
24,2,S,tea,33,3,2677835.335619,NaN,NaN,,NaN
24,2,S,bucket,34,4,2677839.35212728,NaN,NaN,,NaN
24,2,S,gravy,35,5,2677843.3686739,NaN,NaN,,NaN
24,2,S,wing,36,6,2677847.38521478,NaN,NaN,,NaN
24,2,S,pumpkin,37,7,2677851.40175385,NaN,NaN,,NaN
24,2,S,passage,38,8,2677855.41828508,NaN,NaN,,NaN
24,2,S,fly,39,9,2677859.43480543,NaN,NaN,,NaN
24,2,S,mistress,40,10,2677863.4513442,NaN,NaN,,NaN
24,2,S,flame,41,11,2677867.46790199,NaN,NaN,,NaN
24,2,S,cigar,42,12,2677871.48444347,NaN,NaN,,NaN
24,2,S,cloth,43,13,2677875.50097983,NaN,NaN,,NaN
24,2,S,judge,44,14,2677879.51751377,NaN,NaN,,NaN
24,2,S,hurricane,45,15,2677883.53405314,NaN,NaN,,NaN
24,3,T,mountain,46,1,2678095.1772848,2678095.40633635,2678096.23028011,mountain,NaN
24,3,T,skull,47,2,2678096.42727016,2678096.75826984,2678097.37425947,skull,NaN
24,3,T,screw,48,3,2678097.57722962,2678097.69425704,2678098.33420993,screw,NaN
24,3,T,giant,49,4,2678098.67719998,2678098.78222887,2678099.302191,giant,NaN
24,3,T,star,50,5,2678099.69382569,2678100.56620368,2678100.95820301,star,NaN
24,3,T,furniture,51,6,2678101.41044342,2678101.92618831,2678104.02213883,ambassador,NaN
24,3,T,court,52,7,2678105.04366459,2678105.23814711,2678105.87007572,lung,NaN
24,3,T,ambassador,53,8,2678106.1769588,2678106.3980724,2678106.92605368,organ,NaN
24,3,T,lung,54,9,2678107.24359202,2678107.90208016,2678108.39811043,vodka,NaN
24,3,T,vodka,55,10,2678108.77686426,2678138.06159794,2678138.52559389,court,NaN
24,3,T,chair,56,11,2678139.02589545,2678139.29354611,2678140.75751067,chair,NaN
24,3,T,bell,57,12,2678141.00918281,2678145.59738857,2678147.73334185,furniture,NaN
24,3,T,circle,58,13,2678147.95896067,NaN,2678185.26087577,,NaN
24,3,T,organ,59,14,0,0,0,,NaN
24,3,T,scar,60,15,0,0,0,,NaN
24,4,S,canal,61,1,2678391.78454472,NaN,NaN,,NaN
24,4,S,picture,62,2,2678395.80107836,NaN,NaN,,NaN
24,4,S,branch,63,3,2678399.81763795,NaN,NaN,,NaN
24,4,S,nail,64,4,2678403.83416042,NaN,NaN,,NaN
24,4,S,wreck,65,5,2678407.85069074,NaN,NaN,,NaN
24,4,S,feast,66,6,2678411.86722257,NaN,NaN,,NaN
24,4,S,soil,67,7,2678415.88378126,NaN,NaN,,NaN
24,4,S,hound,68,8,2678419.90031309,NaN,NaN,,NaN
24,4,S,medicine,69,9,2678423.91684159,NaN,NaN,,NaN
24,4,S,magician,70,10,2678427.93338399,NaN,NaN,,NaN
24,4,S,desk,71,11,2678431.94992638,NaN,NaN,,NaN
24,4,S,fence,72,12,2678435.96645186,NaN,NaN,,NaN
24,4,S,glove,73,13,2678439.98301026,NaN,NaN,,NaN
24,4,S,scale,74,14,2678443.99954993,NaN,NaN,,NaN
24,4,S,horse,75,15,2678448.01609021,NaN,NaN,,NaN
24,5,T,barrel,76,1,2678658.89270447,2678660.49239893,2678661.13235483,barrel,NaN
24,5,T,ribbon,77,2,2678661.79263872,2678662.18034624,2678663.05229831,ribbon,NaN
24,5,T,corpse,78,3,2678663.54258122,2678663.74829737,2678664.53227671,corpse,NaN
24,5,T,stomach,79,4,2678664.92585717,2678665.66026518,2678666.42825301,stomach,NaN
24,5,T,shrimp,80,5,2678667.65910997,2678667.86827846,2678668.66025672,shrimp,NaN
24,5,T,mansion,81,6,2678669.40906242,2678669.94020113,2678670.65220377,mansion,NaN
24,5,T,peanut,82,7,2678671.00900924,2678671.15619674,2678672.68412761,peanut,NaN
24,5,T,fuel,83,8,2678673.32560337,2678674.10012098,2678674.42012127,fuel,NaN
24,5,T,muscle,84,9,2678674.75890344,2678675.27615338,2678676.12410779,muscle,NaN
24,5,T,bench,85,10,2678676.4255052,2678679.39607712,2678679.86002629,bench,NaN
24,5,T,journal,86,11,2678680.22538186,2678682.40403016,2678682.87601417,ant,NaN
24,5,T,ant,87,12,2678683.2919529,2678684.97200755,2678685.45990639,book,NaN
24,5,T,novel,88,13,2678685.82519828,2678692.45184468,2678693.17181394,cheese,NaN
24,5,T,spring,89,14,2678693.80828249,2678740.4510025,2678740.93096399,spring,NaN
24,5,T,cheese,90,15,2678741.15677993,NaN,2678748.95821116,,NaN
24,6,S,physician,91,1,2678959.0831892,NaN,NaN,,NaN
24,6,S,garden,92,2,2678963.09947441,NaN,NaN,,NaN
24,6,S,husband,93,3,2678967.11629028,NaN,NaN,,NaN
24,6,S,cane,94,4,2678971.13282332,NaN,NaN,,NaN
24,6,S,mechanic,95,5,2678975.14936269,NaN,NaN,,NaN
24,6,S,piano,96,6,2678979.16589904,NaN,NaN,,NaN
24,6,S,toast,97,7,2678983.18243419,NaN,NaN,,NaN
24,6,S,circus,98,8,2678987.19897779,NaN,NaN,,NaN
24,6,S,brake,99,9,2678991.21551897,NaN,NaN,,NaN
24,6,S,racket,100,10,2678995.23204476,NaN,NaN,,NaN
24,6,S,artist,101,11,2678999.24865206,NaN,NaN,,NaN
24,6,S,frame,102,12,2679003.26516637,NaN,NaN,,NaN
24,6,S,photograph,103,13,2679007.28166228,NaN,NaN,,NaN
