subject,group,list,cue,target,practice,test,onset
56,delay,1,highway,thunder,,1,24725.3852439867
56,delay,1,aspirin,soap,T,NaN,24729.8848980733
56,delay,1,fort,fence,T,1,24734.3845488396
56,delay,1,park,pencil,S,1,24738.8841996059
56,delay,1,coast,bird,,1,24743.3838494667
56,delay,1,rain,cream,S,NaN,24747.8834489195
56,delay,1,choir,guard,,NaN,24752.3831591491
56,delay,1,hook,metal,,1,24756.8828289316
56,delay,1,bear,arm,,NaN,24761.3824606818
56,delay,1,meal,cord,,NaN,24765.8821141647
56,delay,1,sign,thunder,,NaN,24770.3817516499
56,delay,1,peanut,soap,,1,24774.8814178103
56,delay,1,flesh,fence,,NaN,24779.3810700858
56,delay,1,camera,pencil,,NaN,24783.8807238706
56,delay,1,horn,bird,T,NaN,24788.3803767498
56,delay,1,fork,cream,,1,24792.8800359677
56,delay,1,river,guard,T,1,24797.3796813009
56,delay,1,camel,metal,S,NaN,24801.8793353875
56,delay,1,lock,arm,,1,24806.3789949073
56,delay,1,ribbon,cord,S,1,24810.8786477865
56,delay,2,tomb,sun,,NaN,24921.203477969
56,delay,2,crane,cheek,,1,24925.7031275279
56,delay,2,poet,cook,S,NaN,24930.2027933865
56,delay,2,hose,pumpkin,,NaN,24934.7024260421
56,delay,2,morgue,toad,T,NaN,24939.2020825435
56,delay,2,crab,whip,,NaN,24943.7017559481
56,delay,2,dial,collar,S,1,24948.2014094311
56,delay,2,skirt,lobster,T,1,24952.7010674416
56,delay,2,pants,judge,,1,24957.2007127748
56,delay,2,saddle,palace,,1,24961.7003593153
56,delay,2,wallet,sun,,1,24966.2000269849
56,delay,2,president,cheek,T,NaN,24970.699681977
56,delay,2,forehead,cook,,1,24975.1993188585
56,delay,2,bomb,pumpkin,T,1,24979.6989774728
56,delay,2,clock,toad,,1,24984.1986457461
56,delay,2,ticket,whip,S,1,24988.6982820239
56,delay,2,deck,collar,,NaN,24993.1979521082
56,delay,2,carriage,lobster,,NaN,24997.6976098169
56,delay,2,mansion,judge,,NaN,25002.1972623943
56,delay,2,hair,palace,S,NaN,25006.6969185938
56,delay,3,colonel,robin,,NaN,25117.4550819688
56,delay,3,animal,shower,,1,25121.9547366591
56,delay,3,shepherd,lightning,,NaN,25126.4543937641
56,delay,3,blanket,lieutenant,T,NaN,25130.9540472471
56,delay,3,soil,avenue,,1,25135.4537028429
56,delay,3,fuel,nurse,S,1,25139.9533587406
56,delay,3,chain,bowl,,NaN,25144.4530140345
56,delay,3,battle,lamp,S,NaN,25148.952668423
