subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
42,immediate,1,bear,rock,S,1,1885626.66265064,cup,1885629.06824525,1885629.70019239
42,immediate,1,turkey,morphine,,1,1885630.22872564,,NaN,NaN
42,immediate,1,shower,metal,,1,1885638.26141496,metal,1885640.13151793,1885643.43529236
42,immediate,1,knight,kiss,,1,1885645.69414617,kiss,1885647.03509411,1885647.59504379
42,immediate,1,rifle,throne,T,1,1885647.77731032,,NaN,NaN
42,immediate,1,park,marble,,1,1885655.81000538,,NaN,NaN
42,immediate,1,seal,cup,,1,1885663.84269168,cup,1885666.98580069,1885667.49780439
42,immediate,1,pony,ambassador,T,1,1885668.05902212,,NaN,NaN
42,immediate,1,library,ferry,S,1,1885676.0917045,ferry,1885681.70484833,1885682.76874462
42,immediate,1,hose,bowl,,1,1885683.40778327,,NaN,NaN
42,immediate,2,hook,tent,T,1,1885895.54113701,,NaN,NaN
42,immediate,2,drum,rain,S,1,1885903.57351452,rain,1885909.56212598,1885910.18606885
42,immediate,2,pound,boot,,1,1885911.37287872,boot,1885912.57792868,1885913.04986179
42,immediate,2,market,army,,1,1885913.27272623,,NaN,NaN
42,immediate,2,bomb,chart,,1,1885921.30541374,chart,1885922.80127668,1885923.44920763
42,immediate,2,bone,prince,T,1,1885923.98855833,prince,1885925.28911602,1885925.95304406
42,immediate,2,jury,gun,,1,1885926.10504084,gun,1885927.7609468,1885928.12889823
42,immediate,2,snake,whistle,,1,1885928.40484362,whistle,1885936.84036447,1885937.99229756
42,immediate,2,cherry,castle,S,1,1885938.22071834,castle,1885939.73617301,1885940.72006636
42,immediate,2,apartment,restaurant,,1,1885941.5037993,restaurant,1885943.16796248,1885945.74377101
42,immediate,3,president,shoe,T,1,1886131.30563318,shoe,1886132.24373781,1886133.37962733
42,immediate,3,jelly,butterfly,,1,1886133.78846373,,NaN,NaN
42,immediate,3,bubble,screw,,1,1886141.8211446,screw,1886142.91500276,1886143.93095306
42,immediate,3,salmon,passenger,S,1,1886144.22095921,passenger,1886146.21081335,1886147.79472879
42,immediate,3,wine,tomato,,1,1886148.40395197,tomato,1886149.62659396,1886151.27449956
42,immediate,3,leaf,magician,,1,1886151.70368563,,NaN,NaN
42,immediate,3,hammer,witch,,1,1886159.73637223,witch,1886160.75389332,1886161.49779866
42,immediate,3,cellar,date,T,1,1886161.78620715,date,1886162.72975854,1886163.24968865
42,immediate,3,priest,lunch,S,1,1886163.5360591,lunch,1886164.47364697,1886165.24158235
42,immediate,3,magazine,card,,1,1886165.51923677,,NaN,NaN
42,immediate,4,ridge,jail,,1,1886660.69669132,jail,1886665.66531441,1886666.21720337
42,immediate,4,path,wall,S,1,1886666.6958869,wall,1886667.76111402,1886668.18507186
42,immediate,4,glove,cell,,1,1886668.4290934,cell,1886669.29702793,1886669.8089613
42,immediate,4,dust,crowd,,1,1886670.14562125,crowd,1886671.26489491,1886672.14483133
42,immediate,4,menu,mayor,T,1,1886672.54543254,mayor,1886673.3927554,1886674.25667783
42,immediate,4,bee,tree,,1,1886674.54528373,tree,1886675.44061868,1886675.98454895
42,immediate,4,anchor,hotel,S,1,1886676.19513863,hotel,1886677.00852435,1886677.59248024
42,immediate,4,arrow,alley,,1,1886677.84500833,alley,1886680.1123373,1886681.89620728
42,immediate,4,elbow,axe,,1,1886683.34456794,arrow,1886684.52003545,1886685.18397134
42,immediate,4,beach,mole,T,1,1886685.51106165,mole,1886686.54391729,1886687.0238429
42,immediate,5,liquor,deck,,1,1886857.46431609,clerk,1886859.86070629,1886862.85248589
42,immediate,5,beard,passage,,1,1886863.18017989,passage,1886864.44444937,1886866.284282
42,immediate,5,steak,court,S,1,1886866.44658401,court,1886867.37224183,1886868.56410607
42,immediate,5,king,ribbon,,1,1886868.92973844,ribbon,1886869.84406145,1886870.8599873
42,immediate,5,chain,dollar,T,1,1886871.41287386,dollar,1886872.25188999,1886872.91586784
42,immediate,5,coffee,college,S,1,1886873.09605708,college,1886873.93978529,1886875.87565538
42,immediate,5,milk,spoon,,1,1886876.06250087,spoon,1886878.22751283,1886879.04345214
42,immediate,5,bloom,chest,,1,1886879.29556369,chest,1886880.77937795,1886881.34730053
42,immediate,5,dough,balloon,T,1,1886881.52873185,balloon,1886883.29921901,1886884.32310507
42,immediate,5,pier,goat,,1,1886884.61181994,deck,1886887.86690072,1886890.72270628
42,immediate,6,meal,mail,,1,1887074.88028384,mail,1887082.83827934,1887083.26223808
42,immediate,6,artist,badge,,1,1887083.51260135,badge,1887084.56617521,1887085.81410109
