subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
22,delay,1,light,square,TRUE,NA,615687.151802071,square,615689.75061871,615691.382547339,1
22,delay,1,cape,ocean,TRUE,1,615693.184415107,ocean,615695.00634482,615695.702317791,1
22,delay,1,army,bank,TRUE,1,615696.40084831,bank,615697.846198798,615698.278166003,1
22,delay,1,slave,hat,TRUE,NA,615698.584049691,hat,615699.806089699,615700.134081249,1
22,delay,2,brush,envelope,TRUE,NA,615833.491917901,envelope,615835.622926048,615838.11078894,1
22,delay,2,television,globe,TRUE,1,615839.22451666,globe,615840.598657265,615841.822553328,1
22,delay,2,sign,ant,TRUE,1,615842.041009508,shoe,615854.621905203,615855.277870797,1
22,delay,2,gift,crowd,TRUE,NA,615855.590099908,bank,615862.101472439,615862.813436348,1
22,delay,3,meat,skin,TRUE,1,616048.277422554,skin,616050.331620957,616052.003445279,1
22,delay,3,cell,castle,TRUE,NA,616052.843454105,castle,616054.059371452,616054.979290594,1
22,delay,3,avenue,ground,TRUE,NA,616055.876579979,ground,616058.179143655,616059.08309993,1
22,delay,3,willow,mattress,TRUE,1,616060.109614454,band,616064.354808223,616066.594688583,1
22,delay,4,soap,honeymoon,TRUE,NA,616204.033572607,honeymoon,616206.651313532,616211.675006392,1
22,delay,4,garlic,fuel,TRUE,1,616212.832662479,cheese,616214.842860674,616215.77882901,1
22,delay,4,bed,tent,TRUE,NA,616215.999121626,camp,616222.434509962,616222.842411225,1
22,delay,4,cheese,palm,TRUE,1,616223.198616998,cheese,616226.874232215,616227.970150673,1
22,delay,5,ball,sand,TRUE,1,616420.469038217,sand,616422.735886776,616423.207846869,1
22,delay,5,stick,lemon,TRUE,NA,616423.98513314,lemon,616425.591718411,616426.135689187,1
22,delay,5,racket,coffee,TRUE,1,616426.568274272,hair,616435.00719814,616435.83920863,1
22,delay,5,trophy,plug,TRUE,NA,616436.050968038,,NA,NA,1
22,delay,6,bourbon,parade,TRUE,NA,616907.719566826,parade,616912.87799232,616914.373864717,1
