sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
7,0,C,plug,1,NaN,NaN,NaN,NaN,,NaN
7,0,C,rain,2,NaN,NaN,NaN,NaN,,NaN
7,0,C,church,3,NaN,NaN,NaN,NaN,,NaN
7,0,C,soldier,4,NaN,NaN,NaN,NaN,,NaN
7,0,C,foot,5,NaN,NaN,NaN,NaN,,NaN
7,0,C,boot,6,NaN,NaN,NaN,NaN,,NaN
7,0,C,hand,7,NaN,NaN,NaN,NaN,,NaN
7,0,C,banner,8,NaN,NaN,NaN,NaN,,NaN
7,0,C,mole,9,NaN,NaN,NaN,NaN,,NaN
7,0,C,test,10,NaN,NaN,NaN,NaN,,NaN
7,0,C,hurricane,11,NaN,NaN,NaN,NaN,,NaN
7,0,C,turtle,12,NaN,NaN,NaN,NaN,,NaN
7,0,C,barn,13,NaN,NaN,NaN,NaN,,NaN
7,0,C,nail,14,NaN,NaN,NaN,NaN,,NaN
7,0,C,colonel,15,NaN,NaN,NaN,NaN,,NaN
7,1,S,spring,16,1,2772211.66188722,NaN,NaN,,NaN
7,1,S,hospital,17,2,2772215.67830105,NaN,NaN,,NaN
7,1,S,tail,18,3,2772219.6947852,NaN,NaN,,NaN
7,1,S,marble,19,4,2772223.71112417,NaN,NaN,,NaN
7,1,S,beam,20,5,2772227.72753317,NaN,NaN,,NaN
7,1,S,chair,21,6,2772231.74394307,NaN,NaN,,NaN
7,1,S,pile,22,7,2772235.76035267,NaN,NaN,,NaN
7,1,S,ambassador,23,8,2772239.77675774,NaN,NaN,,NaN
7,1,S,diamond,24,9,2772243.7931619,NaN,NaN,,NaN
7,1,S,ant,25,10,2772247.80955973,NaN,NaN,,NaN
7,1,S,toast,26,11,2772251.82597567,NaN,NaN,,NaN
7,1,S,shark,27,12,2772255.84238496,NaN,NaN,,NaN
7,1,S,cottage,28,13,2772259.85878249,NaN,NaN,,NaN
7,1,S,beef,29,14,2772263.87518756,NaN,NaN,,NaN
7,1,S,tongue,30,15,2772267.89160531,NaN,NaN,,NaN
7,2,T,bean,31,1,2772480.97773789,2772482.2081454,2772482.4321127,bean,NaN
7,2,T,neck,32,2,2772483.16092841,2772483.44006364,2772483.84803614,poet,NaN
7,2,T,medal,33,3,2772484.04417709,2772484.3200068,2772484.59993347,neck,NaN
7,2,T,meat,34,4,2772484.84416616,2772488.60777968,2772489.35171339,furniture,NaN
7,2,T,poet,35,5,2772490.2271711,2772491.2796357,2772491.51960419,meat,NaN
7,2,T,net,36,6,2772491.72705655,2772500.98315906,2772501.39110651,ridge,NaN
7,2,T,button,37,7,2772501.60973263,2772513.84646955,2772515.01440353,net,NaN
7,2,T,pigeon,38,8,2772515.2088333,NaN,2772571.01007021,,NaN
7,2,T,wind,39,9,0,0,0,,NaN
7,2,T,prisoner,40,10,0,0,0,,NaN
7,2,T,camel,41,11,0,0,0,,NaN
7,2,T,furniture,42,12,0,0,0,,NaN
7,2,T,cage,43,13,0,0,0,,NaN
7,2,T,ridge,44,14,0,0,0,,NaN
7,2,T,truck,45,15,0,0,0,,NaN
7,3,S,steak,46,1,2772784.72462819,NaN,NaN,,NaN
7,3,S,pumpkin,47,2,2772788.74105379,NaN,NaN,,NaN
7,3,S,mirror,48,3,2772792.75746429,NaN,NaN,,NaN
7,3,S,horse,49,4,2772796.77387027,NaN,NaN,,NaN
7,3,S,dial,50,5,2772800.79027353,NaN,NaN,,NaN
7,3,S,sting,51,6,2772804.806678,NaN,NaN,,NaN
7,3,S,spark,52,7,2772808.82307764,NaN,NaN,,NaN
7,3,S,ranch,53,8,2772812.8395147,NaN,NaN,,NaN
7,3,S,dove,54,9,2772816.85583737,NaN,NaN,,NaN
7,3,S,jeep,55,10,2772820.87228047,NaN,NaN,,NaN
7,3,S,cell,56,11,2772824.88869762,NaN,NaN,,NaN
