sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,ball,ceiling,1,2681314.067,NaN,NaN,NaN,NaN,,NaN,5,2681464.241,2681465.611,2681466.595,ceiling,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,hand,portrait,2,2681318.084,NaN,NaN,NaN,NaN,,NaN,7,2681469.724,2681470.979,2681473.123,portrait,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,tea,boot,3,2681322.1,NaN,NaN,NaN,NaN,,NaN,23,2681522.987,2681524.208,2681524.6,boot,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,scissors,beast,4,2681326.117,NaN,NaN,NaN,NaN,,NaN,3,2681459.058,2681460.66,2681461.196,beast,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,sheep,drain,5,2681330.133,NaN,NaN,NaN,NaN,,NaN,12,2681483.523,2681484.986,2681485.674,drain,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,foot,gallery,6,2681334.149,NaN,NaN,NaN,NaN,,NaN,24,2681524.92,2681526.736,2681532.384,gallery,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,cow,gift,7,2681338.166,NaN,NaN,NaN,NaN,,NaN,18,2681502.338,2681503.673,2681504.425,gift,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,medal,trash,8,2681342.182,NaN,NaN,NaN,NaN,,NaN,14,2681492.106,2681493.258,2681493.85,trash,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,wheat,floor,9,2681346.199,NaN,NaN,NaN,NaN,,NaN,15,2681494.306,2681495.65,2681496.25,floor,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,football,jury,10,2681350.215,NaN,NaN,NaN,NaN,,NaN,4,2681461.841,2681463.203,2681463.795,jury,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,bus,club,11,2681354.231,NaN,NaN,NaN,NaN,,NaN,20,2681507.005,2681508.409,2681508.961,club,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,worm,purse,12,2681358.248,NaN,NaN,NaN,NaN,,NaN,11,2681481.306,2681482.41,2681483.122,purse,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,pants,cross,13,2681362.264,NaN,NaN,NaN,NaN,,NaN,9,2681476.34,2681477.667,2681478.371,cross,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,cage,dollar,14,2681366.281,NaN,NaN,NaN,NaN,,NaN,1,2681452.225,2681454.9,2681455.532,money,0
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,sword,cloth,15,2681370.297,NaN,NaN,NaN,NaN,,NaN,17,2681500.105,2681501.329,2681501.929,cloth,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,wine,ditch,16,2681374.313,NaN,NaN,NaN,NaN,,NaN,8,2681473.674,2681475.323,2681475.907,ditch,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,sock,film,17,2681378.33,NaN,NaN,NaN,NaN,,NaN,22,2681518.004,2681522.016,2681522.544,film,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,mountain,robin,18,2681382.346,NaN,NaN,NaN,NaN,,NaN,2,2681456.725,2681458.02,2681458.66,robin,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,skull,cheek,19,2681386.363,NaN,NaN,NaN,NaN,,NaN,25,2681533.436,2681535.136,2681535.696,cheek,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,owl,journal,20,2681390.379,NaN,NaN,NaN,NaN,,NaN,6,2681466.907,2681468.371,2681469.323,journal,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,bucket,restaurant,21,2681394.395,NaN,NaN,NaN,NaN,,NaN,21,2681509.438,2681511.993,2681516.449,restraunt,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,briefcase,dial,22,2681398.412,NaN,NaN,NaN,NaN,,NaN,10,2681478.673,2681480.451,2681480.931,dial,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,pillow,steam,23,2681402.428,NaN,NaN,NaN,NaN,,NaN,19,2681504.705,2681506.049,2681506.585,steam,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,cloud,rifle,24,2681406.445,NaN,NaN,NaN,NaN,,NaN,13,2681486.04,2681489.922,2681491.306,pen,0
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,1,N,C,elbow,poet,25,2681410.461,NaN,NaN,NaN,NaN,,NaN,16,2681496.556,2681499.346,2681499.738,poem,1
19,immediate,pilot4,2015-02-23-1357m29s,2681165.298,2,N,S,bat,lunch,26,2681556.152,1,2681669.511,NaN,NaN,,NaN,37,2681804.202,2681805.465,2681806.081,lunch,NaN
