sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,sock,1,3118334.41524825
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,monk,2,3118338.4316164
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,peach,3,3118342.44796463
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,bourbon,4,3118346.46434576
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,spider,5,3118350.4806964
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,battle,6,3118354.49706184
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,armor,7,3118358.51340403
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,test,8,3118362.52977943
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,elbow,9,3118366.54614185
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,jail,10,3118370.56248766
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,spike,11,3118374.57886668
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,magazine,12,3118378.59523272
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,arm,13,3118382.61159604
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,cent,14,3118386.62795303
16,pilot1,2015-02-25-1420m50s,3118207.3683696,0,C,ticket,15,3118390.64431605
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,tomato,16,3118541.69966537
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,movie,17,3118545.71603292
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,shore,18,3118549.73241798
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,balloon,19,3118553.74877074
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,copper,20,3118557.76513798
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,lock,21,3118561.78150613
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,liquor,22,3118565.79786946
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,lamp,23,3118569.8142364
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,tide,24,3118573.83061934
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,cigarette,25,3118577.84697271
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,finger,26,3118581.86334388
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,coffee,27,3118585.87970509
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,mate,28,3118589.89607414
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,clay,29,3118593.91243837
16,pilot1,2015-02-25-1420m50s,3118207.3683696,1,T,table,30,3118597.92877755
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,chart,31,3118844.74383587
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,poster,32,3118848.76022002
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,television,33,3118852.77658334
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,bone,34,3118856.79295391
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,mattress,35,3118860.80927558
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,thread,36,3118864.82566637
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,throne,37,3118868.8420635
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,drug,38,3118872.8584238
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,restaurant,39,3118876.87477384
16,pilot1,2015-02-25-1420m50s,3118207.3683696,2,S,seal,40,3118880.89116493
