subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
63,delay,1,porch,monk,S,NaN,2485698.37347835,,NaN,NaN,1
63,delay,1,bowl,minister,S,1,2485702.8732648,,NaN,NaN,1
63,delay,1,necklace,uniform,S,1,2485707.37305214,,NaN,NaN,1
63,delay,1,missile,satellite,S,NaN,2485711.87284493,,NaN,NaN,1
63,delay,2,wheat,elbow,S,NaN,2485852.98314759,,NaN,NaN,1
63,delay,2,globe,medicine,S,1,2485857.48295698,,NaN,NaN,1
63,delay,2,hair,rain,S,1,2485861.98274674,,NaN,NaN,1
63,delay,2,stove,nest,S,NaN,2485866.48254767,,NaN,NaN,1
63,delay,3,child,strawberry,S,NaN,2486042.62459586,,NaN,NaN,1
63,delay,3,fuel,lock,S,1,2486047.12441702,,NaN,NaN,1
63,delay,3,cord,siren,S,NaN,2486051.62415124,,NaN,NaN,1
63,delay,3,scissors,camp,S,1,2486056.12399413,,NaN,NaN,1
63,delay,4,bourbon,quarter,S,1,2486192.93450166,,NaN,NaN,1
63,delay,4,shoe,highway,S,NaN,2486197.43431165,,NaN,NaN,1
63,delay,4,wheel,breast,S,NaN,2486201.93409447,,NaN,NaN,1
63,delay,4,gentleman,toad,S,1,2486206.43389178,,NaN,NaN,1
63,delay,5,path,pie,S,1,2486387.70907342,,NaN,NaN,1
63,delay,5,orchestra,cake,S,NaN,2486392.20886983,,NaN,NaN,1
63,delay,5,machine,corpse,S,1,2486396.70866714,,NaN,NaN,1
63,delay,5,laundry,fort,S,NaN,2486401.20845117,,NaN,NaN,1
63,delay,6,canal,button,S,1,2486861.32112876,,NaN,NaN,1
63,delay,6,plane,chair,S,NaN,2486865.8209306,,NaN,NaN,1
63,delay,6,tiger,chain,S,1,2486870.32072791,,NaN,NaN,1
63,delay,6,tank,rabbit,S,NaN,2486874.82052401,,NaN,NaN,1
63,delay,7,factory,crane,S,NaN,2487059.29556053,,NaN,NaN,1
63,delay,7,robin,poet,S,1,2487063.79536055,,NaN,NaN,1
