sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,chapel,1,3379794.05052493
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,smile,2,3379798.06693815
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,drill,3,3379802.08335167
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,badge,4,3379806.09972505
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,breast,5,3379810.11613978
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,briefcase,6,3379814.1325524
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,coast,7,3379818.14895867
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,moose,8,3379822.16536314
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,hook,9,3379826.18175855
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,beast,10,3379830.19817842
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,hotel,11,3379834.21458318
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,powder,12,3379838.23098373
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,crab,13,3379842.24741264
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,castle,14,3379846.26380957
32,pilot1,2015-03-03-1600m56s,3379741.08643292,0,C,camera,15,3379850.28019894
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,lawyer,16,3380010.86974255
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,husband,17,3380014.88614007
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,gravy,18,3380018.9025382
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,ceiling,19,3380022.91895384
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,ball,20,3380026.93534563
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,detective,21,3380030.95176428
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,gown,22,3380034.96816995
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,ribbon,23,3380038.98456235
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,boot,24,3380043.00093452
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,physician,25,3380047.01738487
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,sting,26,3380051.03377847
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,horn,27,3380055.05021342
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,magazine,28,3380059.06659072
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,anchor,29,3380063.08300274
32,pilot1,2015-03-03-1600m56s,3379741.08643292,1,T,seal,30,3380067.09941716
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,chain,31,3380310.10024543
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,queen,32,3380314.11666077
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,smoke,33,3380318.13305799
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,mountain,34,3380322.14946125
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,deer,35,3380326.16587326
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,salad,36,3380330.18231003
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,toad,37,3380334.19868582
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,root,38,3380338.21507519
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,monk,39,3380342.23149113
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,cell,40,3380346.2478956
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,ridge,41,3380350.26429614
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,wheel,42,3380354.28070303
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,pier,43,3380358.29711896
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,gentleman,44,3380362.31352222
32,pilot1,2015-03-03-1600m56s,3379741.08643292,2,S,pillow,45,3380366.32992246
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,king,46,3380580.51595758
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,meal,47,3380584.53237986
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,knight,48,3380588.54879368
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,hound,49,3380592.5651897
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,bishop,50,3380596.58161017
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,beef,51,3380600.59800014
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,earth,52,3380604.61444023
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,axe,53,3380608.6308121
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,collar,54,3380612.64721928
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,mole,55,3380616.66364518
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,ambassador,56,3380620.68002973
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,ankle,57,3380624.69644023
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,movie,58,3380628.712845
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,lunch,59,3380632.72925128
32,pilot1,2015-03-03-1600m56s,3379741.08643292,3,T,cat,60,3380636.7456488
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,giant,61,3380878.91323414
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,hammer,62,3380882.92963106
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,basket,63,3380886.94602376
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,boat,64,3380890.96243154
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,statue,65,3380894.97884205
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,satellite,66,3380898.99523776
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,jelly,67,3380903.01163438
32,pilot1,2015-03-03-1600m56s,3379741.08643292,4,S,plane,68,3380907.02804941
