sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
9,0,C,cotton,1,NaN,2772972.15283288,2772977.18751387,2773033.16852378,antcottonrestaurantslaveboatdirtvault,NaN
9,0,C,restaurant,2,NaN,2773049.31258408,NaN,2773053.61110814,,NaN
9,0,C,ant,3,NaN,2773053.62884919,2773055.82335896,2773056.87927457,ant,NaN
9,0,C,slave,4,NaN,2773058.57840606,2773061.03906773,2773061.84703703,cotton,NaN
9,0,C,bite,5,NaN,0,0,0,,NaN
9,0,C,trash,6,NaN,0,0,0,,NaN
9,0,C,peanut,7,NaN,0,0,0,,NaN
9,0,C,bean,8,NaN,0,0,0,,NaN
9,0,C,vault,9,NaN,0,0,0,,NaN
9,0,C,page,10,NaN,0,0,0,,NaN
9,0,C,dirt,11,NaN,0,0,0,,NaN
9,0,C,lieutenant,12,NaN,0,0,0,,NaN
9,0,C,anchor,13,NaN,0,0,0,,NaN
9,0,C,boat,14,NaN,0,0,0,,NaN
9,0,C,shark,15,NaN,0,0,0,,NaN
9,1,S,jelly,16,NaN,2773258.0438194,2773260.5645039,2773262.06838701,jelly,NaN
9,1,S,poster,17,NaN,2773262.66006739,2773263.3803677,2773264.34033165,poster,NaN
9,1,S,hound,18,NaN,2773264.74321411,2773265.04431051,2773265.74824348,hound,NaN
9,1,S,lobster,19,NaN,2773266.99300591,2773267.30816293,2773267.80410928,deck,NaN
9,1,S,basement,20,NaN,2773268.27624354,2773270.38001484,2773271.63594561,platform,NaN
9,1,S,gate,21,NaN,2773272.1258846,2773272.81186856,2773274.06779177,willow,NaN
9,1,S,pigeon,22,NaN,2773274.90902277,2773275.47574646,2773276.53965678,stomach,NaN
9,1,S,hat,23,NaN,2773277.00877227,2773281.11541836,2773282.20334965,pigeon,NaN
9,1,S,platform,24,NaN,2773282.90819602,2773283.51531042,2773283.95526902,hat,NaN
9,1,S,sponge,25,NaN,2773284.49142619,2773297.77060278,2773298.32249522,hound,NaN
9,1,S,deck,26,NaN,2773298.69013224,2773307.17009097,2773307.65801091,deck,NaN
9,1,S,gown,27,NaN,2773308.07263369,2773327.57699493,2773328.98489438,lobster,NaN
9,1,S,willow,28,NaN,2773329.48736424,NaN,2773348.08842119,,NaN
9,1,S,stomach,29,NaN,0,0,0,,NaN
9,1,S,shoe,30,NaN,0,0,0,,NaN
9,2,T,hair,31,NaN,2773556.88337485,2773562.76456011,2773565.03640876,hair,NaN
9,2,T,colonel,32,NaN,2773565.28261583,2773566.21235948,2773567.33228049,colonel,NaN
9,2,T,ferry,33,NaN,2773567.73238656,2773568.22824839,2773568.73222447,rice,NaN
9,2,T,garbage,34,NaN,2773569.53223346,2773569.82014731,2773570.54812087,crab,NaN
9,2,T,bucket,35,NaN,2773571.01542347,2773571.53208767,2773573.47596168,garbage,NaN
9,2,T,chocolate,36,NaN,2773573.78185623,2773574.87589962,2773575.66784508,bucket,NaN
9,2,T,farm,37,NaN,2773575.91497489,2773578.76372852,2773579.29964602,ferry,NaN
9,2,T,flag,38,NaN,2773579.69795912,2773597.57874443,2773598.77059312,pigeon,NaN
9,2,T,crab,39,NaN,2773599.17951523,NaN,2773646.88086892,,NaN
9,2,T,pound,40,NaN,0,0,0,,NaN
9,2,T,rice,41,NaN,0,0,0,,NaN
9,2,T,palace,42,NaN,0,0,0,,NaN
9,2,T,flame,43,NaN,0,0,0,,NaN
9,2,T,vest,44,NaN,0,0,0,,NaN
9,2,T,tongue,45,NaN,0,0,0,,NaN
9,3,S,lemon,46,NaN,2773829.02508256,2773830.82240844,2773831.83829796,janitor,NaN
9,3,S,cocktail,47,NaN,2773832.37446328,2773833.43023219,2773833.98218289,sack,NaN
9,3,S,juice,48,NaN,2773834.391252,2773834.94215348,2773835.470082,tent,NaN
9,3,S,parade,49,NaN,2773835.74113559,2773837.20603217,2773837.6060018,leaf,NaN
9,3,S,satellite,50,NaN,2773837.8242642,2773837.96597915,2773838.55795292,wood,NaN
9,3,S,missile,51,NaN,2773838.82418421,2773843.10972855,2773843.62969526,lemon,NaN
9,3,S,arrow,52,NaN,2773844.02371791,2773844.59764366,2773846.49349777,cocktail,NaN
9,3,S,leaf,53,NaN,2773846.99009429,2773849.88539843,2773850.3733398,lemon,NaN
9,3,S,tent,54,NaN,2773851.58966797,2773851.86125733,2773852.58120146,juice,NaN
9,3,S,janitor,55,NaN,2773853.07287095,2773853.96514937,2773854.82912997,parade,NaN
9,3,S,sack,56,NaN,2773855.13935542,2773861.86076623,2773862.38868388,bench,NaN
9,3,S,bench,57,NaN,2773862.78864386,2773893.36302208,2773895.8589144,tent,NaN
9,3,S,television,58,NaN,2773896.13557901,NaN,2773919.03595448,,NaN
9,3,S,jeep,59,NaN,0,0,0,,NaN
9,3,S,wood,60,NaN,0,0,0,,NaN
9,4,T,quarter,61,NaN,2774129.06413429,2774130.35857527,2774130.75849178,poet,NaN
9,4,T,gorilla,62,NaN,2774130.98062777,2774131.21448267,2774132.11843261,gorilla,NaN
9,4,T,poet,63,NaN,2774132.39716578,2774151.03748907,2774151.93336762,parade,NaN
9,4,T,crown,64,NaN,2774153.12861571,2774153.64531191,2774154.81320423,cluster,NaN
9,4,T,tower,65,NaN,2774155.11177658,2774173.8442534,2774174.83616541,jaguar,NaN
9,4,T,puppy,66,NaN,2774176.80980936,NaN,2774219.11040439,,NaN
9,4,T,cigarette,67,NaN,0,0,0,,NaN
9,4,T,aunt,68,NaN,0,0,0,,NaN
9,4,T,brass,69,NaN,0,0,0,,NaN
9,4,T,lane,70,NaN,0,0,0,,NaN
9,4,T,whistle,71,NaN,0,0,0,,NaN
9,4,T,messenger,72,NaN,0,0,0,,NaN
9,4,T,dove,73,NaN,0,0,0,,NaN
9,4,T,dice,74,NaN,0,0,0,,NaN
9,4,T,button,75,NaN,0,0,0,,NaN
9,5,S,cafe,76,NaN,2774402.40575392,2774403.44014393,2774404.28804515,cigar,NaN
9,5,S,swamp,77,NaN,2774404.77223305,2774405.45597731,2774406.27991732,cafe,NaN
9,5,S,park,78,NaN,2774406.58869602,2774407.05590293,2774407.31988878,net,NaN
9,5,S,scar,79,NaN,2774407.60528341,2774408.41584134,2774409.24775856,forest,NaN
9,5,S,net,80,NaN,2774409.43844303,2774409.7197591,2774410.23972672,soil,NaN
9,5,S,spice,81,NaN,2774410.67168668,2774425.64693645,2774426.87885138,jaguar,NaN
9,5,S,instrument,82,NaN,2774427.15343144,2774449.50969879,2774449.82963707,scar,NaN
9,5,S,forest,83,NaN,2774450.28467774,2774450.82958183,2774451.18953141,soap,NaN
9,5,S,soil,84,NaN,2774451.56784595,NaN,2774492.46852206,,NaN
9,5,S,channel,85,NaN,0,0,0,,NaN
9,5,S,cigar,86,NaN,0,0,0,,NaN
9,5,S,circle,87,NaN,0,0,0,,NaN
9,5,S,soap,88,NaN,0,0,0,,NaN
9,5,S,judge,89,NaN,0,0,0,,NaN
9,5,S,shrimp,90,NaN,0,0,0,,NaN
9,6,T,highway,91,NaN,2774701.77801251,2774703.19229965,2774703.9202068,dress,NaN
9,6,T,spot,92,NaN,2774704.87773183,2774706.79207827,2774707.2800284,beef,NaN
9,6,T,cloth,93,NaN,2774707.56078877,2774708.41594156,2774709.30392199,cheese,NaN
9,6,T,barrel,94,NaN,2774709.86059659,2774710.39181343,2774710.79985777,rope,NaN
9,6,T,dress,95,NaN,2774711.11045751,NaN,2774791.81195217,,NaN
9,6,T,fountain,96,NaN,0,0,0,,NaN
9,6,T,spray,97,NaN,0,0,0,,NaN
9,6,T,passage,98,NaN,0,0,0,,NaN
9,6,T,spider,99,NaN,0,0,0,,NaN
9,6,T,stain,100,NaN,0,0,0,,NaN
9,6,T,rope,101,NaN,0,0,0,,NaN
9,6,T,horse,102,NaN,0,0,0,,NaN
9,6,T,book,103,NaN,0,0,0,,NaN
9,6,T,beef,104,NaN,0,0,0,,NaN
9,6,T,cheese,105,NaN,0,0,0,,NaN
9,7,S,gold,106,NaN,2774976.15268829,2774978.74573815,2774982.56947955,bedroom,NaN
9,7,S,balloon,107,NaN,2774983.18533604,2774984.00142743,2774984.4413483,king,NaN
9,7,S,shovel,108,NaN,2774984.76857709,2774985.2893123,2774985.56131942,pen,NaN
9,7,S,mouth,109,NaN,2774985.93512769,2774987.64923743,2774988.00918942,coal,NaN
9,7,S,coal,110,NaN,2774988.38489812,2774988.80914801,2774989.38510247,mouth,NaN
9,7,S,bedroom,111,NaN,2774989.75145181,2774992.20900898,2774995.40880288,ridge,NaN
9,7,S,pen,112,NaN,2774995.73422994,2775002.80846101,2775003.59237855,mouth,NaN
9,7,S,king,113,NaN,2775004.06680896,2775009.82410452,2775010.39200752,clay,NaN
9,7,S,thread,114,NaN,2775010.81616263,2775017.47168421,2775017.88760795,gold,NaN
9,7,S,shoulder,115,NaN,2775018.14880383,2775018.6875934,2775020.35147885,balloon,NaN
9,7,S,mustard,116,NaN,2775020.9652677,2775035.92671069,2775037.24658106,crown,NaN
9,7,S,ridge,117,NaN,2775037.64701704,NaN,2775066.24806675,,NaN
9,7,S,clay,118,NaN,0,0,0,,NaN
9,7,S,frog,119,NaN,0,0,0,,NaN
9,7,S,note,120,NaN,0,0,0,,NaN
9,8,T,costume,121,NaN,2775280.12434609,2775281.59372237,2775282.24163288,apple,NaN
9,8,T,apple,122,NaN,2775282.54081738,2775283.62557475,2775284.92948678,banana,NaN
9,8,T,lunch,123,NaN,2775285.32387074,2775285.78546028,2775286.59341751,lunch,NaN
9,8,T,banana,124,NaN,2775287.0236669,2775287.79338195,2775288.18531823,suit,NaN
9,8,T,arm,125,NaN,2775288.47359127,2775289.95318145,2775291.67313856,turtle,NaN
9,8,T,sword,126,NaN,2775292.17322504,NaN,2775356.31342231,,NaN
9,8,T,saddle,127,NaN,2775356.33411874,NaN,2775356.8333522,,NaN
9,8,T,ceiling,128,NaN,2775356.85053724,NaN,2775370.15145525,,NaN
9,8,T,worm,129,NaN,0,0,0,,NaN
9,8,T,cane,130,NaN,0,0,0,,NaN
9,8,T,president,131,NaN,0,0,0,,NaN
9,8,T,bullet,132,NaN,0,0,0,,NaN
9,8,T,globe,133,NaN,0,0,0,,NaN
9,8,T,turtle,134,NaN,0,0,0,,NaN
9,8,T,suit,135,NaN,0,0,0,,NaN
