subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
12,delay,1,milk,scissors,,1,94210.586741818,scissors,94211.779849005,94212.9157791919
12,delay,1,chicken,heel,S,1,94214.1861629396,heel,94215.5476302446,94215.9636050321
12,delay,1,tide,chart,T,1,94216.1693586215,chart,94217.2595586784,94218.9233893095
12,delay,1,skull,island,,1,94219.5191134328,island,94220.5233142104,94221.0752756298
12,delay,1,cereal,cape,,1,94221.3023180493,cape,94222.6992210586,94223.0751105206
12,delay,1,planet,shed,T,1,94223.4021659798,shed,94224.3951031073,94224.7870794015
12,delay,1,brush,date,,1,94225.0687415898,,NA,NA
12,delay,1,desk,shark,,1,94235.1013245565,shark,94243.3299978448,94244.3939322503
12,delay,1,spaghetti,brat,,1,94244.9006181183,brat,94246.2898446041,94246.8337669841
12,delay,1,poster,suitcase,S,1,94247.0838290132,briefcase,94248.6177253077,94250.2336329045
12,delay,2,partner,snake,,1,94260.8831280083,snake,94263.0488985976,94263.5927956225
12,delay,2,duck,photograph,,1,94264.5992043968,poster,94266.7126694634,94267.6005551534
12,delay,2,hill,scratch,,1,94269.3488619536,scratch,94270.8324174348,94272.3682717982
12,delay,2,forehead,scar,T,1,94273.1652191184,scar,94274.8800920507,94275.6720933377
12,delay,2,card,key,S,1,94276.0650620986,,NA,NA
12,delay,2,wire,bone,,1,94284.0978041376,bone,94286.7834427723,94287.3114038874
12,delay,2,hardware,morphine,,1,94287.7142061566,morphine,94292.6151553989,94294.0070254437
12,delay,2,blade,honeymoon,T,1,94294.8303648884,honeymoon,94296.110919909,94297.3348014071
12,delay,2,mouse,palace,,1,94297.76348689,fg,94301.2466880051,94305.846383202
12,delay,2,bomb,briefcase,S,1,94307.7960704603,briefcase,94309.310122857,94311.2379906416
12,delay,3,steel,moon,,1,94321.7620796883,moon,94323.0933543377,94323.7012413076
12,delay,3,sail,market,,1,94324.0949242339,market,94325.2292286833,94325.8771620407
12,delay,3,nose,wedding,T,1,94326.8780304489,wedding,94328.2050264446,94329.012978432
12,delay,3,queen,mistress,S,1,94329.427878651,mistress,94330.5329294848,94331.5568335005
12,delay,3,lemon,knee,,1,94331.9276996569,knee,94333.0207705621,94333.4607269395
12,delay,3,spray,pier,T,1,94333.6442052691,pier,94335.572581059,94336.1805178333
12,delay,3,medicine,aunt,,1,94336.5440310442,n,94344.2041175892,94344.2041175892
12,delay,3,cheek,wheat,,1,94345.5767145252,wheat,94350.227764131,94350.7956514994
12,delay,3,camp,sugar,,1,94352.6095462122,,NA,NA
12,delay,3,drain,coast,S,1,94360.6423039471,coast,94364.2429282231,94364.9308922721
12,delay,4,cook,cup,,1,94375.474933579,cup,94377.8021269814,94378.3381060068
12,delay,4,cabinet,football,S,1,94378.7410024516,football,94380.1220078854,94381.2178829312
12,delay,4,juice,pearl,,1,94381.6407959292,pearl,94383.0178287802,94383.4497904894
12,delay,4,instrument,camel,,1,94383.9072952328,camel,94385.0657282706,94385.4096351357
12,delay,4,gentleman,needle,T,1,94386.0238095382,needle,94389.4094362198,94390.4253703186
12,delay,4,bridge,shirt,,1,94390.7401095939,shirt,94391.9053057721,94392.7532347226
12,delay,4,dummy,leather,,1,94393.0399769632,leather,94394.2331587059,94394.9291343265
12,delay,4,hair,farm,T,1,94395.5064670304,farm,94398.2009258795,94398.52089945
12,delay,4,reed,peach,,1,94399.4061862541,,NA,NA
12,delay,4,hook,elbow,S,1,94407.4389282931,elbow,94408.9842986238,94409.6322446587
12,delay,5,chair,cotton,,1,94420.055024543,cotton,94428.3591681512,94429.3591059712
12,delay,5,radio,shop,,1,94431.3872231402,shop,94432.5269363511,94432.9988985674
12,delay,5,tomb,brain,S,1,94433.8370429085,brain,94435.1587641618,94435.6066907579
12,delay,5,mattress,rock,,1,94436.00352223,rock,94437.1666411105,94437.4386249388
12,delay,5,bourbon,turtle,T,1,94437.7700843174,turtle,94438.7745338154,94439.7104874254
12,delay,5,willow,scout,,1,94439.9866068329,scout,94442.8703186095,94443.3902524572
12,delay,5,meal,babe,T,1,94443.986287179,babe,94445.6381092063,94445.910123521
12,delay,5,ball,screw,,1,94446.4361431687,,NA,NA
12,delay,5,station,hat,,1,94454.4688978852,tan,94479.076212255,94487.6836811695
12,delay,5,nail,bowl,S,1,94491.1495992403,bowl,94496.0112026775,94496.3871519047
12,delay,6,sign,toast,,1,94506.7654618622,toast,94508.3705190347,94508.9944457491
12,delay,6,brandy,meat,,1,94509.2482926134,,NA,NA
12,delay,6,table,wind,T,1,94517.2810518576,wind,94518.8738677037,94519.2738353459
12,delay,6,body,basket,,1,94519.6475482032,basket,94522.7056684691,94523.4575726586
12,delay,6,river,roof,S,1,94523.7472533609,roof,94524.9615201883,94525.6174904723
