subject,group,list,cue,target,practice,test,onset
67,delay,1,photograph,highway,,NaN,185083.242693809
67,delay,1,drill,duck,T,NaN,185087.742437382
67,delay,1,laundry,knee,,1,185092.242132055
67,delay,1,muscle,nurse,S,1,185096.741848462
67,delay,1,pepper,ribbon,T,1,185101.241575735
67,delay,1,cabin,moose,,1,185105.741287916
67,delay,1,portrait,garlic,S,NaN,185110.241007341
67,delay,1,ranch,gorilla,,NaN,185114.740724955
67,delay,1,toad,admiral,,NaN,185119.24043623
67,delay,1,beam,bite,,1,185123.740160786
67,delay,1,earth,highway,,1,185128.239869345
67,delay,1,butcher,duck,,1,185132.739594807
67,delay,1,iron,knee,,NaN,185137.239301554
67,delay,1,spark,nurse,,NaN,185141.739020677
67,delay,1,rabbit,ribbon,,NaN,185146.238731651
67,delay,1,college,moose,S,NaN,185150.738458018
67,delay,1,ship,garlic,,1,185155.238178953
67,delay,1,platform,gorilla,T,1,185159.7378857
67,delay,1,nose,admiral,S,1,185164.237600597
67,delay,1,tide,bite,T,NaN,185168.737315193
67,delay,2,neck,dough,S,1,185254.415175676
67,delay,2,light,arm,,1,185258.914887554
67,delay,2,skin,hurricane,T,1,185263.414595207
67,delay,2,fruit,jeep,T,NaN,185267.914303463
67,delay,2,forehead,body,,NaN,185272.414021379
67,delay,2,sign,bow,,NaN,185276.913716958
67,delay,2,hand,stomach,,1,185281.41342612
67,delay,2,stain,hospital,S,NaN,185285.913129848
67,delay,2,vice,axe,,1,185290.412837803
67,delay,2,seed,salmon,,NaN,185294.912545456
67,delay,2,medicine,dough,,NaN,185299.412248882
67,delay,2,cigar,arm,,NaN,185303.911953818
67,delay,2,wedding,hurricane,,NaN,185308.411659056
67,delay,2,hook,jeep,,1,185312.911361879
67,delay,2,spray,body,,1,185317.411066514
67,delay,2,magazine,bow,T,1,185321.910770544
67,delay,2,uniform,stomach,S,NaN,185326.410474273
67,delay,2,jewel,hospital,,1,185330.910197924
67,delay,2,cat,axe,T,NaN,185335.409881126
67,delay,2,avenue,salmon,S,1,185339.909580931
67,delay,3,butter,hostage,,1,185441.869504453
67,delay,3,leather,collar,T,NaN,185446.369202446
67,delay,3,flesh,gold,,NaN,185450.868907382
67,delay,3,chapel,cellar,,NaN,185455.368611111
67,delay,3,rash,colonel,S,1,185459.868308198
67,delay,3,tent,key,,1,185464.368008607
67,delay,3,deer,cannon,T,1,185468.867703581
67,delay,3,squirrel,marble,,NaN,185473.367404895
67,delay,3,rocket,patch,,1,185477.867105907
67,delay,3,mechanic,blade,S,NaN,185482.366805108
67,delay,3,rabbi,hostage,,NaN,185486.866502799
67,delay,3,bat,collar,,1,185491.366202302
67,delay,3,planet,gold,T,1,185495.865901201
67,delay,3,umbrella,cellar,,1,185500.365622437
67,delay,3,necklace,colonel,,NaN,185504.865301112
67,delay,3,city,key,T,NaN,185509.364995181
67,delay,3,plug,cannon,,NaN,185513.864698909
67,delay,3,scar,marble,S,1,185518.364405959
67,delay,3,bush,patch,S,NaN,185522.864100631
67,delay,3,rifle,blade,,1,185527.363808284
67,delay,4,maiden,bean,T,NaN,185615.907849184
67,delay,4,bell,garbage,S,1,185620.407542046
67,delay,4,toilet,bank,,1,185624.907237323
67,delay,4,castle,shark,T,1,185629.40693109
67,delay,4,ocean,alcohol,S,NaN,185633.906649912
67,delay,4,dress,bird,,1,185638.406318323
67,delay,4,bolt,swamp,,1,185642.906007563
67,delay,4,monk,ski,,NaN,185647.405725479
67,delay,4,purse,shower,,NaN,185651.905393588
67,delay,4,ridge,pie,,NaN,185656.405099732
67,delay,4,skirt,bean,,1,185660.90477569
67,delay,4,sun,garbage,,NaN,185665.404477305
67,delay,4,wind,bank,,NaN,185669.904156282
67,delay,4,salt,shark,,NaN,185674.403862727
67,delay,4,knight,alcohol,,1,185678.903532648
67,delay,4,ear,bird,T,NaN,185683.403254186
67,delay,4,feast,swamp,S,NaN,185687.902911429
67,delay,4,cent,ski,S,1,185692.402621194
67,delay,4,sack,shower,T,1,185696.902289002
67,delay,4,blouse,pie,,1,185701.401999975
67,delay,5,fort,ambassador,,NaN,185801.561642409
67,delay,5,priest,bucket,,NaN,185806.061322593
67,delay,5,pipe,piano,,1,185810.561004286
67,delay,5,clay,whistle,T,NaN,185815.060714354
67,delay,5,hill,hat,,NaN,185819.560361333
67,delay,5,elephant,net,,1,185824.060038801
67,delay,5,throne,salad,T,1,185828.559720192
67,delay,5,palace,lieutenant,S,NaN,185833.059397055
67,delay,5,mustard,button,,1,185837.559075126
67,delay,5,organ,sock,S,1,185842.058757121
67,delay,5,circus,ambassador,T,1,185846.55843157
67,delay,5,eye,bucket,S,1,185851.058107528
67,delay,5,badge,piano,S,NaN,185855.557811558
67,delay,5,shepherd,whistle,,1,185860.057460047
67,delay,5,cook,hat,,1,185864.557147174
67,delay,5,whip,net,,NaN,185869.056840035
67,delay,5,artist,salad,,NaN,185873.556495769
67,delay,5,beard,lieutenant,,1,185878.056189536
67,delay,5,helmet,button,T,NaN,185882.555851911
67,delay,5,parade,sock,,NaN,185887.055548999
67,delay,6,television,tree,,NaN,186318.173933793
67,delay,6,basket,wheel,T,NaN,186322.6735853
67,delay,6,battle,jury,,NaN,186327.173258843
67,delay,6,goat,heel,,NaN,186331.672916992
67,delay,6,audience,morphine,,1,186336.172583592
67,delay,6,novel,officer,,1,186340.672251702
67,delay,6,bloom,barn,T,1,186345.17191951
67,delay,6,leopard,hockey,S,NaN,186349.67158279
67,delay,6,mirror,movie,S,1,186354.171253012
67,delay,6,tape,knife,,1,186358.670923838
67,delay,6,apple,tree,,1,186363.170587722
67,delay,6,ground,wheel,,1,186367.670283904
67,delay,6,forest,jury,T,1,186372.169923338
67,delay,6,wreck,heel,S,1,186376.669611068
67,delay,6,thumb,morphine,,NaN,186381.169258953
67,delay,6,table,officer,S,NaN,186385.668930685
67,delay,6,orchestra,barn,,NaN,186390.168596682
67,delay,6,bottle,hockey,,1,186394.668266904
67,delay,6,shoulder,movie,,NaN,186399.167934109
67,delay,6,cave,knife,T,NaN,186403.667606142
67,delay,7,barrel,port,,1,186519.209217708
67,delay,7,morgue,glove,S,1,186523.708892156
67,delay,7,president,shovel,,NaN,186528.208569322
67,delay,7,fountain,brush,S,NaN,186532.708238941
67,delay,7,chair,lawyer,,1,186537.207911578
67,delay,7,beast,envelope,T,NaN,186541.707581499
67,delay,7,seat,boss,T,1,186546.207256551
67,delay,7,guitar,pond,,NaN,186550.706929792
67,delay,7,kiss,beer,,NaN,186555.206601826
67,delay,7,animal,pork,,1,186559.706276577
67,delay,7,essay,port,S,NaN,186564.205955855
67,delay,7,chart,glove,,NaN,186568.70562487
67,delay,7,anchor,shovel,,1,186573.20529962
67,delay,7,sponge,brush,,1,186577.704970447
67,delay,7,carriage,lawyer,T,NaN,186582.204599013
67,delay,7,rock,envelope,,1,186586.70432025
67,delay,7,husband,boss,,NaN,186591.203995604
67,delay,7,moon,pond,T,1,186595.703624774
67,delay,7,wire,beer,S,1,186600.203348123
67,delay,7,scissors,pork,,NaN,186604.703025289
67,delay,8,hardware,camel,,1,186723.627788958
67,delay,8,hose,coal,,1,186728.12745254
67,delay,8,club,record,,NaN,186732.627123668
67,delay,8,picture,sword,,NaN,186737.126796608
67,delay,8,horse,dame,T,1,186741.626467132
67,delay,8,cloud,sand,,1,186746.12614309
67,delay,8,prison,store,S,1,186750.625816029
67,delay,8,island,stake,,NaN,186755.125512513
67,delay,8,scratch,note,T,NaN,186759.62524522
67,delay,8,chain,beef,S,NaN,186764.124862316
67,delay,8,steel,camel,T,NaN,186768.624551556
67,delay,8,owl,coal,,NaN,186773.124208798
67,delay,8,seal,record,S,1,186777.623860306
67,delay,8,trail,sword,,1,186782.123557394
67,delay,8,apartment,dame,,NaN,186786.623209505
67,delay,8,hammer,sand,S,NaN,186791.122883048
67,delay,8,cape,store,,NaN,186795.622562025
67,delay,8,spot,stake,T,1,186800.122231342
67,delay,8,breast,note,,1,186804.621912129
67,delay,8,cage,beef,,1,186809.121580239
