subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
31,delay,1,necklace,flag,S,1,277380.361807562,flag,277382.15326798,277383.193155705
31,delay,1,strawberry,date,,1,277383.561269733,date,277385.36905307,277385.984993128
31,delay,1,lock,drum,T,1,277386.427746398,drum,277387.752915907,277388.280914979
31,delay,1,library,floor,,1,277388.627588894,floor,277390.120764008,277390.656723058
31,delay,1,puppy,hat,,1,277390.910766812,hat,277392.136652873,277392.48065183
31,delay,1,ambulance,copper,S,1,277392.643979126,copper,277394.144565763,277394.944511069
31,delay,1,aisle,jail,T,1,277395.143805715,jail,277398.416315796,277398.936260715
31,delay,1,queen,pencil,,1,277399.343501817,pencil,277401.968122962,277402.840057302
31,delay,1,beam,sand,,1,277403.226596304,,NaN,NaN
31,delay,1,island,banana,,1,277411.259363486,,NaN,NaN
31,delay,2,mail,missile,S,1,277429.308451171,,NaN,NaN
31,delay,2,wire,jury,,1,277437.340903527,,NaN,NaN
31,delay,2,straw,salt,T,1,277445.373681273,salt,277448.037533328,277448.549451863
31,delay,2,bee,rope,,1,277448.806782115,,NaN,NaN
31,delay,2,scout,sheep,,1,277456.839561973,,NaN,NaN
31,delay,2,fireplace,castle,S,1,277464.872342738,castle,277466.452514965,277467.548434341
31,delay,2,sack,snow,T,1,277467.855471968,,NaN,NaN
31,delay,2,soap,lieutenant,,1,277475.888251525,,NaN,NaN
31,delay,2,chicken,judge,,1,277483.9210341,,NaN,NaN
31,delay,2,thumb,shoulder,,1,277491.953813355,,NaN,NaN
31,delay,3,gorilla,sting,T,1,277510.0028944,,NaN,NaN
31,delay,3,palm,seat,,1,277518.035353397,seat,277520.481530202,277521.09743102
31,delay,3,battle,plate,S,1,277521.351792617,plate,277523.497336663,277524.073317458
31,delay,3,medicine,cotton,,1,277524.268255261,,NaN,NaN
31,delay,3,movie,gift,,1,277532.301036931,spice,277534.792718512,277537.120590145
31,delay,3,pipe,ranch,,1,277537.634005534,,NaN,NaN
31,delay,3,turkey,butterfly,T,1,277545.666795655,butterfly,277547.160015442,277548.807895926
31,delay,3,rash,clown,,1,277549.016558963,,NaN,NaN
31,delay,3,bench,officer,S,1,277557.04933852,officer,277559.135381498,277559.975267051
31,delay,3,rice,store,,1,277560.649088773,,NaN,NaN
31,delay,4,ant,elephant,S,1,277578.69817827,elephant,277579.846193527,277581.8940853
31,delay,4,lion,ceiling,T,1,277582.080948424,ceiling,277583.118034718,277584.173917256
31,delay,4,parade,trash,,1,277584.414116849,trash,277585.389860816,277585.957811907
31,delay,4,drain,balloon,,1,277586.313990949,,NaN,NaN
31,delay,4,laundry,farm,,1,277594.346771109,,NaN,NaN
31,delay,4,scar,paper,S,1,277602.379548855,paper,277603.836841738,277604.308806142
31,delay,4,coal,spice,T,1,277604.546064549,spice,277607.644629302,277608.236573518
31,delay,4,lung,sweat,,1,277609.362402198,sweat,277611.132435785,277611.948400956
31,delay,4,leaf,monkey,,1,277612.178873867,,NaN,NaN
31,delay,4,essay,costume,,1,277620.211657046,,NaN,NaN
31,delay,5,crowd,screw,,1,277638.260742317,sword,277643.666624811,277647.066381342
31,delay,5,cart,cane,,1,277647.776427889,,NaN,NaN
31,delay,5,chair,gentleman,,1,277655.809209559,,NaN,NaN
31,delay,5,nest,canal,S,1,277663.84198972,,NaN,NaN
31,delay,5,pearl,soil,T,1,277671.874780143,,NaN,NaN
31,delay,5,tea,bucket,,1,277679.907551248,bucket,277681.488502841,277682.160462174
31,delay,5,camera,pocket,T,1,277682.374046205,,NaN,NaN
31,delay,5,wreck,cage,,1,277690.406824856,,NaN,NaN
31,delay,5,magazine,highway,,1,277698.439642445,,NaN,NaN
