subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,9,pound,drug,,,,19,drug,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,C,1,dirt,hood,,,,22,hood,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,21,sheep,brass,2,brass,,13,brass,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,T,5,ribbon,toad,7,frog,,8,toad,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,13,spike,cannon,11,,,2,cannon,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,13,chin,platform,9,,,17,platform,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,11,shovel,coach,,,,16,coach,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,15,camp,train,10,,,3,train,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,C,1,brake,lemon,,,,21,lemon,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,17,toilet,tomato,15,,,9,tomato,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,T,5,sword,pool,4,pool,,12,poo,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,19,robin,cord,5,cross,,10,cross,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,11,cake,bubble,,,,4,bubble,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,15,bowl,toothbrush,13,,,15,toothbrush,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,S,3,throne,cell,12,,,7,cell,
85,1,pilot3,2014-11-20-1249m48s,1,1,N,S,3,babe,seal,16,,,11,seal,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,23,cave,lobster,6,lobster,,14,lobster,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,9,shoe,gorilla,,,,24,gorilla,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,21,hotel,quarter,3,quarter,,20,quarter,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,S,17,mouth,cotton,14,,,1,cotton,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,19,honeymoon,cross,1,cross,,6,cross,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,7,whip,blood,,,,23,blood,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,C,7,hostage,salmon,,,,5,salmon,
85,1,pilot3,2014-11-20-1249m48s,1,1,R,T,23,nest,turkey,8,turkey,,18,turkey,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,24,stomach,lobster,30,lobster,,44,lobster,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,S,4,moon,stake,22,,,35,stake,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,18,bread,tomato,31,,,43,,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,T,6,dough,garbage,25,garbage,,30,garbage,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,C,2,spark,cape,,,,46,cape,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,18,minister,cotton,28,cotton,,45,cotton,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,8,shell,salmon,,,,34,salmon,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,C,2,table,monkey,,,,47,monkey,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,8,light,blood,,,,27,blood,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,16,magazine,toothbrush,19,,,40,toothbrush,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,24,pony,turkey,27,,,32,turkey,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,T,6,brat,mole,32,mole,,31,mole,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,22,telephone,brass,24,,,36,brass,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,12,coffee,coach,29,coach,,48,coach,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,14,mule,platform,,,,38,platform,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,T,12,ball,bubble,26,bubble,,39,bubble,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,22,corn,quarter,21,,,26,dollar,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,10,tree,drug,23,,,29,drug,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,16,drum,train,20,,,37,train,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,S,10,jelly,gorilla,18,,,33,gorilla,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,20,star,cord,,,,28,,
85,1,pilot3,2014-11-20-1249m48s,1,2,N,S,4,gown,turtle,17,,,41,turtle,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,14,pile,cannon,,,,42,cannon,
85,1,pilot3,2014-11-20-1249m48s,1,2,R,C,20,glove,cross,,,,25,minister,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,17,banana,cheek,48,,,67,cheek,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,9,trophy,flag,,,,59,ribbon,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,21,horse,neck,35,turkey,,65,turkey,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,11,crown,chain,,,,51,chain,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,9,plane,cigar,,,,68,cigar,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,23,chair,chart,36,chart,,70,chart,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,19,ring,knife,38,knife,,61,knife,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,19,dollar,deer,34,corn,,69,deer,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,23,husband,coal,39,coal,,50,coal,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,C,1,vest,meat,,,,63,meat,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,15,umbrella,essay,42,,,72,essay,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,17,mirror,cabinet,45,,,55,cabinet,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,T,21,belly,bishop,40,bishop,,56,bishop,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,13,beard,helmet,46,,,54,helmet,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,C,1,hammer,wire,,,,71,metal,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,13,lion,bracelet,41,,,62,,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,T,5,fence,medal,37,metal,,58,metal,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,T,5,thunder,rice,33,cave,,57,cave,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,S,15,church,tobacco,44,,,49,,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,S,3,garlic,cent,47,,,52,cent,
85,1,pilot3,2014-11-20-1249m48s,2,1,N,S,3,hook,rabbi,43,,,53,rabbi,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,11,camel,squirrel,,,,60,squirrel,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,7,ambulance,banner,,,,64,ribbon,
85,1,pilot3,2014-11-20-1249m48s,2,1,R,C,7,trash,wallet,,,,66,wallet,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,22,arrow,neck,56,,,86,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,22,automobile,bishop,51,,,82,brass,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,S,4,rabbit,wheel,53,,,75,wheel,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,C,2,juice,elephant,,,,74,elephant,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,16,chicken,essay,49,,,95,essay,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,24,aspirin,chart,62,cave,,90,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,12,vice,squirrel,59,turtle,,88,rabbit,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,20,leaf,knife,,,,81,frog,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,S,4,shield,frog,54,,,76,turtle,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,12,colonel,chain,61,wheel,,80,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,10,detective,flag,50,,,73,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,10,lightning,cigar,55,,,87,cigar,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,14,piano,bracelet,,,,91,,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,T,6,lock,root,57,wheel,,83,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,20,prison,deer,,,,84,throne,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,S,16,book,tobacco,52,,,78,,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,C,2,skull,wing,,,,93,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,14,tongue,helmet,,,,85,,
85,1,pilot3,2014-11-20-1249m48s,2,2,N,T,6,partner,fork,58,sheep,,79,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,18,cane,cabinet,60,bishop,,92,cabinet,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,24,pencil,coal,64,cave,,96,cave,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,8,muscle,banner,,,,77,,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,T,18,pipe,cheek,63,lightning,,89,cotton,
85,1,pilot3,2014-11-20-1249m48s,2,2,R,C,8,witch,wallet,,,,94,wallet,
