sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
23,0,C,whip,1,NaN,NaN,NaN,NaN,,NaN
23,0,C,star,2,NaN,NaN,NaN,NaN,,NaN
23,0,C,record,3,NaN,NaN,NaN,NaN,,NaN
23,0,C,rash,4,NaN,NaN,NaN,NaN,,NaN
23,0,C,jacket,5,NaN,NaN,NaN,NaN,,NaN
23,0,C,movie,6,NaN,NaN,NaN,NaN,,NaN
23,0,C,barn,7,NaN,NaN,NaN,NaN,,NaN
23,0,C,dice,8,NaN,NaN,NaN,NaN,,NaN
23,0,C,thorn,9,NaN,NaN,NaN,NaN,,NaN
23,0,C,seal,10,NaN,NaN,NaN,NaN,,NaN
23,0,C,breakfast,11,NaN,NaN,NaN,NaN,,NaN
23,0,C,circle,12,NaN,NaN,NaN,NaN,,NaN
23,0,C,camera,13,NaN,NaN,NaN,NaN,,NaN
23,0,C,dollar,14,NaN,NaN,NaN,NaN,,NaN
23,0,C,mansion,15,NaN,NaN,NaN,NaN,,NaN
23,1,S,ship,16,1,2931780.32718321,NaN,NaN,,NaN
23,1,S,rocket,17,2,2931784.34349108,NaN,NaN,,NaN
23,1,S,magazine,18,3,2931788.35983337,NaN,NaN,,NaN
23,1,S,spray,19,4,2931792.37610261,NaN,NaN,,NaN
23,1,S,cabin,20,5,2931796.39241139,NaN,NaN,,NaN
23,1,S,rabbit,21,6,2931800.40871202,NaN,NaN,,NaN
23,1,S,cake,22,7,2931804.42505884,NaN,NaN,,NaN
23,1,S,skin,23,8,2931808.44132898,NaN,NaN,,NaN
23,1,S,spike,24,9,2931812.45762841,NaN,NaN,,NaN
23,1,S,queen,25,10,2931816.47393206,NaN,NaN,,NaN
23,1,S,turkey,26,11,2931820.49023933,NaN,NaN,,NaN
23,1,S,slave,27,12,2931824.50654359,NaN,NaN,,NaN
23,1,S,maiden,28,13,2931828.5229061,NaN,NaN,,NaN
23,1,S,cent,29,14,2931832.53915602,NaN,NaN,,NaN
23,1,S,butcher,30,15,2931836.55546299,NaN,NaN,,NaN
23,2,T,bus,31,1,2932048.86949624,2932050.61877294,2932051.54668347,banana,NaN
23,2,T,ridge,32,2,2932052.03592762,2932052.12265544,2932052.67460494,hawk,NaN
23,2,T,crowd,33,3,2932053.43585288,2932053.5306056,2932053.77862315,meat,NaN
23,2,T,closet,34,4,2932054.15239701,2932054.18656607,2932054.61054067,sweat,NaN
23,2,T,emperor,35,5,2932054.91900273,2932058.89030525,2932059.32225163,blade,NaN
23,2,T,banana,36,6,2932060.11855938,2932060.40221628,2932061.33015609,pump,NaN
23,2,T,hawk,37,7,2932061.63505365,2932061.74614685,2932062.18611149,ridge,NaN
23,2,T,pump,38,8,2932062.5016419,2932062.58608957,2932062.81807392,bus,NaN
23,2,T,blade,39,9,2932063.06825511,2932089.78465737,2932090.02464066,cent,NaN
23,2,T,president,40,10,2932090.29912624,2932096.06434649,2932096.82427053,crowd,NaN
23,2,T,photograph,41,11,2932097.44845196,2932098.85619747,2932099.35214352,closet,NaN
23,2,T,meat,42,12,2932099.5649929,2932122.16699221,2932122.73488283,sweat,NaN
23,2,T,sweat,43,13,2932123.02943489,NaN,2932138.92967332,,NaN
23,2,T,bracelet,44,14,0,0,0,,NaN
23,2,T,fence,45,15,0,0,0,,NaN
23,3,S,flood,46,1,2932346.59220438,NaN,NaN,,NaN
23,3,S,husband,47,2,2932350.60849324,NaN,NaN,,NaN
23,3,S,axe,48,3,2932354.62477878,NaN,NaN,,NaN
23,3,S,armor,49,4,2932358.64105165,NaN,NaN,,NaN
23,3,S,basement,50,5,2932362.65735288,NaN,NaN,,NaN
23,3,S,camp,51,6,2932366.67364536,NaN,NaN,,NaN
23,3,S,army,52,7,2932370.6899297,NaN,NaN,,NaN
23,3,S,bomb,53,8,2932374.70623908,NaN,NaN,,NaN
23,3,S,tent,54,9,2932378.72253609,NaN,NaN,,NaN
23,3,S,ring,55,10,2932382.73881016,NaN,NaN,,NaN
23,3,S,roof,56,11,2932386.75511623,NaN,NaN,,NaN
23,3,S,swamp,57,12,2932390.7714075,NaN,NaN,,NaN
23,3,S,hat,58,13,2932394.78772564,NaN,NaN,,NaN
23,3,S,pond,59,14,2932398.80398854,NaN,NaN,,NaN
23,3,S,plug,60,15,2932402.82028344,NaN,NaN,,NaN
23,4,T,sand,61,1,2932623.56632283,2932628.70021332,2932629.74013527,squirrel,NaN
23,4,T,squirrel,62,2,2932630.31567469,2932630.56409309,2932630.93203225,beach,NaN
23,4,T,beach,63,3,2932631.3322491,2932631.39601272,2932631.64401276,sand,NaN
23,4,T,collar,64,4,2932632.11551284,2932632.16395804,2932632.37995659,cart,NaN
23,4,T,cup,65,5,2932632.58210851,2932633.36392611,2932633.58787681,cat,NaN
23,4,T,drain,66,6,2932633.89868452,2932634.08387447,2932634.62782744,collar,NaN
23,4,T,elbow,67,7,2932635.68184081,2932636.41178422,2932637.45170044,building,NaN
23,4,T,toast,68,8,2932637.73163436,2932637.95567682,2932638.59563004,mechanic,NaN
23,4,T,glass,69,9,2932638.86485897,2932639.08361247,2932639.57155565,drain,NaN
23,4,T,building,70,10,2932639.96475577,2932653.24288072,2932654.72278874,cup,NaN
23,4,T,willow,71,11,2932655.11332989,2932655.33075556,2932655.70672475,glass,NaN
23,4,T,cat,72,12,2932655.94660632,2932688.32106719,2932689.3289481,building,NaN
23,4,T,mechanic,73,13,2932689.6100882,NaN,2932713.61119055,,NaN
23,4,T,gallery,74,14,0,0,0,,NaN
23,4,T,cord,75,15,0,0,0,,NaN
23,5,S,cereal,76,1,2932924.65480047,NaN,NaN,,NaN
23,5,S,machine,77,2,2932928.67110261,NaN,NaN,,NaN
23,5,S,medal,78,3,2932932.68737305,NaN,NaN,,NaN
23,5,S,beer,79,4,2932936.70366886,NaN,NaN,,NaN
23,5,S,shop,80,5,2932940.71996375,NaN,NaN,,NaN
23,5,S,hostage,81,6,2932944.73629125,NaN,NaN,,NaN
23,5,S,blood,82,7,2932948.75256562,NaN,NaN,,NaN
23,5,S,gun,83,8,2932952.76884633,NaN,NaN,,NaN
23,5,S,worm,84,9,2932956.78515361,NaN,NaN,,NaN
23,5,S,sock,85,10,2932960.80143401,NaN,NaN,,NaN
23,5,S,wedding,86,11,2932964.8177428,NaN,NaN,,NaN
23,5,S,hospital,87,12,2932968.83401747,NaN,NaN,,NaN
23,5,S,lemon,88,13,2932972.85035161,NaN,NaN,,NaN
23,5,S,meal,89,14,2932976.86661692,NaN,NaN,,NaN
23,5,S,bench,90,15,2932980.88292087,NaN,NaN,,NaN
23,6,T,blanket,91,1,2933193.39643199,2933195.97423406,2933196.89413358,blouse,NaN
23,6,T,blouse,92,2,2933197.3794033,2933197.57409478,2933200.08596446,toothbrush,NaN
23,6,T,boot,93,3,2933200.51242718,2933201.66188843,2933202.09383119,hill,NaN
23,6,T,chin,94,4,2933202.67891621,2933202.86179009,2933205.99768363,spaghetti,NaN
23,6,T,guard,95,5,2933206.64520868,2933207.70155382,2933208.21351797,ranch,NaN
23,6,T,crane,96,6,2933208.74498776,2933209.39747819,2933209.86945277,chin,NaN
23,6,T,cheek,97,7,2933210.54483708,2933211.29337667,2933212.79728966,blanket,NaN
23,6,T,ground,98,8,2933213.37791067,2933215.46112289,2933216.76500352,blouse,NaN
23,6,T,toothbrush,99,9,2933217.01088429,2933222.30880949,2933223.66072843,guard,NaN
23,6,T,envelope,100,10,2933224.52684188,2933225.99661932,2933226.42856358,cheek,NaN
23,6,T,jelly,101,11,2933226.99328059,2933229.27643672,2933229.62839581,hill,NaN
23,6,T,hill,102,12,2933229.90967325,2933251.31530765,2933253.05911669,jelly,NaN
23,6,T,spaghetti,103,13,2933253.47415029,2933280.3217723,2933280.58570955,corn,NaN
23,6,T,scale,104,14,2933280.92151531,NaN,2933283.42165823,,NaN
23,6,T,ranch,105,15,0,0,0,,NaN
23,7,S,snake,106,1,2933491.25169012,NaN,NaN,,NaN
23,7,S,sheep,107,2,2933495.26795664,NaN,NaN,,NaN
23,7,S,skirt,108,3,2933499.28425335,NaN,NaN,,NaN
23,7,S,trail,109,4,2933503.3005244,NaN,NaN,,NaN
23,7,S,foot,110,5,2933507.31681477,NaN,NaN,,NaN
23,7,S,storm,111,6,2933511.33310061,NaN,NaN,,NaN
23,7,S,vodka,112,7,2933515.34938736,NaN,NaN,,NaN
23,7,S,wreck,113,8,2933519.3656735,NaN,NaN,,NaN
23,7,S,pants,114,9,2933523.38195481,NaN,NaN,,NaN
23,7,S,cape,115,10,2933527.39824247,NaN,NaN,,NaN
23,7,S,train,116,11,2933531.41452499,NaN,NaN,,NaN
23,7,S,arm,117,12,2933535.43081475,NaN,NaN,,NaN
23,7,S,dough,118,13,2933539.44709758,NaN,NaN,,NaN
23,7,S,truck,119,14,2933543.46339368,NaN,NaN,,NaN
23,7,S,muscle,120,15,2933547.47967107,NaN,NaN,,NaN
23,8,T,patch,121,1,2933761.15940952,2933761.89631533,2933762.44822437,apple,NaN
23,8,T,hood,122,2,2933762.82591379,2933763.33618609,2933763.72016328,patch,NaN
23,8,T,book,123,3,2933764.34243613,2933764.52013303,2933765.39211045,mistress,NaN
23,8,T,mistress,124,4,2933765.99230562,2933766.11205881,2933766.55204216,book,NaN
23,8,T,tree,125,5,2933766.80887997,2933768.69592437,2933768.99986779,hood,NaN
23,8,T,coal,126,6,2933769.67527745,2933770.42381342,2933770.73578264,soup,NaN
23,8,T,ferry,127,7,2933772.20836876,2933772.41571819,2933772.79967606,tree,NaN
23,8,T,coast,128,8,2933773.07493618,2933774.81558852,2933775.12755743,coal,NaN
23,8,T,feast,129,9,2933775.80801156,2933778.2154196,2933779.62332358,automobile,NaN
23,8,T,automobile,130,10,2933779.87430315,2933780.01531812,2933780.55127758,feast,NaN
23,8,T,neck,131,11,2933780.95751567,2933780.96725777,2933781.42326345,coast,NaN
23,8,T,surf,132,12,2933782.50736793,2933782.56715865,2933783.48712608,surfing,NaN
23,8,T,apple,133,13,2933783.75724213,2933790.4547992,2933790.87872128,fairy,NaN
23,8,T,soup,134,14,2933791.18989332,2933801.95815045,2933802.29412917,paper,NaN
23,8,T,paper,135,15,2933802.67210323,2933802.71010815,2933803.07808354,book,NaN
