sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,camera,bedroom,1,3376541.70004576,NaN,NaN,NaN,NaN,,NaN,25,3376781.05881783,3376782.3172878,3376783.34923549,bedroom,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,axe,surf,2,3376545.71655585,NaN,NaN,NaN,NaN,,NaN,16,3376736.0769495,3376739.50202124,3376740.42997118,surf,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,bed,restaurant,3,3376549.73308104,NaN,NaN,NaN,NaN,,NaN,4,3376692.47835109,3376702.3586954,3376702.55482999,c,0
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,ring,church,4,3376553.74961649,NaN,NaN,NaN,NaN,,NaN,17,3376740.82678997,3376742.4859431,3376743.14992263,church,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,rice,cabin,5,3376557.76613624,NaN,NaN,NaN,NaN,,NaN,1,3376682.17869478,3376684.46302186,3376685.07897285,cabin,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,doll,road,6,3376561.7826726,NaN,NaN,NaN,NaN,,NaN,7,3376710.31111753,3376711.52651455,3376712.03849709,road,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,shovel,brass,7,3376565.79925031,NaN,NaN,NaN,NaN,,NaN,6,3376707.67787433,3376709.29455159,3376709.94253208,brass,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,bottle,copper,8,3376569.81574802,NaN,NaN,NaN,NaN,,NaN,5,3376702.56135192,3376705.24664561,3376706.26259968,brass,0
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,cookie,emperor,9,3376573.83226536,NaN,NaN,NaN,NaN,,NaN,10,3376720.97742951,3376723.89427533,3376725.00625932,emperor,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,square,rocket,10,3376577.84881772,NaN,NaN,NaN,NaN,,NaN,20,3376748.9931901,NaN,3376755.04125184,,0
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,television,shed,11,3376581.86535075,NaN,NaN,NaN,NaN,,NaN,23,3376760.95947413,NaN,3376771.03804672,,0
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,hose,bloom,12,3376585.88186114,NaN,NaN,NaN,NaN,,NaN,21,3376755.05963707,3376757.91772453,3376758.621673,bloom,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,strawberry,policeman,13,3376589.89842316,NaN,NaN,NaN,NaN,,NaN,2,3376685.51192397,3376686.88693929,3376688.55094931,policeman,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,flag,flame,14,3376593.91492208,NaN,NaN,NaN,NaN,,NaN,13,3376729.41049293,3376730.59014671,3376731.20611551,flames,1
59,immediate,pilot4,2015-03-06-1349m03s,3376326.05005974,1,N,C,anchor,pile,15,3376597.93147353,NaN,NaN,NaN,NaN,,NaN,19,3376745.47663804,3376748.01387639,3376748.59785464,pile,1
