sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,paint,cloth,1,2938982.533,NaN,NaN,NaN,NaN,,NaN,8,2939135.038,2939136.661,2939137.125,cloth,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,river,hotel,2,2938986.549,NaN,NaN,NaN,NaN,,NaN,23,2939161.236,2939163.283,2939163.723,hotel,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,clown,bubble,3,2938990.566,NaN,NaN,NaN,NaN,,NaN,3,2939124.472,2939125.845,2939126.645,bubbles,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,candle,beast,4,2938994.582,NaN,NaN,NaN,NaN,,NaN,15,2939145.304,2939148.644,2939150.444,beast,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,table,earth,5,2938998.598,NaN,NaN,NaN,NaN,,NaN,5,2939128.388,2939129.773,2939130.517,earth,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,chicken,queen,6,2939002.615,NaN,NaN,NaN,NaN,,NaN,6,2939130.922,2939132.701,2939133.341,queen,1
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,elephant,juice,7,2939006.631,NaN,NaN,NaN,NaN,,NaN,2,2939122.972,NaN,2939124.457,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,paper,envelope,8,2939010.647,NaN,NaN,NaN,NaN,,NaN,14,2939144.454,NaN,2939145.296,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,lion,chocolate,9,2939014.664,NaN,NaN,NaN,NaN,,NaN,19,2939157.87,NaN,2939158.639,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,milk,hostage,10,2939018.68,NaN,NaN,NaN,NaN,,NaN,20,2939158.653,NaN,2939159.303,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,barrel,admiral,11,2939022.696,NaN,NaN,NaN,NaN,,NaN,22,2939160.486,NaN,2939161.223,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,wood,chin,12,2939026.713,NaN,NaN,NaN,NaN,,NaN,16,2939150.754,NaN,2939151.879,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,rice,dust,13,2939030.729,NaN,NaN,NaN,NaN,,NaN,4,2939126.922,NaN,2939128.369,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,mirror,cocktail,14,2939034.746,NaN,NaN,NaN,NaN,,NaN,1,2939121.339,NaN,2939122.953,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,brain,prisoner,15,2939038.762,NaN,NaN,NaN,NaN,,NaN,12,2939142.737,NaN,2939143.52,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,gold,lieutenant,16,2939042.778,NaN,NaN,NaN,NaN,,NaN,13,2939143.537,NaN,2939144.448,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,book,planet,17,2939046.795,NaN,NaN,NaN,NaN,,NaN,7,2939133.638,NaN,2939135.024,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,grass,rabbi,18,2939050.811,NaN,NaN,NaN,NaN,,NaN,24,2939164.069,NaN,2939165.062,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,fly,roof,19,2939054.827,NaN,NaN,NaN,NaN,,NaN,25,2939165.069,NaN,2939165.75,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,chair,spray,20,2939058.844,NaN,NaN,NaN,NaN,,NaN,21,2939159.32,NaN,2939160.479,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,tape,whip,21,2939062.86,NaN,NaN,NaN,NaN,,NaN,10,2939139.221,NaN,2939140.8,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,tank,pudding,22,2939066.876,NaN,NaN,NaN,NaN,,NaN,9,2939137.588,NaN,2939139.208,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,castle,gravy,23,2939070.893,NaN,NaN,NaN,NaN,,NaN,17,2939151.887,NaN,2939152.831,,0
18,delay,pilot4,2015-02-23-1231m07s,2938833.496,1,N,C,train,court,24,2939074.909,NaN,NaN,NaN,NaN,,NaN,11,2939140.821,NaN,2939142.72,,0
