subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
8,immediate,1,clock,camel,TRUE,1,510989.890822866,camel,510991.586888783,510992.098846667,1
8,immediate,1,mule,beast,TRUE,NA,510992.323609783,beast,510993.346760063,510993.890725671,1
8,immediate,1,bucket,shirt,TRUE,1,510994.106793435,shirt,510995.234677636,510995.754633603,1
8,immediate,1,pearl,morphine,TRUE,NA,510996.123283123,morphine,510997.122609095,510998.090492704,1
8,immediate,2,cell,feast,TRUE,NA,511160.292438783,feast,511163.730840084,511164.218745463,1
8,immediate,2,ferry,nail,TRUE,1,511164.425103059,nail,511165.210711762,511165.466702929,1
8,immediate,2,soap,fork,TRUE,NA,511165.658366232,,NA,NA,1
8,immediate,2,shed,coffin,TRUE,1,511173.690943546,coffin,511177.506137035,511178.20207527,1
8,immediate,3,corn,turtle,TRUE,1,511394.937775418,turtle,511396.191961228,511396.943875477,1
8,immediate,3,channel,stove,TRUE,NA,511397.203883041,stove,511398.183833652,511398.791792374,1
8,immediate,3,brat,crowd,TRUE,1,511399.003711531,,NA,NA,1
8,immediate,3,movie,jail,TRUE,NA,511407.036313897,,NA,NA,1
8,immediate,4,hall,cream,TRUE,NA,511922.254627717,cream,511923.503286377,511924.19113688,1
8,immediate,4,seed,breast,TRUE,1,511924.420768814,breast,511925.295164174,511925.847083795,1
8,immediate,4,palace,mate,TRUE,NA,511926.120594557,mate,511927.655042879,511927.950981295,1
8,immediate,4,admiral,bird,TRUE,1,511928.17039988,,NA,NA,1
8,immediate,5,necklace,cape,TRUE,NA,512162.181845376,cape,512164.236015429,512164.611927427,1
8,immediate,5,pants,scar,TRUE,1,512164.84792384,scar,512165.987896173,512166.427841731,1
8,immediate,5,partner,clay,TRUE,1,512166.647750519,clay,512168.339776493,512168.691717184,1
8,immediate,5,steak,button,TRUE,NA,512168.880908347,button,512169.907675376,512170.531666787,1
8,immediate,6,knife,hawk,TRUE,NA,512331.63257357,hawk,512333.172065481,512333.684031212,1
8,immediate,6,axe,mole,TRUE,1,512334.015364094,mole,512334.77996836,512335.211916742,1
8,immediate,6,apartment,instrument,TRUE,1,512335.348572664,instuemtn,512336.95585615,512337.859788905,1
8,immediate,6,dollar,light,TRUE,NA,512338.03163947,light,512341.491649509,512341.939644465,1
8,immediate,7,battle,shell,TRUE,NA,512860.499986568,shell,512862.139285023,512862.659226501,1
8,immediate,7,queen,priest,TRUE,1,512862.999437354,priest,512864.07521343,512864.659147718,1
8,immediate,7,leaf,mouth,TRUE,NA,512864.882596586,mouth,512866.275106937,512866.763075403,1
8,immediate,7,mayor,mansion,TRUE,1,512866.965725694,mansion,512867.874980946,512869.514963088,1
8,immediate,8,wallet,animal,TRUE,1,513030.650920834,animal,513032.01132536,513032.627286692,1
8,immediate,8,tail,gun,TRUE,NA,513032.917051398,gun,513034.867205024,513035.059213642,1
8,immediate,8,physician,tent,TRUE,NA,513035.350144993,tent,513036.395103231,513036.811098611,1
8,immediate,8,scissors,hood,TRUE,1,513037.050020239,hood,513038.907042098,513039.314981139,1
8,immediate,9,forest,porch,TRUE,NA,513243.481194982,porch,513246.96929113,513247.785223545,1
8,immediate,9,bean,horse,TRUE,1,513248.063789063,horse,513249.881181822,513250.353111863,1
8,immediate,9,cat,rock,TRUE,1,513250.530223347,rock,513253.920931058,513254.272902839,1
8,immediate,9,carriage,pumpkin,TRUE,NA,513254.529878938,pumpkin,513255.896850481,513258.184714447,1
8,immediate,10,menu,camera,TRUE,NA,513416.715073625,camera,513417.641273451,513418.161210703,1
8,immediate,10,bolt,belly,TRUE,1,513418.581261117,belly,513419.553205798,513419.977135571,1
8,immediate,10,tobacco,factory,TRUE,NA,513420.164446822,,NA,NA,1
8,immediate,10,chicken,briefcase,TRUE,1,513428.197032889,briefcase,513430.640645304,513431.856577236,1
8,immediate,1,clock,camel,TRUE,1,511022.437985052,camel,511023.649327979,511024.041311907,2
8,immediate,1,mule,beast,TRUE,NA,511024.520821064,beast,511025.329287858,511025.841200766,2
8,immediate,1,bucket,shirt,TRUE,1,511026.054031505,shirt,511026.969202386,511027.569166949,2
8,immediate,1,pearl,morphine,TRUE,NA,511027.720545235,morphine,511028.585113913,511029.417093204,2
8,immediate,2,cell,feast,TRUE,NA,511202.38867295,feast,511203.776915162,511204.27283613,2
