subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
52,immediate,1,cow,football,T,NaN,20433.3542956031,football,20435.4489442747,20437.0889194501,1
52,immediate,1,priest,armor,T,1,20437.8370422849,armour,20439.2248330059,20440.248810613,1
52,immediate,1,boot,pond,T,1,20440.9868442222,pond,20442.7047929557,20443.6007348376,1
52,immediate,1,station,mattress,T,NaN,20444.2033112969,mattress,20446.1366908342,20447.3206184661,1
52,immediate,2,bite,cookie,T,1,20629.8750809351,cookie,20630.9724137078,20631.8363341313,1
52,immediate,2,rabbit,racket,T,NaN,20632.4579383677,racket,20633.5483308737,20634.5082767329,1
52,immediate,2,cigar,beach,T,1,20635.1911003275,beach,20636.5243786225,20637.196224932,1
52,immediate,2,beam,morgue,T,NaN,20637.8242562803,morgue,20639.1481972724,20640.4921715229,1
52,immediate,3,root,dove,T,1,20853.4270090234,dove,20855.1351797445,20855.6871316794,1
52,immediate,3,tank,clock,T,NaN,20856.0097931051,clock,20859.263068466,20859.7830427117,1
52,immediate,3,automobile,sack,T,NaN,20860.3595234423,sack,20862.8469522081,20863.3749956608,1
52,immediate,3,ball,cart,T,1,20863.8426229934,cart,20865.126998549,20865.6229453813,1
52,immediate,4,turkey,brush,T,NaN,21347.8426411047,brush,21350.3556307109,21351.0355960337,1
52,immediate,4,television,passenger,T,1,21351.7420540255,passenger,21353.0276246279,21354.3635456697,1
52,immediate,4,soup,fuel,T,NaN,21354.9584933294,fuel,21356.6435129244,21357.051489341,1
52,immediate,4,gate,drug,T,1,21357.5583268258,shore,21359.0834193371,21359.6354120225,1
52,immediate,5,rabbi,mole,T,NaN,21571.7268770219,mole,21573.0624636075,21574.7984310143,1
52,immediate,5,vice,cup,T,1,21575.2763018207,cup,21576.7663540146,21577.3023374801,1
52,immediate,5,chin,gallery,T,NaN,21577.8927856785,gallery,21579.350295713,21580.326252905,1
52,immediate,5,shark,bow,T,1,21581.0258986169,bow,21582.2462843825,21582.8541882934,1
52,immediate,6,hardware,newspaper,T,NaN,21753.6806774005,newspaper,21755.8742230611,21757.3701744213,1
52,immediate,6,tent,globe,T,1,21757.8466597099,globe,21759.0341622191,21759.6981418668,1
52,immediate,6,boat,canal,T,1,21760.2631330631,canal,21761.9221145838,21762.5780476636,1
52,immediate,6,pillow,slave,T,NaN,21763.2296047411,slave,21764.1939921053,21764.8419743054,1
52,immediate,7,clay,dirt,T,1,22320.4232101692,dirt,22321.8370446997,22322.4370152386,1
52,immediate,7,jury,radio,T,NaN,22323.1393390145,radio,22324.3730115632,22325.2369682095,1
52,immediate,7,doll,scout,T,NaN,22326.0224973067,scout,22327.1008940665,22327.8928880076,1
52,immediate,7,coach,cheek,T,1,22328.5890364192,cheek,22330.3888278973,22331.4688154367,1
52,immediate,8,frog,hurricane,T,1,22504.1769140143,hurricane,22505.6967581601,22509.2166892404,1
52,immediate,8,leaf,bush,T,NaN,22509.9761700003,bush,22511.1286684148,22511.5046055636,1
52,immediate,8,spider,cent,T,1,22512.1427016872,cent,22513.088614274,22513.6165961481,1
52,immediate,8,weed,cook,T,NaN,22514.3092152627,cook,22515.3365760687,22515.8165333018,1
52,immediate,9,owl,pearl,T,NaN,22738.4771406174,pearl,22745.1312178882,22747.0431107318,1
52,immediate,9,bottle,beard,T,1,22747.5094959281,beard,22749.291065282,22749.8910315949,1
52,immediate,9,camel,mirror,T,1,22750.5426185561,mirror,22751.6590512494,22752.458994259,1
52,immediate,9,tomato,machine,T,NaN,22753.1424665416,machine,22754.6269863238,22755.4668992566,1
52,immediate,10,scissors,snow,T,1,22935.2299452343,snow,22937.1027734202,22937.5106876545,1
52,immediate,10,stove,paper,T,NaN,22938.0794203525,paper,22939.5186629844,22940.1106080853,1
52,immediate,10,wheel,cabinet,T,NaN,22940.7625509344,cabinet,22944.9505539203,22945.7585115012,1
52,immediate,10,butcher,closet,T,1,22946.6454858534,closet,22948.1904794103,22948.9743990128,1
52,immediate,1,cow,football,T,NaN,20471.8852238909,football,20473.3280558892,20474.9840260972,2
52,immediate,1,priest,armor,T,1,20475.4846734268,armour,20476.6799716618,20477.7999599136,2
52,immediate,1,boot,pond,T,1,20479.0011198847,pond,20480.2478899531,20480.9438859275,2
52,immediate,1,station,mattress,T,NaN,20481.4676309548,mattress,20482.6638272105,20483.8237853854,2
52,immediate,2,bite,cookie,T,1,20664.8894824714,cookie,20666.0275808588,20666.9235179111,2
52,immediate,2,rabbit,racket,T,NaN,20667.4723287354,racket,20668.427505576,20669.379468257,2
52,immediate,2,cigar,beach,T,1,20670.055493759,beach,20671.0434853348,20671.7555016978,2
52,immediate,2,beam,morgue,T,NaN,20672.2220175976,morgue,20673.5073919938,20674.5473151292,2
52,immediate,3,root,dove,T,1,20890.3911597327,dove,20891.6463274271,20892.2543131409,2
52,immediate,3,tank,clock,T,NaN,20892.6906812008,clock,20897.3662225262,20897.8301439761,2
52,immediate,3,automobile,sack,T,NaN,20898.0903245885,sack,20899.2221413584,20899.7421651084,2
52,immediate,3,ball,cart,T,1,20900.1068424352,cart,20901.0221290427,20901.5020968407,2
52,immediate,4,turkey,brush,T,NaN,21384.056732273,brush,21385.1788323074,21385.7307872608,2
52,immediate,4,television,passenger,T,1,21386.3729641718,passenger,21387.41876474,21388.7467179982,2
