subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
51,immediate,1,restaurant,bucket,S,NaN,20326.186109591,,NaN,NaN,1
51,immediate,1,nose,pigeon,S,1,20330.6858498502,,NaN,NaN,1
51,immediate,1,heel,chapel,S,NaN,20335.1855581136,,NaN,NaN,1
51,immediate,1,cookie,court,S,1,20339.6852654713,,NaN,NaN,1
51,immediate,2,channel,tomato,S,NaN,20530.340059929,,NaN,NaN,1
51,immediate,2,shell,market,S,1,20534.839786907,,NaN,NaN,1
51,immediate,2,chart,boot,S,1,20539.3395090553,,NaN,NaN,1
51,immediate,2,dentist,alley,S,NaN,20543.8392278833,,NaN,NaN,1
51,immediate,3,bubble,novel,S,NaN,20809.8560269659,,NaN,NaN,1
51,immediate,3,snow,badge,S,1,20814.3557768844,,NaN,NaN,1
51,immediate,3,lobster,poet,S,NaN,20818.8555086919,,NaN,NaN,1
51,immediate,3,cherry,soil,S,1,20823.3552281236,,NaN,NaN,1
51,immediate,4,soap,ceiling,S,1,21352.3558662316,,NaN,NaN,1
51,immediate,4,weed,journal,S,NaN,21356.8555883799,,NaN,NaN,1
51,immediate,4,sail,sack,S,NaN,21361.3553126412,,NaN,NaN,1
51,immediate,4,whip,brick,S,1,21365.8550287526,,NaN,NaN,1
51,immediate,5,choir,ditch,S,1,21635.5716704815,,NaN,NaN,1
51,immediate,5,instrument,cafe,S,NaN,21640.0713868948,,NaN,NaN,1
51,immediate,5,football,picture,S,NaN,21644.5711111561,,NaN,NaN,1
51,immediate,5,puppy,physician,S,1,21649.0708577541,,NaN,NaN,1
51,immediate,6,tooth,poster,S,NaN,21889.8226298319,,NaN,NaN,1
51,immediate,6,lung,crab,S,1,21894.3223435285,,NaN,NaN,1
51,immediate,6,cloth,ball,S,1,21898.8220696009,,NaN,NaN,1
51,immediate,6,park,beast,S,NaN,21903.3217869196,,NaN,NaN,1
51,immediate,7,hook,magician,S,NaN,22491.4020581246,,NaN,NaN,1
51,immediate,7,hair,potato,S,1,22495.9018255502,,NaN,NaN,1
51,immediate,7,salt,pencil,S,NaN,22500.4014991009,,NaN,NaN,1
51,immediate,7,platform,witch,S,1,22504.9012188345,,NaN,NaN,1
51,immediate,8,beard,rocket,S,1,22693.4729294619,,NaN,NaN,1
51,immediate,8,screw,moon,S,NaN,22697.9726482899,,NaN,NaN,1
51,immediate,8,nail,rope,S,NaN,22702.4723761734,,NaN,NaN,1
51,immediate,8,sheep,butterfly,S,1,22706.9720928885,,NaN,NaN,1
51,immediate,9,missile,arm,S,1,22982.2550641896,,NaN,NaN,1
51,immediate,9,messenger,frog,S,NaN,22986.7547917712,,NaN,NaN,1
51,immediate,9,brush,ring,S,1,22991.2545054678,,NaN,NaN,1
51,immediate,9,ski,smile,S,NaN,22995.7542415012,,NaN,NaN,1
51,immediate,10,beer,poison,S,1,23182.0593739237,,NaN,NaN,1
51,immediate,10,guitar,slave,S,NaN,23186.5590969776,,NaN,NaN,1
51,immediate,10,axe,aunt,S,NaN,23191.058819126,,NaN,NaN,1
51,immediate,10,cell,brake,S,1,23195.5585403688,,NaN,NaN,1
51,immediate,1,restaurant,bucket,S,NaN,20367.6001408426,,NaN,NaN,2
51,immediate,1,nose,pigeon,S,1,20372.0999064571,,NaN,NaN,2
51,immediate,1,heel,chapel,S,NaN,20376.5996524515,,NaN,NaN,2
51,immediate,1,cookie,court,S,1,20381.0993694684,,NaN,NaN,2
51,immediate,2,channel,tomato,S,NaN,20574.2373221319,,NaN,NaN,2
51,immediate,2,shell,market,S,1,20578.7370569579,,NaN,NaN,2
51,immediate,2,chart,boot,S,1,20583.2367782007,,NaN,NaN,2
51,immediate,2,dentist,alley,S,NaN,20587.7364994435,,NaN,NaN,2
51,immediate,3,bubble,novel,S,NaN,20854.9699274265,,NaN,NaN,2
51,immediate,3,snow,badge,S,1,20859.4696697987,,NaN,NaN,2
51,immediate,3,lobster,poet,S,NaN,20863.9693844009,,NaN,NaN,2
51,immediate,3,cherry,soil,S,1,20868.4691107751,,NaN,NaN,2
51,immediate,4,soap,ceiling,S,1,21401.5861486502,,NaN,NaN,2
51,immediate,4,weed,journal,S,NaN,21406.0858714022,,NaN,NaN,2
51,immediate,4,sail,sack,S,NaN,21410.5856044171,,NaN,NaN,2
51,immediate,4,whip,brick,S,1,21415.0853105675,,NaN,NaN,2
51,immediate,5,choir,ditch,S,1,21691.7515315044,,NaN,NaN,2
51,immediate,5,instrument,cafe,S,NaN,21696.2512784043,,NaN,NaN,2
51,immediate,5,football,picture,S,NaN,21700.7509718771,,NaN,NaN,2
51,immediate,5,puppy,physician,S,1,21705.2507009679,,NaN,NaN,2
51,immediate,6,tooth,poster,S,NaN,21940.9360817454,,NaN,NaN,2
51,immediate,6,lung,crab,S,1,21945.4358494729,,NaN,NaN,2
51,immediate,6,cloth,ball,S,1,21949.9355716213,,NaN,NaN,2
51,immediate,6,park,beast,S,NaN,21954.4352925622,,NaN,NaN,2
51,immediate,7,hook,magician,S,NaN,22528.3331657067,,NaN,NaN,2
51,immediate,7,hair,potato,S,1,22532.8328745738,,NaN,NaN,2
51,immediate,7,salt,pencil,S,NaN,22537.3325934018,,NaN,NaN,2
51,immediate,7,platform,witch,S,1,22541.8323230963,,NaN,NaN,2
51,immediate,8,beard,rocket,S,1,22745.8030229535,,NaN,NaN,2
51,immediate,8,screw,moon,S,NaN,22750.3027568739,,NaN,NaN,2
51,immediate,8,nail,rope,S,NaN,22754.8024645335,,NaN,NaN,2
51,immediate,8,sheep,butterfly,S,1,22759.3022096224,,NaN,NaN,2
51,immediate,9,missile,arm,S,1,23021.335970484,,NaN,NaN,2
51,immediate,9,messenger,frog,S,NaN,23025.8356941416,,NaN,NaN,2
51,immediate,9,brush,ring,S,1,23030.3354111586,,NaN,NaN,2
51,immediate,9,ski,smile,S,NaN,23034.8351402494,,NaN,NaN,2
51,immediate,10,beer,poison,S,1,23233.3395341087,,NaN,NaN,2
51,immediate,10,guitar,slave,S,NaN,23237.8392556534,,NaN,NaN,2
51,immediate,10,axe,aunt,S,NaN,23242.3389778018,,NaN,NaN,2
51,immediate,10,cell,brake,S,1,23246.8387074963,,NaN,NaN,2
