subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
83,immediate,1,cup,hospital,T,1,109815.745139238,thunder,109818.861009708,109820.140882257,1
83,immediate,1,package,pool,T,NaN,109820.477792957,pool,109825.004637849,109825.532604398,1
83,immediate,1,sting,robin,T,NaN,109825.894066873,,NaN,NaN,1
83,immediate,1,cross,peanut,T,1,109833.926794725,peanut,109838.02788173,109838.915810886,1
83,immediate,2,thorn,hat,T,1,110062.976830675,hat,110064.342640927,110064.974588268,1
83,immediate,2,road,chair,T,NaN,110065.726309238,chair,110067.334444626,110069.230375091,1
83,immediate,2,forehead,coach,T,NaN,110069.559348775,,NaN,NaN,1
83,immediate,2,spoon,essay,T,1,110077.592100172,essay,110081.277640405,110082.061611406,1
83,immediate,3,fountain,record,T,1,110250.929617279,,NaN,NaN,1
83,immediate,3,sponge,poison,T,NaN,110258.962045701,poison,110260.291132879,110261.355066379,1
83,immediate,3,thumb,orchestra,T,1,110265.02825632,orchestra,110267.658698963,110269.794533767,1
83,immediate,3,key,suit,T,NaN,110270.144549372,suit,110271.562462609,110271.978411438,1
83,immediate,4,minister,soil,T,1,110815.571376094,soil,110817.434493887,110817.92246023,1
83,immediate,4,spot,battle,T,NaN,110818.304184961,battle,110820.226341535,110821.026252068,1
83,immediate,4,wood,hand,T,1,110821.420618372,hand,110822.48215975,110822.802169843,1
83,immediate,4,cat,bean,T,NaN,110823.070499837,,NaN,NaN,1
83,immediate,5,barrel,earth,T,NaN,111008.440498793,earth,111010.047227583,111010.887131681,1
83,immediate,5,tower,clown,T,1,111011.289979227,clown,111013.199010069,111013.782957707,1
83,immediate,5,passenger,football,T,NaN,111014.089758156,football,111017.022808318,111018.382692446,1
83,immediate,5,metal,cheek,T,1,111018.922735815,cheek,111021.854524567,111022.654458946,1
83,immediate,6,hockey,tent,T,NaN,111235.573772441,tent,111236.793974448,111237.281836353,1
83,immediate,6,tank,cocktail,T,1,111237.739956257,cocktail,111245.569415308,111248.217221891,1
83,immediate,6,steam,leather,T,NaN,111248.522494399,,NaN,NaN,1
83,immediate,6,sand,basement,T,1,111256.555235533,,NaN,NaN,1
83,immediate,7,pen,cream,T,1,111770.517753017,cream,111773.786485974,111774.530357463,1
83,immediate,7,tiger,moose,T,NaN,111774.800445704,moose,111775.954359518,111776.618281608,1
83,immediate,7,root,morphine,T,1,111776.733635319,morphine,111778.714178387,111780.258041001,1
83,immediate,7,cottage,deer,T,NaN,111780.616681528,deer,111787.153700711,111787.60960809,1
83,immediate,8,collar,movie,T,NaN,112010.083441746,movie,112011.43659986,112012.596453683,1
83,immediate,8,nail,floor,T,1,112012.866244607,floor,112014.316378294,112014.852353697,1
83,immediate,8,grass,journal,T,NaN,112015.099416594,journal,112017.356186526,112019.020129141,1
83,immediate,8,hammer,pony,T,1,112019.432430173,,NaN,NaN,1
83,immediate,9,guard,chocolate,T,1,112215.101681639,choclate,112217.616478386,112219.464333384,1
83,immediate,9,tide,toothbrush,T,NaN,112219.951002699,toothbrush,112222.968139047,112224.672035383,1
83,immediate,9,circus,glass,T,1,112225.000632365,glass,112227.487927103,112228.183803719,1
83,immediate,9,shed,screw,T,NaN,112228.333718689,screw,112230.615670347,112231.615621448,1
83,immediate,10,cherry,bear,T,NaN,112451.100978642,bear,112453.586660018,112454.306574366,1
83,immediate,10,bishop,pork,T,1,112454.467069308,pork,112457.178426953,112458.706315927,1
83,immediate,10,needle,pocket,T,1,112459.016736101,pocket,112461.802139659,112463.514020401,1
83,immediate,10,gold,statue,T,NaN,112463.63306447,statue,112464.801945874,112466.121855454,1
83,immediate,1,cup,hospital,T,1,109863.308257455,sting,109870.545987604,109871.60988609,2
83,immediate,1,package,pool,T,NaN,109872.007296802,pool,109873.017818216,109873.593792617,2
83,immediate,1,sting,robin,T,NaN,109873.890499065,cup,109876.001639019,109877.793604386,2
83,immediate,1,cross,peanut,T,1,109879.973380888,peanut,109880.977415349,109882.457303413,2
83,immediate,2,thorn,hat,T,1,110107.190229698,hat,110108.244101797,110108.540026466,2
83,immediate,2,road,chair,T,NaN,110109.156429088,chair,110110.187935977,110110.971849326,2
83,immediate,2,forehead,coach,T,NaN,110111.40627228,,NaN,NaN,2
83,immediate,2,spoon,essay,T,1,110119.439027298,essay,110120.683293902,110121.931192608,2
83,immediate,3,fountain,record,T,1,110296.342962392,,NaN,NaN,2
83,immediate,3,sponge,poison,T,NaN,110304.375354592,poison,110305.536496992,110306.688386934,2
83,immediate,3,thumb,orchestra,T,1,110307.091828511,orchestra,110308.41632523,110310.672160649,2
83,immediate,3,key,suit,T,NaN,110310.891547674,suit,110311.776120615,110312.232093495,2
83,immediate,4,minister,soil,T,1,110855.151785504,soil,110856.51217975,110857.080119036,2
83,immediate,4,spot,battle,T,NaN,110857.351300862,battle,110859.160075075,110859.967999594,2
83,immediate,4,wood,hand,T,1,110860.334417762,hand,110861.175912583,110861.983868193,2
83,immediate,4,cat,bean,T,NaN,110862.200945499,,NaN,NaN,2
