sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,camp,1,2852611.21189946
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,truck,2,2852615.22844671
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,blood,3,2852619.24474009
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,passage,4,2852623.26102443
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,turkey,5,2852627.27730272
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,tank,6,2852631.29360879
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,wheel,7,2852635.30988889
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,skin,8,2852639.32623299
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,surf,9,2852643.34247959
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,giant,10,2852647.35878505
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,coach,11,2852651.37507361
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,cook,12,2852655.39137213
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,stain,13,2852659.40766854
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,cannon,14,2852663.42396223
13,pilot1,2015-02-25-1335m24s,2852532.59609911,0,C,lung,15,2852667.44026769
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,ranch,16,2852824.57606826
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,peach,17,2852828.5923698
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,forehead,18,2852832.60871359
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,jelly,19,2852836.62498645
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,fruit,20,2852840.64129011
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,shed,21,2852844.6576016
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,leaf,22,2852848.67393634
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,chapel,23,2852852.69021434
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,robin,24,2852856.70653972
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,peanut,25,2852860.72282768
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,mountain,26,2852864.73915638
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,lawyer,27,2852868.75544464
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,nurse,28,2852872.77174316
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,squirrel,29,2852876.78805677
13,pilot1,2015-02-25-1335m24s,2852532.59609911,1,S,emperor,30,2852880.80436042
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,pumpkin,31,2853095.85174553
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,thunder,32,2853099.86803953
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,parade,33,2853103.88434348
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,cereal,34,2853107.90065709
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,missile,35,2853111.91696708
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,arrow,36,2853115.93326801
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,flame,37,2853119.94956834
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,corpse,38,2853123.96586445
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,movie,39,2853127.98217806
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,sponge,40,2853131.99849771
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,seat,41,2853136.01478717
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,cloud,42,2853140.03108841
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,bloom,43,2853144.04741198
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,cloth,44,2853148.06369118
13,pilot1,2015-02-25-1335m24s,2852532.59609911,2,T,queen,45,2853152.08001536
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,envelope,46,2853396.57442923
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,toilet,47,2853400.59073258
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,whale,48,2853404.60702929
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,lightning,49,2853408.62333505
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,orchestra,50,2853412.63962301
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,honeymoon,51,2853416.65592213
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,sack,52,2853420.67223242
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,floor,53,2853424.68854996
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,steam,54,2853428.70482735
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,bat,55,2853432.72111741
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,test,56,2853436.73741261
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,rain,57,2853440.75374886
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,ant,58,2853444.76996468
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,moose,59,2853448.78631119
13,pilot1,2015-02-25-1335m24s,2852532.59609911,3,S,smile,60,2853452.80260367
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,brick,61,2853666.76621483
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,sun,62,2853670.78255893
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,lamp,63,2853674.79883059
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,coffin,64,2853678.81512729
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,lemon,65,2853682.83143909
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,laundry,66,2853686.84771407
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,string,67,2853690.86397274
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,leopard,68,2853694.88031594
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,toe,69,2853698.89663528
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,worm,70,2853702.91289788
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,pigeon,71,2853706.92921421
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,shovel,72,2853710.94551273
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,magazine,73,2853714.96180099
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,path,74,2853718.97808864
13,pilot1,2015-02-25-1335m24s,2852532.59609911,4,T,library,75,2853722.99437297
