subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
26,delay,1,gift,bow,S,1,600641.480679123,NA,NA,NA,1
26,delay,1,blade,monk,S,NA,600645.980292908,NA,NA,NA,1
26,delay,1,factory,carpet,S,1,600650.479901561,NA,NA,NA,1
26,delay,1,pile,bell,S,NA,600654.979510818,NA,NA,NA,1
26,delay,2,sock,band,S,NA,600834.030477654,NA,NA,NA,1
26,delay,2,mistress,missile,S,1,600838.530073328,NA,NA,NA,1
26,delay,2,square,bowl,S,1,600843.029686811,NA,NA,NA,1
26,delay,2,ambassador,chain,S,NA,600847.529279466,NA,NA,NA,1
26,delay,3,mail,pigeon,S,1,600990.366542315,NA,NA,NA,1
26,delay,3,worm,maiden,S,NA,600994.866162439,NA,NA,NA,1
26,delay,3,hammer,robin,S,NA,600999.365724909,NA,NA,NA,1
26,delay,3,brick,shoe,S,1,601003.865332959,NA,NA,NA,1
26,delay,4,light,blouse,S,NA,601190.765088431,NA,NA,NA,1
26,delay,4,bracelet,ball,S,1,601195.264696481,NA,NA,NA,1
26,delay,4,bed,parade,S,NA,601199.764274949,NA,NA,NA,1
26,delay,4,anchor,iron,S,1,601204.263860058,NA,NA,NA,1
26,delay,5,strawberry,ambulance,S,1,601352.616659508,NA,NA,NA,1
26,delay,5,heel,thunder,S,NA,601357.11623375,NA,NA,NA,1
26,delay,5,knife,lung,S,1,601361.615805578,NA,NA,NA,1
26,delay,5,wheat,lemon,S,NA,601366.115383443,NA,NA,NA,1
26,delay,6,hawk,suit,S,NA,601876.83251477,NA,NA,NA,1
26,delay,6,note,poet,S,1,601881.33208358,NA,NA,NA,1
26,delay,6,globe,gentleman,S,1,601885.831641824,NA,NA,NA,1
26,delay,6,wood,tail,S,NA,601890.3312052,NA,NA,NA,1
26,delay,7,cigar,eye,S,NA,602042.799749405,NA,NA,NA,1
26,delay,7,uniform,honeymoon,S,1,602047.29931097,NA,NA,NA,1
26,delay,7,brandy,cotton,S,NA,602051.798878874,NA,NA,NA,1
26,delay,7,essay,bishop,S,1,602056.298449796,NA,NA,NA,1
26,delay,8,soup,gold,S,NA,602243.913649564,NA,NA,NA,1
26,delay,8,golf,bone,S,1,602248.413214147,NA,NA,NA,1
26,delay,8,circle,tide,S,NA,602252.912773298,NA,NA,NA,1
26,delay,8,stain,helmet,S,1,602257.412354784,NA,NA,NA,1
26,delay,9,bottle,table,S,NA,602399.298696105,NA,NA,NA,1
26,delay,9,plane,ticket,S,1,602403.798221448,NA,NA,NA,1
26,delay,9,deck,tomato,S,1,602408.297760676,NA,NA,NA,1
26,delay,9,nail,flesh,S,NA,602412.797355746,NA,NA,NA,1
26,delay,10,palm,gallery,S,NA,602622.593696677,NA,NA,NA,1
26,delay,10,cellar,thread,S,1,602627.093257034,NA,NA,NA,1
26,delay,10,costume,clock,S,NA,602631.59283671,NA,NA,NA,1
26,delay,10,drill,turkey,S,1,602636.092398275,NA,NA,NA,1
26,delay,1,gift,bow,S,1,600685.676858082,NA,NA,NA,2
26,delay,1,blade,monk,S,NA,600690.176462509,NA,NA,NA,2
26,delay,1,factory,carpet,S,1,600694.676071766,NA,NA,NA,2
26,delay,1,pile,bell,S,NA,600699.175684042,NA,NA,NA,2
26,delay,2,sock,band,S,NA,600874.310230947,NA,NA,NA,2
26,delay,2,mistress,missile,S,1,600878.809835978,NA,NA,NA,2
26,delay,2,square,bowl,S,1,600883.309422597,NA,NA,NA,2
26,delay,2,ambassador,chain,S,NA,600887.809031552,NA,NA,NA,2
26,delay,3,mail,pigeon,S,1,601030.962893448,NA,NA,NA,2
26,delay,3,worm,maiden,S,NA,601035.462490933,NA,NA,NA,2
26,delay,3,hammer,robin,S,NA,601039.962082381,NA,NA,NA,2
26,delay,3,brick,shoe,S,1,601044.461671716,NA,NA,NA,2
26,delay,4,light,blouse,S,NA,601236.56088211,NA,NA,NA,2
26,delay,4,bracelet,ball,S,1,601241.06049499,NA,NA,NA,2
26,delay,4,bed,parade,S,NA,601245.560045688,NA,NA,NA,2
26,delay,4,anchor,iron,S,1,601250.059661887,NA,NA,NA,2
