subject,group,list,cue,target,practice,test,onset
51,immediate,1,button,orange,,NaN,20211.876641415
51,immediate,1,mistress,hat,,NaN,20216.3763575264
51,immediate,1,gift,plug,T,1,20220.876071223
51,immediate,1,vest,chapel,,1,20225.3757846177
51,immediate,1,restaurant,bucket,S,NaN,20229.8755025402
51,immediate,1,window,court,,NaN,20234.3752295181
51,immediate,1,ribbon,barn,,1,20238.8749260094
51,immediate,1,satellite,bolt,T,NaN,20243.374649667
51,immediate,1,mechanic,seat,,1,20247.8743497804
51,immediate,1,nose,pigeon,S,1,20252.3741117727
51,immediate,1,child,orange,T,1,20256.8738004159
51,immediate,1,date,hat,,1,20261.3735159236
51,immediate,1,tea,plug,,NaN,20265.8732356571
51,immediate,1,heel,chapel,S,NaN,20270.3729520704
51,immediate,1,hospital,bucket,,1,20274.8726624466
51,immediate,1,cookie,court,S,1,20279.3723858024
51,immediate,1,building,barn,T,NaN,20283.8720551272
51,immediate,1,uniform,bolt,,1,20288.3718204399
51,immediate,1,wallet,seat,,NaN,20292.871541079
51,immediate,1,garden,pigeon,,NaN,20297.3712641329
51,immediate,2,bear,boot,,NaN,20437.3125132247
51,immediate,2,mustard,alley,,1,20441.812233562
51,immediate,2,band,artist,,1,20446.3119560122
51,immediate,2,lock,pump,,NaN,20450.8116537108
51,immediate,2,rice,store,T,1,20455.3113954793
51,immediate,2,ant,squirrel,,NaN,20459.8111155147
51,immediate,2,jeep,bourbon,,1,20464.3108011394
51,immediate,2,channel,tomato,S,NaN,20468.8105570948
51,immediate,2,shell,market,S,1,20473.310305504
51,immediate,2,root,stick,T,NaN,20477.809980564
51,immediate,2,chart,boot,S,1,20482.3097159937
51,immediate,2,dentist,alley,S,NaN,20486.809422144
51,immediate,2,balloon,artist,T,NaN,20491.3091593848
51,immediate,2,meat,pump,,1,20495.8088591964
51,immediate,2,chocolate,store,,NaN,20500.3085964372
51,immediate,2,wheat,squirrel,T,1,20504.8082980598
51,immediate,2,sting,bourbon,,NaN,20509.3080374135
51,immediate,2,honeymoon,tomato,,1,20513.807739338
51,immediate,2,thread,market,,NaN,20518.3074811065
51,immediate,2,string,stick,,1,20522.807183031
51,immediate,3,tent,bullet,T,1,20686.3470709667
51,immediate,3,bubble,novel,S,NaN,20690.8467562895
51,immediate,3,scar,seal,,1,20695.3464672695
51,immediate,3,palace,palm,T,NaN,20699.8461960585
51,immediate,3,apartment,essay,,1,20704.3459124718
51,immediate,3,snow,badge,S,1,20708.8456285831
51,immediate,3,closet,poet,,1,20713.3453561648
51,immediate,3,banana,knee,,NaN,20717.8450762002
51,immediate,3,judge,banner,,NaN,20722.3447971411
51,immediate,3,cent,soil,,NaN,20726.844522308
51,immediate,3,umbrella,bullet,,NaN,20731.3442360046
51,immediate,3,meal,novel,,1,20735.8439644917
51,immediate,3,alcohol,seal,T,NaN,20740.3436857345
51,immediate,3,wine,palm,,1,20744.8434024496
51,immediate,3,brat,essay,,NaN,20749.3431514625
51,immediate,3,helmet,badge,,NaN,20753.8428509722
51,immediate,3,lobster,poet,S,NaN,20758.3425918352
51,immediate,3,needle,knee,T,1,20762.8423363203
51,immediate,3,pie,banner,,1,20767.3420325097
51,immediate,3,cherry,soil,S,1,20771.8417419804
51,immediate,4,anchor,sack,,1,21259.3282648927
51,immediate,4,soap,ceiling,S,1,21263.8279957946
51,immediate,4,goat,turkey,,1,21268.3276627047
51,immediate,4,cage,priest,,NaN,21272.8274379784
51,immediate,4,salad,butcher,T,NaN,21277.327161636
51,immediate,4,bowl,laundry,T,1,21281.8268816714
51,immediate,4,corpse,moose,,NaN,21286.3266068383
51,immediate,4,weed,journal,S,NaN,21290.826324157
51,immediate,4,cat,president,,1,21295.3260466072
51,immediate,4,globe,brick,,NaN,21299.8257735852
51,immediate,4,sail,sack,S,NaN,21304.3254890929
51,immediate,4,suitcase,ceiling,,NaN,21308.8252115431
51,immediate,4,shepherd,turkey,,NaN,21313.3249107509
51,immediate,4,dove,priest,T,1,21317.8246730451
51,immediate,4,cereal,butcher,,1,21322.3243677253
51,immediate,4,hockey,laundry,,NaN,21326.8240980235
51,immediate,4,carpet,moose,,1,21331.3238108146
51,immediate,4,net,journal,,1,21335.8235604311
51,immediate,4,college,president,T,NaN,21340.3232831832
51,immediate,4,whip,brick,S,1,21344.8230029168
51,immediate,5,plate,picture,,1,21511.562671167
51,immediate,5,choir,ditch,S,1,21516.0623918061
51,immediate,5,tank,admiral,,1,21520.5621154637
51,immediate,5,kiss,ankle,,NaN,21525.0618382158
51,immediate,5,mole,gentleman,,1,21529.561558553
51,immediate,5,instrument,cafe,S,NaN,21534.061279494
