subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
37,immediate,1,belly,nurse,,1,1906077.6527132,nurse,1906079.71105294,1906081.27893632
37,immediate,1,coffin,elephant,S,1,1906081.50212636,elephant,1906082.87088594,1906085.03876015
37,immediate,1,apple,shrimp,,1,1906085.7185007,cloud,1906089.03855791,1906090.11847788
37,immediate,1,necklace,ambassador,,1,1906090.36818366,ambassador,1906094.32625955,1906097.16609693
37,immediate,1,steak,bell,T,1,1906097.31771487,bell,1906098.6381349,1906099.02998878
37,immediate,1,peanut,vest,S,1,1906099.21758686,vest,1906100.46193455,1906100.92588575
37,immediate,1,priest,drill,,1,1906101.26741603,vest,1906106.21362361,1906106.78959438
37,immediate,1,banner,saddle,,1,1906106.96705795,drill,1906112.26131269,1906113.05324728
37,immediate,1,mail,globe,T,1,1906113.36664213,,NaN,NaN
37,immediate,1,avenue,pipe,,1,1906121.39940669,,NaN,NaN
37,immediate,2,bottle,organ,,1,1906312.62005971,organ,1906318.4024164,1906319.14639418
37,immediate,2,camp,lieutenant,S,1,1906320.11922737,lietenant,1906322.05823379,1906331.35369803
37,immediate,2,cow,table,T,1,1906333.48498478,table,1906334.56958036,1906335.1375383
37,immediate,2,crane,moon,,1,1906335.31821171,moon,1906336.7614378,1906337.57738854
37,immediate,2,square,orchestra,,1,1906337.86802081,orchestra,1906339.48132217,1906341.00922232
37,immediate,2,crown,prisoner,,1,1906341.23444048,prisoner,1906342.47318529,1906343.2490568
37,immediate,2,sponge,bed,S,1,1906343.40097841,bed,1906344.35304453,1906344.59298828
37,immediate,2,chin,stain,,1,1906344.73422662,stain,1906347.69687368,1906348.23278817
37,immediate,2,storm,dentist,T,1,1906348.66728787,prisoner,1906351.30467872,1906354.36850392
37,immediate,2,pump,gift,,1,1906354.58355225,table,1906357.78433741,1906359.00821808
37,immediate,3,morphine,wallet,S,1,1906538.82135862,wallet,1906539.98271112,1906541.0066684
37,immediate,3,candle,purse,,1,1906541.2208782,hook,1906544.25449427,1906544.84646352
37,immediate,3,clown,dame,T,1,1906545.10394939,dame,1906546.2143737,1906546.60634108
37,immediate,3,elbow,band,,1,1906546.73717113,band,1906547.81428695,1906548.11825723
37,immediate,3,throne,bat,,1,1906548.30373152,bat,1906552.7420695,1906553.06198575
37,immediate,3,wind,swamp,,1,1906553.23672455,swamp,1906554.75791344,1906555.63788346
37,immediate,3,laundry,scar,,1,1906555.95321194,wallet,1906557.77375406,1906559.9496269
37,immediate,3,satellite,hook,S,1,1906560.13625575,hook,1906561.90155267,1906562.35751851
37,immediate,3,piano,shell,,1,1906562.58608353,table,1906565.50137808,1906566.86127091
37,immediate,3,potato,beast,T,1,1906567.03581291,shell,1906568.18121583,1906568.86918111
37,immediate,4,fuel,honeymoon,,1,1907056.85286388,honeymoon,1907058.88328973,1907062.50706246
37,immediate,4,sugar,smile,,1,1907062.85213703,smile,1907063.9150262,1907064.42699368
37,immediate,4,rock,spaghetti,S,1,1907064.98530731,spaghetti,1907067.90681386,1907082.73801268
37,immediate,4,wire,palm,T,1,1907083.31741152,palm,1907085.03397557,1907085.42589012
37,immediate,4,child,nose,,1,1907085.70058398,nose,1907086.68984307,1907087.21779212
37,immediate,4,boot,corridor,T,1,1907087.36713716,corridor,1907089.04970451,1907091.80152125
37,immediate,4,record,fireplace,,1,1907091.96682402,,NaN,NaN
37,immediate,4,tower,uniform,,1,1907099.99961152,uniform,1907105.72883413,1907106.54475769
37,immediate,4,tea,garbage,,1,1907107.01580289,garbage,1907108.35265877,1907110.37655568
37,immediate,4,admiral,paint,S,1,1907111.11551073,paint,1907112.85644952,1907113.39238573
37,immediate,5,essay,strawberry,,1,1907292.72019225,strawberry,1907294.34283819,1907297.75865749
37,immediate,5,duck,flood,T,1,1907298.10283528,flood,1907299.03058795,1907299.55056673
37,immediate,5,chart,channel,,1,1907299.71939477,channel,1907302.26241564,1907303.32630604
37,immediate,5,animal,wedding,S,1,1907303.98577064,wedding,1907305.55021659,1907306.61414623
37,immediate,5,drain,ferry,,1,1907307.18555337,hawk,1907309.36607073,1907309.85400456
37,immediate,5,lung,leather,S,1,1907310.33533911,leather,1907311.3020448,1907312.02988887
37,immediate,5,park,brake,,1,1907312.20187936,brake,1907314.15779614,1907316.10169852
37,immediate,5,golf,medal,T,1,1907316.48491989,medal,1907317.61364909,1907318.14958501
37,immediate,5,mirror,beer,,1,1907318.41812361,beer,1907320.55747238,1907321.01343611
37,immediate,5,pound,hawk,,1,1907321.20126691,hawk,1907324.98920656,1907325.90919211
37,immediate,6,audience,medicine,S,1,1907491.09006384,medicine,1907492.5484043,1907493.88428069
37,immediate,6,bite,blood,T,1,1907494.27284354,blood,1907495.32423295,1907495.98810724
37,immediate,6,gravy,fork,,1,1907496.17273001,fork,1907497.63610257,1907501.37992157
37,immediate,6,corpse,chair,,1,1907503.18891926,chair,1907504.69973428,1907505.23566809
37,immediate,6,hardware,scissors,,1,1907505.42210225,scissors,1907506.8515599,1907509.50749984
37,immediate,6,bee,flesh,,1,1907509.78849414,flesh,1907511.91533711,1907512.54731373
37,immediate,6,cereal,gate,T,1,1907512.9715929,gate,1907514.14722758,1907514.48319332
37,immediate,6,circle,magazine,,1,1907514.72147027,magazine,1907516.1231227,1907517.82699863
37,immediate,6,mistress,metal,S,1,1907518.67120252,metal,1907519.66692233,1907520.58688645
37,immediate,6,fence,ticket,,1,1907520.88772567,ticket,1907528.97845206,1907529.64238611
37,immediate,7,shovel,dial,T,1,1908018.62093959,dial,1908020.01648114,1908020.44843083
37,immediate,7,knight,bedroom,,1,1908020.70381344,bedroom,1908022.09640534,1908023.44027524
37,immediate,7,brick,radio,,1,1908023.65361481,radio,1908026.00815982,1908026.59211051
37,immediate,7,dice,plug,S,1,1908026.83673047,plug,1908028.45603164,1908029.19197154
37,immediate,7,bird,cheese,,1,1908029.35322866,cheese,1908031.30391897,1908032.8877459
37,immediate,7,cat,willow,,1,1908033.6362713,willow,1908034.64769499,1908036.04762116
37,immediate,7,pie,camera,,1,1908036.48607566,,NaN,NaN
37,immediate,7,store,mountain,S,1,1908044.51886437,mountain,1908046.16710087,1908048.686939
37,immediate,7,rash,squirrel,,1,1908049.23519932,squirrel,1908051.29485058,1908054.69463428
37,immediate,7,patch,lawyer,T,1,1908055.53478286,lawyer,1908056.96652187,1908058.51843967
37,immediate,8,package,robin,S,1,1908233.57301297,robin,1908235.79708893,1908236.58099168
37,immediate,8,bloom,jury,T,1,1908236.85582077,jury,1908237.87695457,1908238.44493454
37,immediate,8,gown,pier,,1,1908238.60569301,pier,1908241.42881019,1908241.93272258
37,immediate,8,music,pencil,,1,1908243.25537597,pencil,1908244.44463934,1908246.52449894
37,immediate,8,dough,liquor,,1,1908247.22177348,liquor,1908249.93235281,1908256.85193902
37,immediate,8,wood,cigar,,1,1908257.58773826,,NaN,NaN
37,immediate,8,pudding,lane,S,1,1908265.62052546,lane,1908266.53144474,1908266.87540489
37,immediate,8,spring,suitcase,,1,1908267.12042329,pencil,1908270.17929035,1908272.56312084
37,immediate,8,sack,worm,T,1,1908273.33666783,worm,1908274.37101468,1908275.42695745
37,immediate,8,hospital,date,,1,1908275.71984,audience,1908277.59484524,1908279.98670938
37,immediate,9,spoon,basket,,1,1908451.19161174,basket,1908452.69761321,1908453.60951439
37,immediate,9,foot,tomato,,1,1908454.64103414,tomato,1908456.88141617,1908458.56928908
37,immediate,9,sun,factory,S,1,1908460.69061097,factory,1908462.04110097,1908465.19289338
37,immediate,9,pants,gentleman,,1,1908465.45696797,,NaN,NaN
37,immediate,9,arm,flag,T,1,1908473.48975396,flag,1908474.51246129,1908474.95244464
37,immediate,9,newspaper,mate,T,1,1908475.20630504,mate,1908476.16836259,1908476.59235591
37,immediate,9,aunt,college,,1,1908476.80619625,college,1908477.72028069,1908478.55223142
37,immediate,9,passage,shoe,S,1,1908478.83939034,shoe,1908480.2401327,1908481.18408881
37,immediate,9,briefcase,novel,,1,1908481.97252681,,NaN,NaN
37,immediate,9,messenger,tent,,1,1908492.0051643,plant,1908494.11144938,1908494.7993561
37,immediate,10,cookie,pocket,T,1,1908690.65867497,pocket,1908692.89294189,1908693.89283413
37,immediate,10,vodka,guard,,1,1908694.30810437,guard,1908695.78878029,1908697.43665066
37,immediate,10,bush,hand,,1,1908697.67454396,palm,1908700.01252634,1908700.74848646
37,immediate,10,plane,toothbrush,S,1,1908702.37422452,toothbrusg,1908703.62033168,1908704.86825052
37,immediate,10,window,mustard,,1,1908705.14070316,carpet,1908708.90806411,1908711.21194203
37,immediate,10,sock,weed,T,1,1908711.44028339,weed,1908712.34789201,1908712.89984784
37,immediate,10,ranch,hammer,,1,1908713.09017492,,NaN,NaN
37,immediate,10,cloth,cook,S,1,1908721.12295186,cook,1908723.42729945,1908723.82727089
37,immediate,10,ditch,dove,,1,1908724.32273459,dove,1908725.91517924,1908726.33911702
